symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
APLAPOLLO,3,2245.9,44726.717871,94.6,27.37,39.76,72.36,62354.27,28.27,3,6,8,16.810315766589664
AQYLON,3,1898.6,1969.324504,80.2,93.52,68.3,249.55,4817.33,59.12,14,3,1,17.761010812154414
BHARATFORG,3,1738.8,46494.636965000005,94.7,24.49,46.8,61.25,83130.05,44.07,3,5,11,18.457604874390135
CUPID,3,421,6164.850780000001,77.71,34.57,145.01,508.73,11322.04,45.55,16,1,1,17.996389186336632
EICHERMOT,3,8065,112690.65999599999,98.45,20.46,36.42,71.47,221222.34,49.06,1,7,8,16.307424981313687
FORCEMOT,3,23843,12054.380592,93.55,35.09,19.53,267.21,31416.16,61.63,4,13,1,18.53362034827276
KARURVYSYA,3,316,29897.211396,93.12,26.6,43.66,69.59,30541.64,2.11,4,5,9,18.326168054854882
LUMAXTECH,3,1624.4,4873.691908000001,85.49,13.56,47.63,203.82,11071.54,55.98,10,5,1,15.656168670934035
PRECWIRE,3,261.57,2074.305798,88.35,-2.9,52.34,82.78,4781.71,56.62,8,4,7,18.57731599520529
SBIN,3,1198.6,492339.9099,99.03,23.84,44.82,65.98,1106381.82,55.5,1,5,10,15.858064646411247
SJS,3,1803.6,4545.161843999999,89.61,2.55,48.38,107.13,5767.24,21.19,7,4,4,15.297511520023624
AUBANK,4,994.9,57426.33500100001,93.65,11.71,30.64,86,74376.81,22.79,4,8,6,18.597080822250106
BELRISE,4,186.71,5572.647522000001,93.05,13.63,33.72,NA,16614.93,66.46,4,7,7,19.332620595391116
DCBBANK,4,190.03,5121.798360000001,86.64,8.28,54.82,70.26,6114.85,16.24,9,4,9,21.284704018927677
FEDERALBNK,4,288.3,71009.37,91.97,22.03,47.25,59.27,71009.37,0,5,5,12,21.39184696402433
GVT&D,4,3553,44577.539300000004,89.63,17.06,25.51,140.91,90974.57,51,7,10,3,19.11459875318311
KMEW,4,1697.9,1924.5265689999997,79.96,27.76,88.45,91.47,4150.37,53.63,14,2,6,21.48500328514036
MRPL,4,185.6,3714.7238660000003,88.38,8.01,50.34,67.71,32528.23,88.58,8,4,9,21.60283247908709
SEAMECLTD,4,1374.7,953.482376,90.51,58.47,61.69,53.45,3495.17,72.72,6,3,13,22.310328696355974
SIGMAADV,4,186.3,944.94813,74.21,-5.17,67.28,189.96,3283.35,71.22,19,3,2,22.881275103511435
SYRMA,4,872.8,9640.361472,93.31,-2.41,22.04,97.67,16830.24,42.72,4,12,5,21.014725516338935
THANGAMAYL,4,3581.6,4279.271496,78.39,8.67,77.69,100.23,11132.34,61.56,15,2,5,21.968413243043088
UNIONBANK,4,178.87,34463.276519999985,94.1,17.09,31.73,63.44,136542.3,74.76,3,8,10,21.62012745011885
ANURAS,5,1336.4,6225.851148000001,91.24,24.52,18.3,98.25,15214.69,59.08,5,14,5,24.725911209593797
BANKINDIA,5,161.79,19607.655782,88.81,10.42,40.86,62.93,73657.61,73.38,8,6,11,23.963652326612294
BLISSGVS,5,217.82,1489.4995200000003,93.86,34.66,24.73,65.6,2304.3,35.36,3,10,10,23.400044183094984
GRMOVER,5,163.75,1076.617938,81.79,2.18,32.36,114.42,3393.06,68.27,12,8,4,23.582603932981037
HINDCOPPER,5,591.65,19372.653628,70.78,76.48,145.16,175.83,57213.98,66.14,22,1,2,24.64115673919001
INDIANB,5,873.7,30786.197183999997,88.89,0.6,29.19,71.84,117684.24,73.84,7,9,8,24.392495373741706
MCX,5,2340.6,59683.39,79.97,21.07,40.85,114.98,59683.39,0,14,6,4,23.647826422854337
RBLBANK,5,313.8,19381.93,90.05,-1.52,21.04,100.1,19381.93,0,6,13,5,23.540826861607474
MOTHERSON,5,131.26,71208.33153999998,92.9,19.5,39.52,56,138537.61,48.6,5,6,13,23.413052918148036
SMLMAH,5,4670.6,2772.955108,93.11,63.41,13.71,304.7,6758.36,58.97,4,19,1,24.09805569710276
SMSPHARMA,5,337.15,1008.4991119999999,87.65,18.17,42.92,69.81,3157.48,68.06,9,6,9,23.27086153483195
UJJIVANSFB,5,61.24,11886.05,81.78,18.2,42.06,83.3,11886.05,0,12,6,7,24.226957556606695
BSE,6,3025.3,123220.19,89.91,6.99,21.26,77.24,123220.19,0,6,12,7,26.136056937845865
GMDCLTD,6,571.1,4721.8548,81.11,0.62,30.97,111.75,18160.98,74,13,8,4,24.86150782158928
POWERINDIA,6,22418,28667.716476999994,94.36,4.43,13.37,98.58,99922.33,71.31,3,19,5,26.724489309964266
INFOBEAN,6,866.05,537.4182399999999,78.43,41.51,35.07,155.4,2099.29,74.4,15,7,2,24.780492071228192
JAMNAAUTO,6,135.38,2709.432903,84.23,24.09,45.63,61.55,5411.29,49.93,10,5,11,26.219237839699066
LTF,6,285.1,24246.865412999996,77.65,-3.08,35.47,108.16,71377.29,66.03,16,7,4,26.93056600419328
MVKAGRO,6,567.65,1151.90033,68.06,-9.49,93.84,1579.44,2866.85,59.82,24,2,1,26.637542229230704
RHETAN,6,26.04,786.032728,89.38,4.96,50.52,49.14,2075.06,62.12,7,4,15,26.488224281056965
SAIL,6,159.28,23026.853499999997,93.99,12.18,30.09,50.68,65791.01,65,3,8,15,26.32734195483424
SCI,6,264.43,4464.966875,88.7,-0.33,24.47,71.46,12317.15,63.75,8,10,8,26.593814916057998
STLTECH,6,155.66,4221.354348,93.04,30.75,13.75,123.04,7597.83,44.44,4,19,3,26.112450973722794
TVSMOTOR,6,3864.6,91305.35914100001,97.42,14.12,20.03,60.93,183602.17,50.27,2,13,11,25.72427623667612
UEL,6,189.4,632.6481200000002,76.62,50.22,63.11,80.07,2526.55,74.96,17,3,7,26.472893281243174
ABCAPITAL,7,336.2,27650.812812,84.99,1.45,18.74,120.11,88003.86,68.58,10,14,4,27.503461435215605
CPPLUS,7,1573.3,4279.308953000001,76.22,-2.94,44.27,NA,18533.17,76.91,17,5,5,27.198174410497657
CARRARO,7,568.8,1009.8907560000001,87.36,5.17,36.13,60.84,3233.72,68.77,9,7,11,27.191465707145067
HAPPYFORGE,7,1299.8,2636.0591,93.71,25.46,38.36,40.98,12260.74,78.5,4,6,18,27.701238474325685
IOC,7,176.77,121066.24805,92.02,3.22,25.99,50.76,249621.13,51.5,5,10,15,29.43451072479322
INDSWFTLAB,7,136.06,671.7980500000001,90.85,31.14,35.4,48.02,1110.41,39.5,6,7,16,28.28297310448233
INDUSTOWER,7,466.6,60280.439299,94.83,13.16,38.21,39.08,123096.67,51.03,2,6,19,28.03423667011499
LGBBROSLTD,7,1918.4,3987.8688320000006,82.44,5.45,55.59,53.92,6118.24,34.82,11,3,13,27.873142645111752
NATIONALUM,7,349.3,31255.60956,71.99,33.03,85.47,92.31,64153.55,51.28,21,2,6,28.38014561276657
TATASTEEL,7,203.18,169457.091111,90.83,16.6,28.63,51.1,253640.31,33.19,6,9,14,29.231379323064452
TVSSRICHAK,7,4342.8,1806.33294,81.13,0.15,51.39,53.78,3326.58,45.7,13,4,13,29.7118987954211
UNIPARTS,7,515.65,793.869318,89.11,5.75,31.8,59,2327.38,65.89,7,8,12,27.045025511588662
BGRENERGY,8,336.8,1190.6529600000001,63.49,-16.98,172.51,195.08,2430.4,51.01,28,1,2,30.413252537142586
CUB,8,284.1,21083.01,77.92,4.99,32.85,77.03,21083.01,0,16,8,7,30.80189152784339
CRAFTSMAN,8,7729,9458.68374,89.14,14.57,12.3,96.51,18437.98,48.7,7,20,5,32.450843445416766
DIVGIITTS,8,744.55,898.06852,95.07,15.8,15.1,57.84,2277.05,60.56,2,17,12,31.378220974387496
NYKAA,8,270.95,37153.40029,88.79,4.16,23.63,60.65,77564.51,52.1,8,11,11,29.722335478867798
JAYNECOIND,8,76.08,3313.2264750000004,73.3,2.09,32.22,121.81,7387.35,55.15,20,8,3,30.99159356498607
MFSL,8,1824.9,62192.740125000004,97.37,9.05,11.26,72.51,62979.99,1.25,2,21,8,30.795836854143776
RACLGEAR,8,1201.4,811.777304,79.05,9.02,43.92,57.28,1416.22,42.68,15,5,12,31.966341887996705
SOUTHBANK,8,40.95,10718.01,76.14,7.76,37.97,69.78,10718.01,0,17,7,9,32.6583941699099
TMB,8,649.65,10287.3,80.86,29.45,52.52,53.24,10287.3,0,13,4,13,29.954156162037727
TVSHLTD,8,15044,7773.655772000002,85.33,-3.07,22.84,68.72,30437.18,74.46,10,11,9,30.374331295604705
VEDL,8,673.65,114905.23909799999,76.37,28.23,53.73,62.97,263423.29,56.38,17,4,11,31.235266611836828
BEL,9,435.55,155559.207412,88.22,2.04,13.87,73.98,318377.42,51.14,8,18,8,34.34827470291797
CANBK,9,141.77,47670.02563399999,76.85,-2.94,29.66,65.58,128594.62,62.93,16,9,10,35.02302127385077
CUMMINSIND,9,4412.4,59932.74769999999,90.04,3.02,16.63,61.34,122311.73,51,6,16,11,33.14033984100703
GESHIP,9,1300.1,12979.819188000001,87.96,14.73,33.47,44.06,18561.16,30.07,9,8,17,33.35138293105193
IDBI,9,110.75,6299.482765000007,85.28,9.61,25.52,53.56,119082.85,94.71,10,10,13,33.03100727505082
JINDALSTEL,9,1184.7,45089.075304000005,94.9,10.08,19.32,42.17,120849.84,62.69,2,13,17,33.15905746770345
MIRCELECTR,9,30.59,672.2191530000001,74.72,15.65,22.31,95.71,1129.97,40.51,18,12,5,35.076668424284286
MUFIN,9,116.49,926.046433,84.42,7.02,27.46,51.27,2017.97,54.11,10,9,14,33.85871053302917
PTCIL,9,18384,11102.094439999999,89.1,8.5,34.17,40.51,27562.3,59.72,7,7,18,32.709810068342904
RICOAUTO,9,121.63,817.2297899999999,77.64,23.09,23.29,76.63,1645.65,50.34,16,11,7,34.23480327079314
SHRIPISTON,9,3084,7641.545625,82.13,13.98,23.96,56.76,13584.97,43.75,12,11,13,34.73966400622754
SEITINVIT,9,125,1562.49,100,14.68,15.74,NA,4050,61.42,1,17,17,34.33222866611433
BPCL,10,374.1,76315.100998,88.75,0.79,19.14,49.04,162303.49,52.98,8,14,15,36.5505823205048
CHENNPETRO,10,879,4281.513300999999,66.56,-14.58,40.18,83.37,13089.31,67.29,25,6,6,37.646222826512485
FIEMIND,10,2298.8,2751.7037279999995,81.67,2.81,16.04,67.35,6050.36,54.52,12,17,9,37.99348865648375
GRAPHITE,10,645.9,4373.852846,87.75,12.99,17.79,57.81,12619.31,65.34,9,15,12,35.837506866023524
LAURUSLABS,10,1010.6,39559.94054100001,79.27,1.16,16.74,85.02,54557.91,27.49,14,16,6,36.414764044828054
MBAPL,10,464.75,1033.1831020000002,94.45,13.92,9.13,64.05,4072.46,74.63,3,24,10,36.966573967291986
MMFL,10,465,980.2062940000001,93.66,53.95,50.93,23.46,2245.09,56.34,4,4,29,37.02413278415688
MAHLOG,10,402.35,1612.85688,89.96,18.1,23.97,37.65,3992.22,59.6,6,11,20,36.575382079738496
MANAPPURAM,10,302.65,16587.234125,86.42,7.65,13.35,69.88,25617.35,35.25,9,19,9,37.10644308584734
NAVINFLUOR,10,6304,23551.232785,80.55,4.69,25.02,56.97,32310.65,27.11,13,10,12,35.56579723873115
PRICOLLTD,10,633.45,4747.384642,81.2,7.71,43.02,39.87,7720.58,38.51,12,5,19,36.26197764686436
IDEA,10,11.3,91122.885009,77.54,3.29,74.92,37.64,122427.63,25.57,16,2,20,38.09580106057814
APARINDS,11,9511,16133.582984,93.01,4.85,12.2,49.37,38204.08,57.77,5,20,15,39.80577504091375
STYLEBAAZA,11,353.65,1432.6262359999998,81.82,14.75,11.79,86.33,2638.84,45.71,12,21,6,38.49663277168118
MAHABANK,11,65.44,13288.054560000002,92.14,12.81,19.24,37.1,50333.54,73.6,5,14,20,38.945318150639054
CCL,11,994,7152.647252,86.59,-5.61,10.11,66.11,13272.68,46.11,9,23,10,41.65244365458707
CEATLTD,11,3965.3,8467.341793,77.66,-0.53,22.67,52.56,16039.67,47.21,16,12,14,41.140634836739665
GPIL,11,258.65,6338.048375999999,78.3,-6.52,27.34,52.58,17359.76,63.49,15,9,14,38.44949159423042
GAEL,11,138.54,2297.7582719999996,88.24,34.09,33.61,30.45,6354.42,63.84,8,8,25,40.980712905507644
INDIACEM,11,442.35,3427.075,81.14,12.6,19.25,56.83,13708.3,75,12,13,12,38.389006861061205
KEI,11,4566.8,28378.271999999997,96.44,11.04,17.06,33.86,43658.88,35,2,15,23,39.80441992513198
KRT,11,125.53,11934.580287999997,85.05,6.42,18.16,NA,55665.02,78.56,10,14,14,39.002906972927335
MUTHOOTFIN,11,3586.1,38368.167565,74.22,-3.74,29.54,59.04,143970.61,73.35,19,9,12,38.909651113524866
NAM-INDIA,11,912.4,16246.845875,82.53,5.69,10.11,76.41,58128.25,72.05,11,23,7,41.42699231453841
ZFCVINDIA,11,15858,12026.708,93.62,24.98,13.76,47.79,30066.77,60,4,18,16,38.12448392019438
ADANIPORTS,12,1519,111920.85052200002,88.13,0.42,14.45,42.94,349971.39,68.02,8,18,17,43.379226097355286
AXISCADES,12,1422.1,2536.4648,68.03,-8.69,18.73,97.17,6046.4,58.05,24,14,5,43.235574634636144
CARYSIL,12,975.8,1628.344781,83.7,-5.82,10.27,67.28,2775.43,41.33,11,22,9,42.48572614977782
HINDALCO,12,909,133512.76090400002,75.02,13.11,27.28,49.95,204272.89,34.64,18,9,15,41.908605822277
IZMO,12,810.15,790.226661,50.46,-5.82,99.89,121.41,1212.19,34.81,38,1,3,42.94922114279766
KRISHNADEF,12,993.4,592.5275879999999,72.56,17.39,24.59,58.98,1482.06,60.02,21,10,12,42.840377299863036
MINDSPACE,12,494.99,13983.844904999998,89.48,7.52,17.02,36.39,39335.71,64.45,7,16,21,43.21819640132249
NETWEB,12,3097.3,5114.5096,57.17,-9.91,43.52,119.81,17636.24,71,33,5,4,41.885598970131646
SGMART,12,418.9,3363.7586220000003,81.74,16.39,23.21,37.1,5278.14,36.27,12,11,20,43.302403798674746
STYLAMIND,12,2218.4,1797.5412560000002,78.6,16.45,34.65,37.34,3759.76,52.19,15,7,20,42.25153404167009
VMARCIND,12,607.8,521.431077,67.39,-20.25,19.58,91.95,1484.29,64.87,25,13,6,43.39557783516989
YATRA,12,167.01,931.3825640000001,74.36,-10.95,13.81,96.97,2620.66,64.46,18,18,5,42.104462071405734
ABINFRA,13,19.76,871.583625,81.23,-1.15,1.86,156.96,1262.25,30.95,12,32,2,47.14186013033119
ADANIENSOL,13,988,34193.646913000004,81.39,-3.5,20.67,39.47,118686.73,71.19,12,13,19,43.74000377914667
BANCOINDIA,13,661.9,3041.005968,62.87,-17.88,19.05,107.04,9467.64,67.88,28,14,4,46.380066718936135
BANKBARODA,13,287.45,53558.886843,78.88,0.24,18.4,40.11,148650.81,63.97,15,14,18,47.22073010539605
DREDGECORP,13,966.8,718.177712,62.84,22.64,55.1,59.37,2707.04,73.47,28,3,12,43.457950474147985
EDELWEISS,13,122.44,7800.340508000001,87.94,5.2,28.1,24.3,11588.68,32.69,9,9,28,46.12402568015095
FAZE3Q,13,611.3,625.12371,68.24,19.3,21.45,69.81,1486.62,57.95,24,12,9,45.06558381650371
GNA,13,431.75,582.3822680000001,80.61,35.41,42.42,30.87,1853.54,68.58,13,6,25,43.451963340331275
LT,13,4173.9,574166.5,97.97,4.23,14.82,28.92,574166.5,0,1,17,26,44.66945874947018
M&MFIN,13,363.45,24001.339350000002,72.98,17.75,36.43,37.71,50518.5,52.49,20,7,20,46.52114557644333
MUTHOOTMF,13,190.3,1444.762491,88.74,11.55,19.63,32.71,3244.47,55.47,8,13,24,44.487587131341925
SANDHAR,13,529.95,944.8217220000001,75.16,-3.34,25.06,43.48,3189.81,70.38,18,10,17,44.51479241761821
ANANDRATHI,14,2989.1,14115.170160000001,80.74,-1.1,7.17,65.13,24815.7,43.12,13,26,10,48.72435058870386
ASTRAL,14,1596.5,19635.042,95.05,5.45,21.53,19.8,42890,54.22,2,12,33,47.86782285879742
AXISBANK,14,1332.3,380133.23898,80.47,7.31,23.06,33.56,413863.08,8.15,13,11,23,47.578227120416194
CANFINHOME,14,884.25,8243.082415,78.87,-0.05,16.51,45.6,11774.15,29.99,15,16,16,47.246149460014564
DYNAMATECH,14,9446.5,3729.353402,66.13,-2.76,42.56,46.51,6415.54,41.87,26,6,16,47.39853139372866
IDFCFIRSTB,14,81.54,70106.01,84.19,1.38,16.65,34.55,70106.01,0,10,16,22,48.33541962641088
RISHABH,14,436.85,510.077808,81.64,10.11,5.11,74.84,1681.76,69.67,12,28,8,47.94812556514884
SANDUMA,14,206.75,2590.946716,56.67,-7.08,34.1,79.52,10050.22,74.22,33,7,7,47.783477060045776
SENORES,14,783.55,1955.462407,78.69,0.4,12.46,52.15,3608.53,45.81,15,20,14,48.65440728245773
TVSINVIT,14,112.5,1444.6872,92.48,7.55,11.1,NA,2218.5,34.88,5,21,21,47.76907290672345
VIYASH,14,216.33,3644.9605650000008,70.55,-5.57,23.17,47.65,9445.35,61.41,22,11,16,48.473852359882756
VSTTILLERS,14,5792,2222.265497,83.37,2.06,9.87,51.09,5006.23,55.61,11,23,14,48.43686441981275
AVALON,15,1054.05,3910.3108609999995,63.11,0.7,22.9,65.68,7036.73,44.43,28,11,10,49.33168903486411
GMBREW,15,1013.65,592.1705159999998,57.96,-15.34,50.65,51.77,2315.88,74.43,32,4,14,50.493714159615564
JSWSTEEL,15,1232,164739.865724,91.12,5.5,14.1,27.72,301279.93,45.32,5,18,26,50.080756160781995
MANINDS,15,424.15,1806.790887,76.91,-0.56,8.45,65.81,3181.53,43.21,16,24,10,50.35770743659339
MASFIN,15,335.75,2033.0005100000003,88.42,8.57,9.44,39.14,6092.3,66.63,8,23,19,50.41965224916568
POLYCAB,15,7587.5,43978.30745,89.38,-0.58,7.06,40.09,114229.37,61.5,7,26,18,51.01825424539052
RAMCOSYS,15,523.6,920.7857889999999,61.5,-13.11,22.88,67.69,1960.37,53.03,30,11,9,50.31391225137441
SANGAMIND,15,464.5,692.0161750000001,74.19,2.78,29.03,34.99,2333.95,70.35,19,9,22,49.1788787211386
SBILIFE,15,2034.2,91104.45728999999,88.89,1.66,9.19,38.81,203995.65,55.34,7,24,19,50.36956976517498
TITAN,15,4179.2,174752.11089,86.2,9.14,17.56,30.06,371023.59,52.9,10,15,25,50.11327340348818
TORNTPHARM,15,4078,43737.92004499999,88.03,6.43,11.68,35.31,138018.05,68.31,9,21,21,50.69936955998482
VOLTAS,15,1525.4,35179.79252,94.29,12.92,13.06,25.67,50473.16,30.3,3,19,27,49.72607057642861
ARVIND,16,385.1,6103.859941,85.12,14.48,31.32,19.58,10094.03,39.53,10,8,33,51.705218670419676
ASAHIINDIA,16,958.1,11828.819250999999,76.7,-1.16,10.39,51.16,24424.57,51.57,17,22,14,53.25664078265615
DATAPATTNS,16,2768.8,8926.933756,73.94,-10.7,6.85,72.4,15500.84,42.41,19,26,8,52.81013727407946
GARUDA,16,203.53,614.3097919999999,71.99,-11.25,8.15,87.78,1893.68,67.56,21,24,6,51.52174790716228
HINDPETRO,16,450.2,43203.351070000004,73.63,-6.45,16.32,44.13,95794.57,54.9,19,16,17,52.54809736503889
HINDZINC,16,592.85,95590.05206399999,60.5,21.72,38.81,42.32,250498.04,61.84,30,6,17,54.02054442786805
IFCI,16,62.87,4646.408845000002,70.05,14.89,17.62,40.96,16939.15,72.57,22,15,18,54.83285113912986
POCL,16,1192.4,2206.907856,64.55,-15.7,14.85,79.59,3638.16,39.34,27,17,7,51.34442903074739
PRIVISCL,16,2738,4213.975780000001,66.36,-15.6,11.72,74.07,10695.37,60.6,26,21,8,53.90089243213074
RPTECH,16,365.6,867.826258,72.87,8.33,29.32,27.63,2409.29,63.98,20,9,27,55.637518868192885
ROSSTECH,16,714.65,678.88296,79.41,6.75,0.29,134.43,2693.98,74.8,14,35,3,52.403607964887236
WHEELS,16,866.35,882.473075,74.08,-2.09,19.27,37.94,2116.75,58.31,19,13,20,51.82310721088648
3MINDIA,17,35115,9893.6525,74.69,-2.21,15.49,31.32,39574.61,75,18,17,24,59.21404542517121
APOLLO,17,231.85,3977.8951660000002,51.57,-18.22,18.32,103.77,8283.83,51.98,37,14,5,55.75791192038314
ARMANFIN,17,1662.5,1363.2606,74.67,-3.87,23.07,25,1747.77,22,18,11,28,57.00378393452169
ASIANTILES,17,68.81,1057.682984,74.8,0.95,14.63,34.84,1595.78,33.72,18,17,22,56.939984875360864
EMBASSY,17,440.42,38536.784934,82,5.94,14.27,22.54,41747.14,7.69,12,18,30,59.487102417766984
EMCURE,17,1488.7,6245.455570999999,86.09,8.52,2.42,49.66,28221.67,77.87,10,32,15,56.46755590592837
FLAIR,17,323.05,728.96768,79.17,1.91,4.03,47.31,3404.8,78.59,14,30,16,59.963528198171765
HEROMOTOCO,17,5584,72926.25585100002,73.72,0.82,12.04,44.57,111730.13,34.73,19,20,16,56.07064516183075
LINCOLN,17,654.3,658.1582099999999,89.5,24.46,19.76,16.42,1310.55,49.78,7,13,37,56.878089665850126
RRKABEL,17,1403.9,6087.724884,80.41,2.24,15.42,24.35,15878.26,61.66,14,17,28,58.69545338865778
RAJRATAN,17,466.05,824.8503479999999,74.37,-1.52,42.96,17.85,2366.18,65.14,18,5,35,59.25570878595503
SIRCA,17,472.6,934.3108430000002,78.46,-9.13,0.69,65.39,2684.03,65.19,15,35,10,59.93504784748312
VTL,17,510.55,5251.1487560000005,80.83,12.75,24.71,17.21,14767.01,64.44,13,10,36,59.44696689771138
AETHER,18,966.9,3209.3629379999998,67.27,15.26,28.8,25.38,12827.19,74.98,25,9,28,61.28853547517755
AUTOAXLES,18,2007.4,878.4089279999997,80.44,20.64,17.85,19.36,3033.18,71.04,13,15,34,61.977467414500524
BAJAJ-AUTO,18,9760,122782.72948899999,93.66,10.37,13.64,14.74,272789.89,54.99,4,19,39,61.15062235591955
CANTABIL,18,305.15,658.2149590000002,84.93,17.98,23.14,14.31,2552.21,74.21,10,11,39,60.292573982157684
FUSION,18,188.39,1370.4184759999998,73.35,10.21,21.14,23.79,3039.97,54.92,20,13,29,61.05746027730532
GODAVARIB,18,284.3,533.813817,67.29,8.7,11.38,48.13,1454.93,63.31,25,21,15,61.206176124031124
GOODLUCK,18,1085.2,1570.8659199999997,65.91,-5.81,10.26,54.43,3607.04,56.45,26,22,13,61.57298135284786
GPPL,18,177.16,4795.330738000001,70.9,1.57,15.29,33.85,8564.62,44.01,22,17,23,61.21935215869577
IIFL,18,508.8,16261.340264999999,57.95,-7.03,13.32,61.86,21638.51,24.85,32,19,11,62.20901959895562
NHIT,18,152.5,26267.227421000003,93.75,6.64,12.13,15.44,29536.97,11.07,3,20,38,61.47940639517894
TATVA,18,1197.2,783.5799000000001,58.72,-19.62,10.91,72.2,2800.5,72.02,31,22,8,60.8729423136995
RAMCOCEM,18,1144.7,15536.595215999998,83.63,16.77,5.28,35.52,27048.39,42.56,11,28,21,60.02587692138806
ABSLAMC,19,869.25,6320.713816000002,88.08,18.43,1,33.15,25102.12,74.82,8,34,23,65.6874668416809
HDFCAMC,19,2813.2,57378.166588,87.21,3.94,-1.58,49.94,120491.74,52.38,9,39,15,63.37650759302288
HONASA,19,301.45,6321.430015,77.29,3.2,6.01,35.62,9808.27,35.55,16,27,21,64.20735411286314
INDIAGLYCO,19,951.6,2574.907599,62.34,-8.47,6.51,65.27,6378.27,59.63,29,26,10,65.4598338526933
JSLL,19,698.35,3157.9804520000007,73.39,-1.57,-1.15,94.61,8680.54,63.62,20,38,6,63.3797852703239
KINGFA,19,4304.3,1923.6970160000003,73.08,0.81,3.84,55.2,5832.92,67.02,20,30,13,63.07393998972137
MRF,19,150105,46008.296136,78.61,-4.63,3.87,37.11,63661.68,27.73,15,30,20,65.30777278878354
NXST,19,162.92,19180.677498000005,87.68,0.06,8.61,22.28,24682.38,22.29,9,24,30,62.979708787977074
NMDC,19,79.43,27381.680061000003,72.87,3.76,14.16,28.26,69833.41,60.79,20,18,26,64.73499328277335
NORTHARC,19,252.05,4072.42,74.45,-6.94,4.58,44.23,4072.42,0,18,29,17,63.918383948807154
NTPC,19,363,172122.61121999996,88.65,10.52,8.02,20.86,351988.98,51.1,8,25,32,64.30491857391046
STALLION,19,165.37,674.9700359999999,36.95,-8.55,27.91,136.14,1919.71,64.84,52,9,3,64.19885493828686
BHEL,20,255.75,32798.503491,61.39,-9.18,18.06,32.3,89053.77,63.17,30,15,24,68.25592665492155
BLACKBUCK,20,634.9,8628.332543999999,69.94,-9.17,10.03,36.52,11522.88,25.12,22,23,21,65.73093384950162
BRITANNIA,20,5980.5,71233.35796,80.53,3.05,9.96,21.07,144051.28,50.55,13,23,31,67.57954772252373
BIRET,20,352.95,20444.314176,78.53,4.43,11.29,22.34,27302.77,25.12,15,21,30,66.22193362942606
CHOLAFIN,20,1709.4,73201.540812,75.46,-0.3,12.27,24.23,145587.79,49.72,17,20,28,65.90684623553528
GRWRHITECH,20,4224.7,3855.328072,76.84,12.33,50.6,8.67,9814.99,60.72,17,4,46,66.34035717434236
JBCHEPHARM,20,1891.8,15554.796919999999,92.53,3.77,10.26,13.33,30368.6,48.78,5,22,40,66.87102102379552
