symbol,ptile,cmp,ff_mcap,52w Index,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
CENTURYPLY,52,698.05,4253.7276,23.92,-17.93,9.52,15547.25,72.64,62,58,35,154.6978981
EIHOTEL,52,370.45,15585.19268,28.25,-2.06,-22.56,23209.52,32.85,54,25,76,154.9995732
EIHAHOTELS,52,353.9,539.135,21.99,-8.96,-3.92,2156.54,75,66,37,52,154.4433484
ESCORTS,52,3259,11663.91386,27.17,-14.15,-2.96,36495.35,68.04,57,48,50,155.1159892
INOXWIND,52,169.02,11401.561,32.48,-24.19,7.72,22040.52,48.27,47,70,36,153.8753527
OBEROIRLTY,52,1641.6,19284.28864,22.15,-16.81,10.67,59703.68,67.7,65,54,34,153.3301472
ORIENTHOT,52,141.68,821.844692,32.9,-22.63,6.77,2533.43,67.56,47,68,38,152.3481895
PIXTRANS,52,1452.3,755.872368,16.55,-9.99,7.08,1979.76,61.82,78,39,38,154.1000111
VSSL,52,240.87,780.009549,37.59,-11.49,-18.98,1968.23,60.37,39,42,72,153.7123011
3MINDIA,53,30110,8487.465,28.76,-16.75,-1.18,33949.86,75,53,54,48,155.4454785
BOSCHLTD,53,29455,25589.55993,26.83,-16.28,0.34,86862.05,70.54,57,53,46,156.4249199
CENTENKA,53,513.75,844.1979,17.37,-13.31,8.67,1123.5,24.86,76,46,35,156.7436264
CMSINFO,53,441.55,7203.77,27.36,-19.09,6.19,7203.77,0,57,61,39,156.4623348
GANECOS,53,1444.9,2344.964744,29.26,-31.91,34.08,3672.04,36.14,53,85,18,156.708238
GIPCL,53,182.35,1261.15272,28.1,-14.82,-3.62,2829.6,55.43,55,50,51,155.476493
JBCHEPHARM,53,1612.4,13085.45744,42.56,-17.75,-15.37,25087.15,47.84,33,58,66,156.7610293
JMFINANCIL,53,101.54,4221.1269,32.59,-28.4,14.22,9703.74,56.5,47,79,31,156.8361884
KSB,53,732.65,3852.0855,31.48,-8.37,-18.81,12755.25,69.8,49,36,72,156.6643804
RBA,53,81.02,4180.327617,36.34,-11.74,-18.9,4711.29,11.27,41,42,72,155.8563163
SINDHUTRAD,53,19.33,749.404632,39.59,-15.44,-16.5,2992.83,74.96,37,51,68,155.5454374
TATAPOWER,53,384.4,65279.55136,34.49,-13.71,-14.44,122844.47,46.86,44,47,65,155.2590795
BBTC,54,1865.2,3372.350415,33.02,-32.33,19.64,12995.57,74.05,46,86,26,158.7774741
CROMPTON,54,337.3,21715.68,19.84,-13.99,5.94,21715.68,0,71,48,39,158.2178042
DBL,54,422.55,1844.243296,32.92,-16.35,-10.15,6180.44,70.16,47,53,60,159.4531041
ECLERX,54,2515.1,5692.880548,22.75,-15.08,2.09,12324.92,53.81,64,50,44,158.4699474
HIRECT,54,873.95,840.8602,27.93,-28.28,23.68,1501,43.98,55,79,23,156.9441858
IGL,54,192.59,14824.6395,29.9,-8.66,-17.91,26953.89,45,52,37,70,159.0046825
MAHSEAMLES,54,655.45,2734.260156,26.46,2.61,-27.53,8780.54,68.86,58,19,82,158.7242269
METROPOLIS,54,1701.5,4455.45499,38.52,-20.76,-6.4,8719.09,48.9,38,64,55,157.0688769
ONGC,54,244.45,126387.4864,28.18,-10.05,-13.58,307437.33,58.89,55,39,64,157.5410512
RVNL,54,349.8,19819.87148,25.19,-25.72,22.14,72974.49,72.84,60,74,24,157.6805528
SYMPHONY,54,1153.9,2116.218133,24.89,-24.77,19.39,7964.69,73.43,60,72,27,158.701344
ABFRL,55,263.55,17166.66658,24.21,-16.08,0.21,32135.28,46.58,61,53,46,160.3551066
PARKHOTELS,55,151.25,1027.816344,28.25,-5.2,-22.91,3226.04,68.14,54,30,76,160.4666842
MAHABANK,55,50.66,7947.4014,35.46,-8.61,-27.73,38957.85,79.6,42,36,82,160.9877149
MAPMYINDIA,55,1794.9,4718.510345,22.83,-8.31,-10.7,9759.07,51.65,64,35,60,159.5443067
IIFLCAPS,55,220.67,4741.41591,28.05,-44.46,53.78,6841.87,30.7,55,97,11,162.6426681
INOXGREEN,55,139.35,2250.751854,33.88,-21.24,-3.56,5107.22,55.93,45,65,51,160.5365152
LGBBROSLTD,55,1193.5,2483.18112,22.93,-12.17,-6.77,3808.56,34.8,64,44,56,163.2321366
NITINSPIN,55,351.8,857.501136,30.24,-16.98,-5.78,1976.72,56.62,51,55,54,160.1437052
PFC,55,407.4,59184.06267,22.48,-11.26,-7.73,134478.67,55.99,65,41,57,162.6166778
SHARDAMOTR,55,1700,1804.172328,26.38,-23.65,10.45,5055.12,64.31,58,69,34,161.3919665
XPROINDIA,55,1029.3,1320.736398,20.72,-10.09,-6.4,2294.14,42.43,69,39,55,162.9867653
BANSALWIRE,56,357.55,1230.704557,19.03,-13.21,NA,5591.57,77.99,73,46,46,164.4205306
BEPL,56,108.03,1145.571068,24.21,-21.04,6.75,2693.56,57.47,61,64,38,163.7806943
FINEORG,56,4078.8,3126.5825,27.8,-15.96,-7.09,12506.33,75,55,52,56,163.4210434
HIMATSEIDE,56,140.48,1108.899175,26.58,-17.77,-1.9,1767.17,37.25,58,58,49,164.8404794
OIL,56,410.75,28981.79605,19.88,-13.16,-0.65,66870.78,56.66,71,46,48,164.3141629
SABTNL,56,596.25,616.748175,22.95,-55.95,440.08,1512.75,59.23,63,100,1,164.3549047
SUNDROP,56,772.5,1930.243056,25.23,-18.51,2.22,2921.07,33.92,60,60,44,163.9573069
TATAINVEST,56,5935.5,7985.984028,26.97,-13.81,-10.48,29999.94,73.38,57,48,60,164.5070637
TCS,56,3453.7,352857.7345,25.89,-13.32,-9.6,1249938.84,71.77,59,46,59,164.0638013
VGUARD,56,360.65,7187.3761,21.86,-17.56,5.15,15727.3,54.3,66,57,40,163.4276297
VENKEYS,56,1699,1051.371783,17.06,-7.83,-5.55,2395.47,56.11,76,35,54,164.5553121
VINATIORGA,56,1624.7,4333.611668,23.1,-16.09,-0.73,16849.19,74.28,63,53,48,163.5040132
ACE,57,1168.5,4813.945644,34.35,-13.29,-23.06,13917.16,65.41,44,46,76,166.2556344
DCXINDIA,57,283.85,1364.91217,33.29,-18.69,-11.68,3163.18,56.85,46,60,62,167.7168677
HBLENGINE,57,481.95,5464.322883,23.15,-15.25,-5.87,13363.47,59.11,63,51,54,167.9747612
HESTERBIO,57,1782.9,700.592578,25.28,-25.3,8.36,1514.14,53.73,60,73,35,167.903596
ITI,57,255.34,2455.021,11.84,12.05,-16.83,24550.21,90,89,10,68,167.4882998
LLOYDSENGG,57,54.45,3514.227645,29.43,-16.81,-10.18,8028.85,56.23,53,54,60,166.5795001
MONARCH,57,311.55,1152.437154,30.97,-30,7.81,2440.57,52.78,50,82,36,167.7984948
PFIZER,57,4292.8,7100.48988,21.51,-16.8,0.84,19679.85,63.92,67,54,46,166.5979078
PNB,57,100.21,34472.53445,25.86,-0.76,-28.95,115215.69,70.08,59,23,84,165.7776254
SUNTV,57,620.9,6119.0775,27.61,-17.63,-5.26,24476.31,75,56,57,53,166.6868304
TARSONS,57,361.8,1015.241458,31,-11.25,-21.21,1926.82,47.31,50,41,75,165.0790026
DHANUKA,58,1304.3,1764.410704,25.48,-16.8,-6.64,5944.78,70.32,60,54,56,169.345535
GUJGASLTD,58,453.5,12219.9899,28.28,-13.35,-17.03,31245.18,60.89,54,46,69,169.1088104
HINDOILEXP,58,183.2,2421.42,25.68,-12.86,-15.32,2421.42,0,59,45,66,170.1176619
HUBTOWN,58,179.81,1577.41348,27.76,-35.34,26.63,2322.8,32.09,55,91,22,168.2685328
KMEW,58,1391.4,591.293158,26.1,-25.8,7.28,1504.18,60.69,59,74,37,169.5664443
KPITTECH,58,1253.6,20804.61498,25.66,-11.98,-16.1,34370.75,39.47,59,43,67,169.6199026
LTIM,58,4586.5,42733.42234,26.45,-19.98,-2.55,135963.8,68.57,58,62,49,169.9535547
RAIN,58,141.53,2802.937696,30.61,-13.52,-18.89,4765.28,41.18,50,47,72,169.0456078
SHRIPISTON,58,1796.7,4461.609375,28.55,-16.42,-12.21,7931.75,43.75,54,53,63,170.0408224
TRENT,58,5172.5,116062.3694,23.53,-27.65,17.29,184255.23,37.01,63,77,28,168.448506
UTIAMC,58,1019.3,13044.86,24.82,-25.07,7.24,13044.86,0,60,72,37,169.8644125
ADANIPOWER,59,532.05,51384.19338,21.72,-10.93,-13.13,205208.44,74.96,66,40,64,170.3779703
DALMIASUG,59,376.25,764.271508,29.02,-20.17,-7.76,3046.12,74.91,53,63,57,172.9253675
GRANULES,59,455.8,6762.809812,19.87,-20.06,7.68,11057.57,38.84,71,63,37,170.1344568
IMPAL,59,993.55,863.63056,23.62,-20.95,-0.48,1246.4,30.71,63,64,47,173.7313712
MSUMI,59,55.76,9437.760873,28.58,-12.83,-19.25,24660.99,61.73,54,45,72,170.9739322
MOTILALOFS,59,652.75,12353.67282,30.2,-33.16,9.85,39143.45,68.44,51,88,34,173.156097
NEWGEN,59,986.55,6456.004978,23.28,-23.61,6.19,13967.99,53.78,63,69,39,170.9772422
REPCOHOME,59,403.4,1587.649823,33.25,-15.67,-22.45,2525.29,37.13,46,52,75,172.8749574
SHANTIGEAR,59,474.5,1074.18328,27.87,-15.54,-15.91,3637.6,70.47,55,51,67,173.2703429
VSTTILLERS,59,3574.1,1371.250413,27.36,-22.65,-2.47,3090.49,55.63,57,68,49,173.5251375
ZAGGLE,59,321.55,2405.05111,24.01,-25.74,6.46,4310.9,44.21,62,74,39,173.9981393
ZYDUSLIFE,59,888.25,22365.07776,17.62,-11.53,-6.85,89388.8,74.98,75,42,56,173.2710437
AUTOAXLES,60,1654.8,721.778768,19.42,-10.14,-12.59,2492.33,71.04,72,39,63,174.3364187
CRISIL,60,4452.7,10873.27166,18.62,-18.48,2.21,32593.74,66.64,73,60,44,177.113836
EQUITASBNK,60,66.95,7633.5,26.77,-5.68,-31.01,7633.5,0,58,31,86,174.6896438
ITDC,60,560.05,624.054144,20.05,-9.33,-15.62,4811.52,87.03,71,37,66,174.1782476
ICRA,60,5559,2591.84863,20.92,-23.13,5.04,5385.1,51.87,68,68,41,177.2716102
