symbol,ptile,cmp,ff_mcap,52w Index,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
IRCON,81,190.91,6258.724604999999,26.07,-8.98,-29.42,17969.35,65.17,79,57,92,228.32178596193074
JPPOWER,81,15.54,8094.2128,27.93,-15.82,-18.85,10650.28,24,76,72,82,229.56834369251513
JUNIPER,81,307.55,1536.67836,30.97,-14.31,-27.34,6838.8,77.53,70,69,90,229.18909490531405
KRSNAA,81,640.15,1503.25798,21.8,-35.7,10.38,2066.05,27.24,86,97,46,228.84260282621494
SOTL,81,407,872.8610770000003,31.11,-18.47,-18.28,2807.53,68.91,70,78,81,228.77225871135323
SIEMENS,81,3265.6,29041.1625,36.87,-24.68,-18.47,116164.65,75,60,87,81,229.2708526512505
TANLA,81,619.55,4662.18298,31.04,-11.69,-33.4,8340.22,44.1,70,64,95,228.64409361205338
UNIPARTS,81,353.05,546.809556,31.54,-14.2,-29.34,1592.34,65.66,69,68,92,228.9218724329686
AFCONS,82,423.05,7758.328648,21.67,-16.04,NA,15566.47,50.16,87,72,72,231.732407705567
AWL,82,275,9160.564332,25.2,-12.32,-20.17,35727.63,74.36,82,65,84,230.46626186133417
DBCORP,82,250.91,1210.187245,28.65,-19.36,-14.6,4473.89,72.95,75,79,77,231.04496831449387
GNFC,82,535.45,4618.05814,26.41,-16.18,-16.4,7867.22,41.3,79,73,79,230.73208713243292
GALAXYSURF,82,2306.1,2380.908867,21.16,-17.95,-7.58,8184.63,70.91,87,77,67,231.6199925109166
GESHIP,82,930.8,9287.878824000001,17.89,-15.45,-9.63,13281.68,30.07,91,71,71,232.55007524237575
GRAUWEIL,82,80.97,1136.6251919999997,18.42,-21.58,-1.33,3671.27,69.04,90,82,59,231.4814781501815
HESTERBIO,82,1791.4,704.594933,25.68,-31.02,0.4,1522.79,53.73,80,94,57,231.16658851407536
MSPL,82,27.95,1022.1459359999998,14.97,-38.42,15.26,1578.36,35.24,94,98,41,232.3505799076677
SASKEN,82,1530.3,1324.391055,22.63,-30.11,2.82,2326.35,43.07,85,93,54,232.72681519491508
TATATECH,82,773.6,14050.360875999999,33.01,-17.57,-26.32,31376.42,55.22,67,76,90,232.35977199239974
VENUSPIPES,82,1423.2,1509.1425080000001,29.87,-12.84,-33.09,2908.91,48.12,72,66,94,232.35648844208788
BOMDYEING,83,154.41,1479.79997,26.7,-26.92,-6.76,3187.85,53.58,78,90,67,235.02800655803497
CHEMPLASTS,83,424.45,3019.203285,17.83,-15.14,-10.28,6707.85,54.99,91,71,71,232.99277312552272
COLPAL,83,2455.9,32744.989899999997,9.13,-15.01,-7.16,66826.51,51,97,70,67,234.63438505022128
FINPIPE,83,218.16,6435.2910790000005,34.98,-18.73,-29.83,13539.43,52.47,63,78,92,233.44284698654553
GPPL,83,156.15,4226.06921,26.93,-16.75,-19.43,7547.9,44.01,77,74,83,234.07181592570868
KENNAMET,83,2524.1,1386.8825,29.7,-16.68,-24.36,5547.53,75,73,74,88,234.0874586472982
MATRIMONY,83,500,519.463686,21.83,-20.69,-8.1,1111.39,53.26,86,81,68,235.62233589754896
RSYSTEMS,83,366.45,2093.58617,32.6,-25.55,-15.94,4352.57,51.9,68,88,78,234.6947442168668
RAMKY,83,477.35,997.9606399999998,25.44,-22.83,-7.62,3305.6,69.81,81,84,68,233.20623756110314
REPCOHOME,83,390.45,1539.1204699999998,28.74,-20.8,-16.88,2448.1,37.13,75,81,80,235.56434604064964
SANSTAR,83,98.44,531.849611,24.82,-17.64,NA,1794.97,70.37,82,76,76,233.61453222965162
WSTCSTPAPR,83,480.55,1379.1160350000002,26.48,-16.3,-19.67,3174.03,56.55,79,73,83,234.4633123337362
ADOR,84,981.1,790.56324,28.67,-17.97,-22.36,1707.48,53.7,75,77,87,238.45873231340963
FUSION,84,170.09,1055.951124,12.58,-2.86,-61.43,2357.56,55.21,95,41,100,236.54930322325882
GRINDWELL,84,1796.6,8347.946319,27.47,-14.53,-28.34,19890.27,58.03,76,69,91,236.86483504785147
HINDZINC,84,458.2,70847.36920500001,22.12,-9.2,-31.25,193624.95,63.41,86,58,93,236.93615072528888
INDOCO,84,250.68,948.6547200000001,30.72,-22.81,-19.28,2302.56,58.8,71,84,82,237.43060838173514
JTEKTINDIA,84,138.72,883.3135859999998,27.3,-19.81,-16.36,3530.43,74.98,77,80,79,235.73963984076556
PRECAM,84,192.13,631.9524809999999,21.31,-42.31,4.56,1824.87,65.37,87,99,52,238.23168310738563
RIIL,84,938.6,773.497008,29.65,-20.03,-20.36,1417.44,45.43,73,81,84,237.07795791704223
TATACHEM,84,887.15,14017.158806,26.69,-20.2,-14.99,22601.03,37.98,78,81,78,236.43668330714416
TIRUMALCHM,84,249.8,1489.7835029999999,25.05,-33.49,-1.9,2563.73,41.89,82,95,60,237.08424204710875
VINDHYATEL,84,1679.4,1123.4410799999998,25.24,-14.71,-22.79,1989.8,43.54,82,70,87,238.37724243413572
VSTIND,84,285.85,3293.3877760000005,20.12,-11.62,-21.33,4854.64,32.16,89,64,85,237.5674678651406
ARE&M,85,1030.75,12668.512320000002,23.25,-19.52,-13.39,18868.8,32.86,84,79,75,238.98158929532553
ASIANPAINT,85,2259.1,102537.005318,10.58,-8.89,-21.66,216414.11,52.62,96,57,86,239.39309199471248
BFUTILITIE,85,748.3,1219.591448,31.66,-24.12,-20.5,2817.91,56.72,69,86,84,239.37781158462107
DSSL,85,1090.3,542.45917,20.17,-18.4,-11.41,1389.14,60.95,88,77,73,238.8080029632088
EVEREADY,85,308.75,1276.17984,15.66,-20.6,-6.47,2246.4,43.19,93,81,66,240.92194060728409
GODREJPROP,85,2243.8,36058.050231,24.41,-19.18,-17.56,67613.07,46.67,83,78,80,241.2646228654272
JYOTHYLAB,85,345,4698.708627,23.47,-17.88,-16.77,12661.57,62.89,84,76,79,239.4446659719096
JYOTISTRUC,85,20.07,2383.93,28.78,-23.69,-16.1,2383.93,0,75,86,79,239.06821304299888
LXCHEM,85,204,1730.3515100000004,26.5,-22.43,-14.41,5651.05,69.38,79,84,77,239.42754488838625
NCC,85,231.19,11301.574174,31.48,-25.35,-19.07,14509.66,22.11,69,88,82,239.72821848404047
STYLAMIND,85,1638.6,1325.62787,17.44,-35.1,5.44,2772.7,52.19,91,96,51,239.11518888512165
THEJO,85,1930.5,971.109078,21.42,-11.15,-27.53,2093.81,53.62,87,63,90,240.59997579737353
ABB,86,5971,31627.6525,29.96,-19.54,-27.75,126510.61,75,72,80,90,242.07954003760426
BHARATRAS,86,9051,940.7361440000002,4.6,-23.54,-1.67,3761.44,74.99,99,86,60,244.19645569657945
EXIDEIND,86,386.85,17757.418601999998,20.14,-14.53,-22.31,32878.02,45.99,88,69,87,244.40598602252828
GEOJITFSL,86,84.03,1052.44986,23.62,-29.24,-5.88,2341.9,55.06,83,93,66,242.00586196545675
GOCOLORS,86,851.1,2172.7316670000005,25.55,-24.15,-13.04,4602.27,52.79,81,87,75,242.06539369343744
MAHLOG,86,319.35,966.7950750000001,25.64,-16.6,-26.84,2300.25,57.97,81,74,90,244.45425060901533
RAJESHEXPO,86,200.99,2696.6575800000005,27.54,-15.46,-32.86,5933.24,54.55,76,71,94,241.90838670635588
RHIM,86,461,4177.461848000001,23.01,-11.48,-37.39,9509.36,56.07,85,63,96,244.28144513005688
SAMMAANCAP,86,124.12,10278.97,30.85,-26.06,-20.94,10278.97,0,71,89,85,244.7188948647337
SENCO,86,381.05,2224.1778810000005,28.21,-33.81,-12.21,6235.43,64.33,75,96,74,244.70122894915357
SUNTECK,86,415.35,2232.583344,19.42,-19.37,-12.6,6080.02,63.28,89,79,74,242.44191577270936
USHAMART,86,310,5301.558961,18.24,-18.34,-13.19,9448.51,43.89,90,77,75,242.25935699924491
STYLEBAAZA,87,259.75,1055.3595990000001,31.48,-24.91,NA,1938.93,45.57,69,88,88,245.10959786335312
BANSALWIRE,87,362.55,1251.3565400000002,21.79,-20.33,NA,5685.4,77.99,86,81,81,247.6991078362662
BHARATWIRE,87,180.87,726.3040049999998,32.79,-22.88,-34.6,1238.37,41.35,68,85,95,247.19443503369052
DEEPAKNTR,87,2027.3,14021.559216,17.77,-25.67,-7.19,27645.03,49.28,91,89,67,246.80993682419688
FINCABLES,87,973.8,9550.02909,25.89,-15.31,-33.41,14889.35,35.86,80,71,95,245.6144615573207
LAOPALA,87,245.95,933.6064639999998,29.43,-24.3,-22.29,2733.04,65.84,73,87,87,246.8063111615714
NSLNISP,87,38.09,4379.078667,27.1,-17.16,-35.71,11168.27,60.79,77,75,96,247.54882244627345
PNGJL,87,548.5,1257.8050560000001,19.96,-19.48,NA,7447.04,83.11,89,79,79,247.55054647396435
PFC,87,405.95,58973.417604,21.83,-18.04,-18.88,134000.04,55.99,86,77,82,245.34438663257345
VOLTAMP,87,8286.5,5197.429,26.81,-18.45,-26.36,8382.95,38,78,77,90,245.0206102651726
VOLTAS,87,1262.8,29139.695069999998,15.75,-23.85,-6.49,41807.31,30.3,93,86,67,246.0532320638976
WESTLIFE,87,669.25,4567.435776,8.96,-11.66,-20.71,10442.24,56.26,97,64,84,245.45506178576508
ATGL,88,683.75,18953.061120000002,22.72,-15.83,-28.42,75210.56,74.8,85,72,91,248.07048039732013
ADVENZYMES,88,305.1,1941.7005760000002,15.08,-19.32,-15.86,3411.28,43.08,94,79,78,250.7416702310259
ASTRAL,88,1498.1,18467.15355,21.78,-16.33,-28.71,40233.45,54.1,86,73,91,250.7224917422806
GREENPANEL,88,255.14,1467.213793,23.34,-26.55,-12.65,3130.39,53.13,84,90,74,248.4493719683129
GTLINFRA,88,1.49,1845.959232,8.63,-29.05,-0.67,1908.56,3.28,98,92,59,248.73712682068722
HGINFRA,88,1119.8,2054.7348859999997,20.73,-15.88,-25.78,7281.13,71.78,88,72,89,248.94742926501192
HARSHA,88,394.45,912.656245,22.72,-21.72,-19.24,3594.55,74.61,85,83,82,249.91289514447834
MOTISONS,88,17.13,573.0326,15.81,-38.27,-1.66,1685.39,66,93,98,60,250.3877000862808
SANGHVIMOV,88,291.4,1330.5607249999998,21.67,-11.63,-45.36,2522.39,47.25,87,64,99,249.07419243172455
RENUKA,88,32.82,2621.03464,25.51,-22.96,-18.76,6985.7,62.48,81,85,82,247.81556141201398
VIPIND,88,361.7,2476.535793,33.18,-29.75,-26.71,5130.59,51.73,67,93,90,249.7580856830877
VPRPL,88,172.33,690.356397,18.03,-41.53,-3.32,2144.63,67.81,91,98,61,249.39727056245135
CONFIPET,89,58.97,864.6946439999999,26.42,-21.58,-28.82,1959.87,55.88,79,82,91,252.92777719555085
DELTACORP,89,92.69,1645.643308,20.48,-21.16,-18.76,2480.62,33.66,88,82,82,252.1748893532183
IMFA,89,624.4,1392.361812,16.61,-25.86,-10.02,3370.52,58.69,92,89,71,252.51516681656136
JWL,89,395.2,5347.940244,26.18,-19.47,-30.64,16769.96,68.11,79,79,93,251.36600118266966
LANDMARK,89,459,920.878308,34.66,-30.03,-32.34,1901.07,51.56,64,93,94,251.1844496388093
RTNPOWER,89,11.36,3409.475872,23.01,-14.65,-37.75,6094.88,44.06,85,70,97,251.1843952283935
RICOAUTO,89,75.17,506.1843799999999,25.8,-17.31,-37.57,1019.3,50.34,80,75,97,251.9653528401319
ROLEXRINGS,89,1602.9,2036.4404399999996,26.66,-20.87,-31.99,4365.36,53.35,78,82,94,253.34433314857392
SJVN,89,96.3,6868.673295000002,19.96,-16.18,-27.97,37843.93,81.85,89,73,91,252.1489930888515
SYNGENE,89,646.55,12298.904591999999,13.26,-31.28,-4.35,26023.92,52.74,95,94,63,251.77762853468153
VBL,89,475.95,64040.266889000006,21.47,-23.38,-17.3,161026.57,60.23,87,85,80,252.6488543001061
ACC,90,1882.8,15300.565462,10.08,-15.29,-24.6,35328.02,56.69,97,71,88,255.73675949661515
BAJAJCON,90,174.96,1476.4153400000002,17.37,-16.82,-24.49,2500.28,40.95,92,74,88,253.68024376660367
BCLIND,90,41.62,513.490359,24.01,-26.19,-18.55,1223.47,58.03,83,90,82,254.22997421667571
CELLO,90,616.05,3405.09,24.24,-22.03,-28.28,13620.36,75,83,83,91,256.5162041712391
CYIENT,90,1346.8,11487.828786000002,26.79,-27.34,-22.27,14975.66,23.29,78,91,87,255.25202110541812
HAPPSTMNDS,90,594.5,5049.618372,17.22,-17.81,-24.8,9052.74,44.22,92,76,88,256.20305057314977
MANINFRA,90,164.09,2054.38001,22.73,-29.94,-13.7,6160.06,66.65,85,93,76,253.85204019621165
OLECTRA,90,1229.6,5045.575962,25.95,-22.97,-30.04,10095.19,50.02,80,85,92,256.71924546368257
SEAMECLTD,90,925.45,652.6505309999999,16.3,-28.28,-9.42,2356.99,72.31,93,92,70,254.5740644125689
SEPC,90,14.97,1898.9949779999997,18.74,-35.64,-7.76,2850.06,33.37,90,97,68,254.24129722438224
STANLEY,90,336.1,828.8682640000001,21.01,-22.44,NA,1915.13,56.72,87,84,84,255.22718921069082
TEXRAIL,90,159.07,3287.1198099999997,24.23,-25.3,-20.43,6353.15,48.26,83,88,84,254.71174714922262
BAJAJHIND,91,24.16,2321.76181,25.88,-27.97,-21.43,3093.62,24.95,80,91,86,256.9383554803357
INDIGOPNTS,91,1079.45,2371.083264,21.87,-24.7,-20.49,5145.58,53.92,86,88,84,257.57898153263505
RUSTOMJEE,91,541.65,1481.1739250000005,19.19,-23.71,-19.34,6841.45,78.35,89,86,83,257.6207781946743
KIRLOSIND,91,3721,1064.8585919999998,27.02,-22.44,-39.23,3880.68,72.56,77,84,97,258.68347985462214
MAHLIFE,91,346.9,3612.605794,27.22,-23.71,-33.21,7393.79,51.14,77,86,94,257.4289721981634
"NATCOPHARM",91,883.4,7984.031588,22.82,-35.78,-13.42,15828.77,49.56,85,97,75,256.941046703211
ORISSAMINE,91,5094.5,1527.1495089999999,14.5,-34.84,-8.84,3054.91,50.01,94,96,69,259.5310753038335
PRAJIND,91,479.95,5929.409995999999,8.88,-41.74,-4.19,8824.84,32.81,98,98,63,258.50957652269136
SHOPERSTOP,91,508.7,1931.1868720000004,8.72,-14.82,-30.52,5600.89,65.52,98,70,93,260.38075181496953
TTKPRESTIG,91,621.85,2542.3669920000007,8.9,-26.36,-10.95,8624.04,70.52,97,90,72,259.63560426373186
WHIRLPOOL,91,1235.9,7686.6937,21.72,-33.16,-15.81,15687.13,51,86,95,78,259.7410021525118
WONDERLA,91,657.9,1571.742684,16.5,-20.63,-22.51,4164.66,62.26,92,81,87,260.43309700066925
ABFRL,92,85.85,5596.2738580000005,8.29,-22.76,-17.2,10475.99,46.58,98,84,80,262.0161655016292
CYIENTDLM,92,483.9,1836.8742080000002,25.6,-30.8,-25.4,3839.62,52.16,81,93,89,263.1399565924323
HFCL,92,87.59,8294.188139999998,16.17,-32.15,-13.66,12637.8,34.37,93,95,76,263.21288529303337
INDUSINDBK,92,816.95,53671.70200499999,22.4,-17.96,-43.53,63644.85,15.67,85,77,98,260.5240644828773
JSWENERGY,92,487.95,26221.032485999996,17.92,-25.46,-19.88,85299.39,69.26,91,88,83,261.8806764691991
MSTCLTD,92,555.85,1378.172775,23.16,-22.76,-36.54,3909.71,64.75,84,84,96,264.5097864883337
PRINCEPIPE,92,334.85,1445.3918640000002,24.43,-21.67,-45.15,3700.44,60.94,82,83,99,263.54090894841244
RKFORGE,92,606.25,6250.018687,10.42,-37.25,-9.51,10990.01,43.13,97,97,71,264.5557836708701
SHALBY,92,187.5,522.5917380000001,6.94,-15.82,-29.47,2031.06,74.27,98,72,92,262.0210315033661
SONATSOFTW,92,409.05,8231.315752,25.7,-34.65,-21.04,11459.44,28.17,80,96,85,261.1879394325551
TVSSRICHAK,92,2926.2,1219.58886,20.1,-22.26,-28.22,2246.02,45.7,89,83,91,262.8293397207533
UNIECOM,92,133.97,841.5678330000001,22.59,-24.71,NA,1383.93,39.19,85,88,88,260.49163714886447
ACLGATI,93,68.59,543.7578239999999,24.43,-26.73,-31.38,1008.64,46.09,82,90,93,265.90789451459796
BALAMINES,93,1450.7,2134.87941,23.55,-29.73,-31.31,4704.45,54.62,84,93,93,269.4050317309998
BBL,93,2978.2,2233.877804,18.75,-23.17,-30.04,3368.84,33.69,90,85,92,267.21105308969356
DOLLAR,93,394.75,621.5566980000001,18.27,-24.21,-29.98,2236.62,72.21,90,87,92,268.9610905971473
ESAFSFB,93,31.04,586.240158,20.52,-22.3,-41.71,1597.82,63.31,88,83,98,269.26171578754855
GUJALKALI,93,574,2263.9595639999998,21.71,-27.03,-24.81,4214.37,46.28,87,91,88,265.49156675776703
HEMIPROP,93,133.35,1857.2738080000001,18.12,-23.12,-31.63,3799.66,51.12,90,85,93,268.7332621757367
DPSCLTD,93,13.26,523.343625,20.56,-26.66,-22.91,1291.25,59.47,88,90,87,265.0076410652895
PARACABLES,93,54.41,846.5412959999999,18.22,-24.26,-29.75,1661.84,49.06,90,87,92,269.0359060107628
RESPONIND,93,196.2,2169.154653,22,-22.39,-36.67,5235.71,58.57,86,83,96,265.31904661503603
SCILAL,93,52.72,890.8510000000001,15.02,-24.75,-20.36,2457.52,63.75,94,88,84,265.4258828313301
SPICEJET,93,44.97,4229.31567,12.65,-27.39,-19.55,6356.05,33.46,95,91,83,269.2231358911302
ANDHRSUGAR,94,74.23,530.052152,14.61,-25.84,-25.73,1005.41,47.28,94,89,89,272.289697464688
GATEWAY,94,63.73,2156.399856,18.65,-22.86,-37.43,3186.17,32.32,90,84,96,270.7668245351768
NETWORK18,94,54.54,3624.921594,22.55,-30.82,-32.63,8408.54,56.89,85,94,94,272.74249530402045
GREENPOWER,94,13.05,1155.8138900000001,17.62,-25.6,-28.06,1528.45,24.38,91,89,91,270.3211801187417
PATELENG,94,40.23,2171.352762,16.15,-24.39,-32.73,3398.58,36.11,93,87,94,274.2330957599331
RECLTD,94,402.3,50175.076130999994,15.15,-24.46,-26.55,105921.63,52.63,94,87,90,271.23802364958897
KALAMANDIR,94,127.14,763.9545549999999,17.4,-25.91,-26.04,1952.35,60.87,92,89,89,270.09876125730244
HITECHGEAR,94,624.15,523.1143959999999,19.15,-24.38,-37.36,1193.78,56.18,89,87,96,272.7077206791922
TITAGARH,94,891.6,7147.726949999999,19.08,-26.04,-34.35,12002.9,40.45,89,89,95,273.58940652860474
TVSSCS,94,126.24,3174.2772480000003,17.1,-28.65,-26.15,5571.84,43.03,92,92,90,273.4521086683038
UGROCAP,94,177.75,1619.2178549999999,20.75,-27.81,-36.43,1656.15,2.23,88,91,96,274.66323666537437
IDEA,94,6.92,55724.646879,3.62,-17.22,-52.6,74868.53,25.57,99,75,99,273.37758132053534
ADANIGREEN,95,1014.35,62750.940714000004,18.1,-23.38,-45.9,160652.69,60.94,90,85,99,274.6821569321128
CEIGALL,95,249.85,780.996372,10.64,-26.99,NA,4353.38,82.06,96,90,90,277.25198416456726
CENTENKA,95,465.95,765.48875,10.53,-28.6,-24.75,1018.75,24.86,97,92,88,276.57034102956453
FCL,95,238.64,1015.2802559999999,18.87,-32.2,-32.69,2735.13,62.88,90,95,94,278.3465646869784
GEPIL,95,254.92,537.615052,13.08,-39.17,-19.99,1711.06,68.58,95,98,83,276.4640474616317
HGS,95,513.75,765.3452419999999,14.98,-25.73,-36.53,2390.21,67.98,94,89,96,278.70417523429444
IRMENERGY,95,282.8,579.872041,17.27,-23.81,-37.93,1161.37,50.07,92,86,97,275.0167145687321
PROTEAN,95,960.8,3897.26,2.38,-45.87,-14.16,3897.26,0,99,99,77,275.7509298118043
PURVA,95,265.39,1572.8175,16.55,-30,-31.64,6291.27,75,92,93,93,278.8460543060286
PVRINOX,95,985.25,7003.1819319999995,17.3,-36.02,-24.95,9663.56,27.53,92,97,89,277.20706445384405
SWANENERGY,95,433.85,6256.822187999999,16.01,-28.99,-28.29,13589.97,53.96,93,92,91,276.24089560636304
UCOBANK,95,33.05,3750.613219999999,17.56,-25.7,-40.93,41443.24,90.95,91,89,98,277.56992132988387
HARIOMPIPE,96,389.15,514.388722,14.94,-32.89,-28.06,1203.53,57.26,94,95,91,280.0643468264492
HITECH,96,95.35,1084.676046,10.67,-41.98,-21.65,1936.23,43.98,96,99,86,280.7917123622897
IOB,96,39.84,4134.019505,16.3,-25.99,-41.02,76697.95,94.61,93,89,98,279.6341464153023
JINDALSAW,96,211.9,4978.321344,6.67,-31.21,-22.57,13557.52,63.28,99,94,87,279.4222742577772
NIITMTS,96,329.15,2933.467992000001,0.93,-29.98,-22.16,4477.21,34.48,100,93,86,279.2920901499033
RTNINDIA,96,46.65,1619.9970100000003,16.88,-29.22,-37.04,6441.34,74.85,92,92,96,280.7773390957532
REDTAPE,96,134.15,2089.9386600000003,13.89,-34.2,-25.43,7411.13,71.8,95,96,89,279.7438176144333
SFL,96,628.05,2342.8171780000002,2.22,-25.3,-29.3,6828.38,65.69,100,88,92,279.1116582959713
SOMANYCERA,96,478.3,879.7119650000001,17.4,-31.24,-33.33,1955.35,55.01,92,94,95,280.0727937250514
THERMAX,96,3388.2,15352.107206,15.74,-26.18,-37.54,40379.03,61.98,93,90,97,279.4990100497146
MANYAVAR,96,797.3,4850.318775,11.29,-44.41,-20.46,19362.55,74.95,96,99,84,279.3202041391454
WAAREERTL,96,1055.3,2818.6109899999997,18.15,-28.13,-53.82,11005.9,74.39,90,92,99,281.08047062280076
BSOFT,97,400.5,6610.416099,16.35,-32.19,-34.41,11134.27,40.63,92,95,95,282.1615777432449
CGCL,97,151.69,3771.8541799999994,0.82,-27.38,-28.11,12518.6,69.87,100,91,91,281.8522852829586
CARBORUNIV,97,991.8,11374.892609999999,17.7,-32.03,-37.64,18901.45,39.82,91,94,97,282.17205202125433
HUHTAMAKI,97,205.28,500.19145399999996,12.39,-28.07,-34.74,1550.02,67.73,96,92,95,282.34178922589393
MMFL,97,364.6,770.110008,14.43,-27.2,-39.16,1763.88,56.34,94,91,97,282.43080175459943
MUFIN,97,76.83,573.980625,17.48,-37.8,-32.58,1256.25,54.31,91,98,94,282.7461201229454
NOCIL,97,178.83,1978.6351680000005,13.16,-32.16,-31.02,2987.07,33.76,95,95,93,282.79119524000674
SPANDANA,97,289.9,1073.153991,15.45,-26.84,-62.07,2068.93,48.13,94,90,100,283.79055935445984
SULA,97,294.1,1870.9634240000003,16.88,-32.03,-39,2483.36,24.66,92,94,97,283.74619139082967
SWIGGY,97,333.05,82962.61,11.26,-29.25,NA,82962.61,0,96,93,93,281.2908529539901
TEAMLEASE,97,1955.7,2243.014186,16.17,-32.52,-33.33,3279.74,31.61,93,95,95,282.22474568837987
UNITECH,97,6.49,1603.293513,13.18,-28.29,-34.77,1689.99,5.13,95,92,95,282.1888453684602
CENTRALBK,98,38.94,3779.8957280000013,15.38,-30.36,-38.58,35227.36,89.27,94,93,97,284.1260403303766
ELECTCAST,98,102.59,3411.028768,14.42,-32.76,-34.74,6342.56,46.22,95,95,95,284.8039906541136
EXICOM,98,179.22,659.5246050000002,12.21,-35.42,-43.12,2167.35,69.57,96,96,98,290.3176115465222
JTLIND,98,67.49,1315.930239,12.16,-33.66,-34.78,2575.71,48.91,96,96,95,286.70902105338996
KKCL,98,433.25,688.2466240000001,3.18,-31.44,-36.52,2674.88,74.27,99,94,96,289.1484834771581
KNRCON,98,210.8,3034.8964109999997,9.61,-35.5,-30.34,5928.69,48.81,97,97,93,286.0097815171176
MUTHOOTMF,98,128.13,973.1497140000001,6.8,-31.78,-41.04,2185.38,55.47,98,94,98,290.48870355231855
PSB,98,31.99,1394.6145900000013,13.98,-36.05,-46.9,22676.66,93.85,95,97,99,290.78032591160814
RATEGAIN,98,443.8,2713.668493,15.95,-36.77,-35.9,5235.71,48.17,93,97,96,286.0249582016671
RELAXO,98,437.05,3128.63954,12.03,-34.77,-45.39,10889.8,71.27,96,96,99,290.664282688662
ROUTE,98,949.25,1502.3664,8.08,-34.1,-32.24,5976,74.86,98,96,94,287.43592928697296
SHAREINDIA,98,174.53,1954.4000159999998,18.82,-39.82,-42.7,3807.52,48.67,90,98,98,285.7670151618784
ALLCARGO,99,30.43,1097.7958079999999,9.12,-43.35,-54.95,2989.64,63.28,97,99,99,295.5165442487454
BARBEQUE,99,301.15,777.5724180000001,11.6,-39.63,-42.35,1173.34,33.73,96,98,98,291.90179373224765
FIRSTCRY,99,348.45,18153.15,13.92,-42.34,NA,18153.15,0,95,99,99,292.6579849601273
DISHTV,99,6.28,1106.0253639999999,12.56,-41.85,-59.48,1152.59,4.04,95,98,100,293.6389760055691
EASEMYTRIP,99,11.22,2091.85799,4.44,-37.63,-46.95,3969.37,47.3,99,97,99,295.54261702850806
EMIL,99,120.26,1609.25049,6.75,-33.21,-40.77,4620.3,65.17,99,95,98,291.40280381554487
JAIBALAJI,99,105.34,3363.5181119999993,1.19,-42.03,-40.26,9566.32,64.84,100,99,97,295.9873768662429
JNKINDIA,99,354.55,638.062326,14.19,-43.44,-44.76,1980.33,67.78,95,99,98,292.11553749889265
OLAELEC,99,50.96,14210.332398,5,-41.7,NA,22477.59,36.78,99,98,98,295.4948193889341
SWSOLAR,99,282.4,3576.61008,11.15,-41.95,-60.02,6590.4,45.73,96,99,100,294.54638105802866
TEJASNET,99,717.95,5847.176565000001,8.41,-45.61,-36.59,12664.45,53.83,98,99,96,293.30588890597426
UTKARSHBNK,99,23.06,789.5283479999999,5.48,-35.8,-55.14,2540.31,68.92,99,97,99,295.0596017551288
JAICORPLTD,100,112.88,526.004912,8.85,-69.12,-60.93,2016.89,73.92,98,100,100,297.3684149438563
ORCHPHARMA,100,628.75,961.7903359999999,1.79,-62.5,-37.5,3188.96,69.84,100,100,97,296.0460023605419
PAISALO,100,30.58,1472.7466640000002,2.15,-40.29,-51.11,2756.92,46.58,100,98,99,296.7921507722714
RAYMONDLSL,100,1019.85,2815.319188,7.13,-50.17,NA,6212.09,54.68,98,100,100,297.44070236584395
SALASAR,100,8.97,759.5854640000001,9.03,-43.9,-56.46,1548.91,50.96,97,99,99,296.0232642659635
VAKRANGEE,100,9.74,629.3251250000001,3.16,-59.48,-56.61,1049.75,40.05,99,100,100,298.66069034393786
AJAXENGG,NA,652.9,1493.58,49.99,NA,NA,7467.9,80,42,NA,NA,NA
ATHERENERG,NA,313,6743.6195,46.14,NA,NA,11645,42.09,48,NA,NA,NA
BELRISE,NA,93.77,2252.1535599999993,20.35,NA,NA,8344.4,73.01,88,NA,NA,NA
CAPINVIT,NA,91.92,1462.01986,38.6,NA,NA,2525.95,42.12,58,NA,NA,NA
CARRARO,NA,457,812.4453270000001,46.43,NA,NA,2601.49,68.77,47,NA,NA,NA
CEWATER,NA,587.3,590.499697,39.53,NA,NA,1214.77,51.39,57,NA,NA,NA
DAMCAPITAL,NA,268.74,1140.7859999999998,28,NA,NA,1901.31,40,76,NA,NA,NA
AGARWALEYE,NA,338.5,7209.442625,8.39,NA,NA,10672.75,32.45,98,NA,NA,NA
HEXT,NA,857.5,13187.513493000004,88.86,NA,NA,52145.17,74.71,8,NA,NA,NA
IGIL,NA,388.9,3938.514265,29.67,NA,NA,16795.37,76.55,73,NA,NA,NA
IKS,NA,1505.6,9354.101424,28.99,NA,NA,25783.08,63.72,74,NA,NA,NA
ITCHOTELS,NA,216.47,27083.416716,90.82,NA,NA,45048.93,39.88,7,NA,NA,NA
JUBLCPL,NA,1561.7,592.2639579999999,80.89,NA,NA,2348.39,74.78,12,NA,NA,NA
LAXMIDENTL,NA,383.75,1222.7667099999999,27.56,NA,NA,2097.37,41.7,76,NA,NA,NA
MOBIKWIK,NA,279.8,1626.3324119999995,11.23,NA,NA,2173.66,25.18,96,NA,NA,NA
ONESOURCE,NA,1922,14483.16015,95.35,NA,NA,22027.62,34.25,4,NA,NA,NA
