symbol,ptile,cmp,ff_mcap,52w Index,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
RATNAMANI,91,2410.5,6789.387788999999,10.21,-9.22,-34.28,16876.43,59.77,89,85,87,261.7149310953883
VMART,91,709.8,3144.173551,7.65,-11.82,-29.53,5633.71,44.19,92,89,80,261.0522252221
WELSPUNLIV,91,114.7,3762.123248000001,11.93,-14.43,-29.92,11143.73,66.24,88,92,81,260.6690339360306
5PAISA,92,343.2,722.0229,10.79,-8.41,-36.26,1073.64,32.75,89,83,90,262.13598958485176
BALRAMCHIN,92,455.65,5241.191895,13.37,-19.79,-29.78,9174.15,42.87,86,96,81,262.35313528881005
CAPACITE,92,289.1,1670.79429,7.03,-21.72,-25.44,2445.9,31.69,93,96,73,262.40058343131284
COHANCE,92,879.1,11332.372506,4.53,-21.87,-25.06,33737.34,66.41,96,96,72,264.1768099345337
GRAVITA,92,1569.8,5103.991316,15.46,-11.89,-36.01,11568.43,55.88,83,89,90,261.8381016301255
IGIL,92,345.1,3493.2269050000004,17.51,-14.25,NA,14896.49,76.55,80,92,92,263.34700876312695
ORIENTHOT,92,127.66,739.3465279999999,4.2,-13.69,-27.84,2279.12,67.56,96,91,77,264.5105784639489
PATELENG,92,36.95,1997.667797,12.74,-11.62,-35.18,3126.73,36.11,87,88,88,263.3094419235756
POKARNA,92,769.7,1033.91904,6.47,-19.37,-25.49,2385.6,56.66,94,95,73,262.46122933857464
RECLTD,92,372.85,46514.000414999995,10.79,-12.36,-32.76,98192.95,52.63,89,89,85,263.7852647512762
SALASAR,92,8.87,782.361712,14.88,-7.31,-52.87,1531.64,48.92,84,81,99,263.2585805353604
SUNCLAY,92,1681.2,1517.67918,4.82,-23.32,-24.47,3709.8,59.09,95,97,70,262.74022796745925
TARSONS,92,305.15,856.028085,13.59,-16.59,-31.2,1624.65,47.31,86,93,83,262.2702706893783
CROMPTON,93,291.3,18750.44,3.29,-13.19,-30.02,18750.44,0,97,90,81,268.9360676807993
DCW,93,67.92,1105.4683200000002,4.59,-16.24,-27.95,2002.66,44.8,96,93,78,266.7405392603657
DEEPAKNTR,93,1835.1,12697.72664,8,-8.46,-36.88,25034.95,49.28,92,84,91,265.82217013638257
FINCABLES,93,817.45,8012.30466,13.44,-10.41,-42.13,12491.9,35.86,86,87,95,267.6405661656845
GODREJPROP,93,1968.8,31593.46307,7.04,-8.49,-37.71,59274.79,46.7,93,84,92,268.66386684190564
GUJALKALI,93,546.55,2155.455908,15.12,-16.89,-34.37,4012.39,46.28,84,94,87,264.856214702529
KALYANKJIL,93,454.3,17420.149305,13.91,-10.76,-37.79,46840.95,62.81,85,88,92,264.8525633906597
MOREPENLAB,93,47.85,1687.5787499999997,11.72,-9.27,-44.03,2622.5,35.65,88,85,96,268.9114580924411
ORIENTCEM,93,219.32,1230.7429080000002,3.01,-37.57,-24.48,4501.62,72.66,97,100,70,267.41114692763585
SANOFI,93,4650,4236.74064,16.24,-22.54,-34.03,10698.84,60.4,82,97,87,265.3991944356354
SPARC,93,129.52,1440.500532,15.42,-13.65,-40.02,4196.04,65.67,83,91,94,268.1010575328838
TIIL,93,2205.5,1273.486275,11.36,-15.09,-32.67,5043.51,74.75,88,92,85,265.92762165180613
BSOFT,94,352.95,5839.2829169999995,7.75,-9,-41.36,9835.41,40.63,92,84,95,271.01511144314367
ELECTCAST,94,93.59,3105.074348,9.99,-7.89,-55.74,5773.66,46.22,89,82,99,271.1750756586517
EMBDL,94,92.23,7253.3025240000015,4.04,-20.76,-27.52,12601.29,42.44,96,96,77,268.97294679839655
EMSLIMITED,94,543.3,914.06313,3.12,-17.13,-28.15,3016.71,69.7,97,94,78,269.14315408841776
IEX,94,139.19,12413.25,10.49,-23.54,-31.86,12413.25,0,89,97,84,270.4333338237141
INOXWIND,94,140.24,13504.644240000001,10.81,-10.28,-40.09,24193.2,44.18,89,87,94,269.384374065619
LUXIND,94,1280.4,995.269734,7.31,-10.17,-37.75,3856.14,74.19,93,86,92,270.73011621700726
PANAMAPET,94,282.1,644.269896,5.36,-27.49,-27.13,1705.32,62.22,95,98,76,268.9765669614228
SONACOMS,94,411.75,18442.341304,8.73,-8.53,-44.61,25621.48,28.02,91,84,96,270.860334622446
SYNGENE,94,622.85,11866.280244,6.71,-16.64,-30.67,25076.67,52.68,94,94,82,269.7352441997821
THERMAX,94,3170.3,14350.109116000001,8.61,-10.69,-37.84,37743.58,61.98,91,87,92,270.30439430077035
WONDERLA,94,581.3,1387.5526140000002,7.28,-13.83,-33.26,3676.61,62.26,93,91,86,270.37473528540124
AKUMS,95,441.45,1725.5853119999997,6.81,-7.3,-47.19,6974.88,75.26,94,81,97,271.3692350739532
FIVESTAR,95,536.6,12397.860926000001,8.04,-23.65,-31.23,15787.42,21.47,92,97,83,272.4492642454514
HAPPSTMNDS,95,530.85,4510.6831680000005,3.89,-11.04,-34.33,8086.56,44.22,96,88,87,272.0142962401674
IRB,95,41.19,17312.018892,3.17,-13.45,-32.54,24880.74,30.42,97,91,85,272.88959229913223
JYOTISTRUC,95,14.96,1781.35,7.34,-12.51,-36.45,1781.35,0,93,90,90,272.3923791159926
NIITMTS,95,328.05,2956.012068,9.86,-18.66,-35.3,4503.37,34.36,90,95,88,272.9310756607013
REFEX,95,356.55,2152.1543810000003,9.37,-14.31,-36.64,4611.43,53.33,90,92,90,271.9115869353824
SHREMINVIT,95,102,1917.781758,3.03,-10.53,NA,6230.61,69.22,97,87,87,271.50176605848935
STANLEY,95,290.45,719.4477679999999,12.21,-13.72,-40.18,1662.31,56.72,88,91,94,272.6999261044267
SULA,95,260.38,1661.0619640000002,7.45,-8.19,-45.63,2196.01,24.36,92,83,97,271.88827469633316
VIDHIING,95,352.6,629.7591150000001,6.76,-22.44,-30.41,1762.55,64.27,94,97,82,272.33783927191644
WENDT,95,8791.5,1096.85,6.38,-8.65,-39.35,1754.96,37.5,94,84,93,271.70994200813595
AURIONPRO,96,1140,4605.594816000001,3.33,-27.58,-30.37,6298.68,26.88,97,98,82,277.2053523744547
CAPINVIT,96,76.46,1218.784948,6.16,-14.81,NA,2105.71,42.12,95,92,92,278.6173935031172
COLPAL,96,2222.4,29614.575900000003,4.1,-7.78,-41.58,60437.91,51,96,82,95,272.9973308071037
DELTACORP,96,78.04,1387.3684200000002,2.51,-9.56,-39.92,2091.3,33.66,98,85,94,276.7547605545292
EXICOM,96,144.29,669.3642319999999,7.99,-9.65,-52.23,1996.91,66.48,92,86,99,276.13415790478484
GENESYS,96,500.2,1424.024034,7.5,-25.65,-35.14,2082.82,31.63,92,98,88,278.22292633589905
GOCOLORS,96,674.15,1719.667404,1.91,-7.03,-51.34,3641.82,52.78,98,80,98,276.4892137759655
GRPLTD,96,2125.1,676.7765459999999,9.82,-31.24,-35.86,1129.09,40.06,90,99,90,278.0290009819032
JTLIND,96,68.14,1328.0590049999998,13.18,-14.54,-41.84,2599.45,48.91,86,92,95,272.933820318749
BECTORFOOD,96,1257.7,3955.051464,7.3,-18.14,-34.02,7761.09,49.04,93,95,87,274.3259633440416
ORISSAMINE,96,4668.3,1393.1113220000002,6.62,-10,-49.45,2786.78,50.01,94,86,98,278.0055465706351
TCS,96,2888.4,294986.607168,0.2,-15.13,-32.33,1044940.16,71.77,100,92,85,276.79550190616084
UDS,96,248.32,686.5518559999999,4.53,-18.6,-33.18,1669.63,58.88,96,95,86,276.56254304709415
ABREL,97,1689.4,9379.853457000001,3.42,-13.58,-40.72,18838.83,50.21,97,91,94,281.9525034554315
APOLLOPIPE,97,333,816.7449240000001,7.28,-17.32,-42.49,1536.39,46.84,93,94,95,282.19035891261035
HIKAL,97,251.6,965.9646150000002,3,-40.89,-32.41,3101.01,68.85,98,100,85,282.1825338782772
IONEXCHANG,97,403.7,4379.78439,1.22,-16.26,-36.77,5894.73,25.7,99,93,90,282.56881490707576
ISGEC,97,878,2429.783395,4.3,-21.32,-36.38,6467.35,62.43,96,96,90,281.9976310091343
MMFL,97,308.2,647.137252,4.39,-9.82,-48.63,1482.22,56.34,96,86,97,279.2261426831678
ORCHPHARMA,97,702,1073.916168,7.04,-11.8,-48.67,3560.73,69.84,93,89,98,279.64119256082563
QUESS,97,254.6,1629.1372860000001,4.12,-23.08,-32.79,3786.93,56.98,96,97,85,278.65621452858085
SWSOLAR,97,242.15,3068.4583620000003,6.13,-10.94,-60.72,5654.06,45.73,95,88,100,282.5299371462196
SUNTV,97,523.45,5155.135,4.97,-19.31,-37.17,20620.54,75,95,95,91,281.1510495110454
TRENT,97,4677.5,104703.886597,4.91,-17.58,-38.25,166223.03,37.01,95,94,92,281.6802930493933
UNICHEMLAB,97,461.4,967.409256,1.18,-33.65,-29.89,3248.52,70.22,99,99,81,279.1555213589504
CMSINFO,98,373.25,6136.48,1.6,-21.95,-37.6,6136.48,0,98,96,92,286.22061336575547
HGINFRA,98,929.8,1711.1168779999998,1.36,-15.7,-39.96,6063.49,71.78,99,93,94,285.2205243623191
HFCL,98,72.88,7187.021534,5.13,-12.42,-50.89,10504.27,31.58,95,89,98,282.7848766312993
IMAGICAA,98,53.78,789.451662,0.87,-23.9,-34.53,3038.69,74.02,99,98,88,284.34216570461695
KNRCON,98,198.33,2845.5650769999997,5.47,-15.28,-42.3,5558.83,48.81,95,93,95,282.60806244919604
LAXMIDENTL,98,325.2,1042.68967,8.23,-22.06,NA,1788.49,41.7,92,97,97,284.7635141008115
NIITLTD,98,105.5,904.4435520000001,3.32,-15.71,-39.06,1439.28,37.16,97,93,93,283.046232110552
MOBIKWIK,98,250.06,1465.3561229999998,6.51,-17.91,NA,1954.59,25.03,94,94,94,283.12333172662835
PROTEAN,98,881,3576.61,12.14,-39.09,-53.29,3576.61,0,88,100,99,286.2521987374929
TORNTPOWER,98,1218.9,30023.74587,1.41,-21.46,-35.1,61385.7,51.09,98,96,88,282.6702740307997
UTKARSHBNK,98,20.98,719.0016119999999,6.03,-14.09,-53.36,2313.39,68.92,95,92,99,285.2766138613322
MANYAVAR,98,690.15,4212.763709999999,0.69,-12.32,-48.89,16817.42,74.95,99,89,98,286.3076948510477
CONFIPET,99,45.06,660.2160920000001,0.66,-15.98,-47.77,1496.41,55.88,99,93,97,289.6373050301552
GANECOS,99,1178.2,1895.4308879999996,2.22,-27.46,-37.21,3124.68,39.34,98,98,91,286.9494960683553
JINDALSAW,99,202.82,4767.2427880000005,3.62,-26.61,-45.43,12975.62,63.26,97,98,97,291.2661060621069
JNKINDIA,99,279.2,504.97992000000005,3.01,-20.84,-57.86,1558.58,67.6,97,96,100,292.96515463216065
MARKSANS,99,165.04,4200.2471909999995,1.32,-29.21,-44.6,7483.07,43.87,99,99,96,293.4615546080075
PARACABLES,99,44.48,692.233848,1.32,-14.23,-48.25,1358.92,49.06,99,92,97,287.7038669791763
PDSL,99,318.15,1733.4666590000002,1.98,-25.79,-38.73,4492.01,61.41,98,98,93,288.5547899584976
RKFORGE,99,539.7,5556.534532999999,4.81,-27.6,-46.51,9770.59,43.13,95,99,97,291.06962694797244
ROUTE,99,791.55,1246.896234,1.37,-18.88,-49.43,4959.81,74.86,98,95,98,291.4888258515116
SEPC,99,11.96,1514.9507839999999,5.85,-15.24,-55.79,2085.56,27.36,95,93,99,286.9243313631173
SYMPHONY,99,905.15,1659.0547129999998,2.12,-20.77,-42.36,6244.09,73.43,98,96,95,288.8015608820047
TEJASNET,99,585.4,4790.060107,4.7,-33.2,-51.09,10352.41,53.73,96,99,98,292.9874843477064
EASEMYTRIP,100,8.01,1522.979136,0.36,-34.77,-52.91,2913.12,47.72,100,99,99,297.6898785462115
JAIBALAJI,100,94.37,3038.3619479999998,0.9,-32.56,-55.05,8641.53,64.84,99,99,99,297.3932367676951
JINDWORLD,100,35.31,1421.093778,2.35,-53.29,-48.79,3534.18,59.79,98,100,98,295.3435114087964
PRAJIND,100,329.95,4076.8070019999996,0.17,-37.12,-58.86,6067.58,32.81,100,100,100,299.09567944917194
RAJOOENG,100,81.88,573.86646,0.35,-27.25,-73.41,1460.22,60.7,100,98,100,297.80791842153087
SHAREINDIA,100,127.92,1430.8818919999999,0.2,-23.67,-59.72,2791.42,48.74,100,97,100,296.97737768759566
SPICEJET,100,29.12,2738.6666279999995,1.11,-36.41,-54.29,4115.82,33.46,99,99,99,297.6353834229741
ABLBL,NA,132.91,8683.748151,7.42,NA,NA,16252.57,46.57,92,NA,NA,NA
CPPLUS,NA,1319.3,3540.0736799999995,65.89,NA,NA,15472.35,77.12,24,NA,NA,NA
AEGISVOPAK,NA,260.48,3762.991541999998,49.37,NA,NA,28791.06,86.93,41,NA,NA,NA
ALLTIME,NA,262.5,512.191566,7.59,NA,NA,1715.31,70.14,92,NA,NA,NA
ANTHEM,NA,761.2,10815.021213000002,34.61,NA,NA,42730.23,74.69,59,NA,NA,NA
ARISINFRA,NA,149.3,750.5442330000001,18.42,NA,NA,1209.19,37.93,79,NA,NA,NA
ATHERENERG,NA,565.5,12403.163799999998,84.96,NA,NA,21418,42.09,9,NA,NA,NA
ATLANTAELE,NA,792.65,775.9202330000003,13.41,NA,NA,6095.21,87.27,86,NA,NA,NA
BELRISE,NA,157.47,3781.6147829999995,90.55,NA,NA,14011.17,73.01,5,NA,NA,NA
BLUESTONE,NA,599.65,7543.968347999999,45.36,NA,NA,9019.57,16.36,46,NA,NA,NA
BRIGHOTEL,NA,82.15,809.866279,32.91,NA,NA,3125.69,74.09,61,NA,NA,NA
BCG,NA,13.89,2286.0782560000002,43.33,NA,39.6,2800.88,18.38,49,NA,9,NA
CRIZAC,NA,294.5,1033.0538920000001,17.26,NA,NA,5149.82,79.94,80,NA,NA,NA
DIGITIDE,NA,158.97,1016.2657620000001,2.06,NA,NA,2362.31,56.98,98,NA,NA,NA
ELLEN,NA,469.7,1507.70266,1.58,NA,NA,6601.15,77.16,98,NA,NA,NA
EUROPRATIK,NA,248.77,759.8456039999999,43.73,NA,NA,2540.44,70.09,48,NA,NA,NA
GEMAROMA,NA,234.1,548.9690639999999,3.35,NA,NA,1221.56,55.06,97,NA,NA,NA
GKENERGY,NA,162.1,683.66896,33.38,NA,NA,3286.87,79.2,60,NA,NA,NA
EBGNG,NA,347.95,850.47801700000025,47.23,NA,NA,3994.73,78.71,44,NA,NA,NA
HDBFS,NA,750.3,16062.613467000001,11.28,NA,NA,62234.07,74.19,88,NA,NA,NA
INDIQUBE,NA,228,1886.5744399999999,67.42,NA,NA,4788.26,60.6,23,NA,NA,NA
IVALUE,NA,279,1005.0339810000002,18.9,NA,NA,1494.03,32.73,78,NA,NA,NA
JSWCEMENT,NA,137.89,5217.427530000001,1.78,NA,NA,18855.9,72.33,98,NA,NA,NA
KALPATARU,NA,373.7,1438.5591119999997,24.84,NA,NA,7709.32,81.34,71,NA,NA,NA
KRT,NA,115.38,10939.839327999998,85.38,NA,NA,51025.37,78.56,9,NA,NA,NA
MBEL,NA,383.25,648.5338499999999,8.28,NA,NA,2194.7,70.45,91,NA,NA,NA
OSWALPUMPS,NA,722,1999.8286799999998,45.89,NA,NA,8219.6,75.67,46,NA,NA,NA
RAYMONDREL,NA,573.5,1950.6555170000001,1.13,NA,NA,3815.09,48.87,99,NA,NA,NA
ROADSTAR,NA,50,1775.453244,0,NA,NA,2277.39,22.04,100,NA,NA,NA
SAATVIKGL,NA,438.2,1337.8924230000002,40.31,NA,NA,5572.23,75.99,52,NA,NA,NA
SAMBHV,NA,108.96,1407.449856,24.03,NA,NA,3208.96,56.14,72,NA,NA,NA
THELEELA,NA,413,3346.397307,33.12,NA,NA,13891.23,75.91,61,NA,NA,NA
ENRIN,NA,3432.8,30494.94,82.78,NA,NA,121979.76,75,10,NA,NA,NA
SMARTWORKS,NA,561.75,2681.643456,87.25,NA,NA,6421.56,58.24,7,NA,NA,NA
LOTUSDEV,NA,189.07,1677.6779000000001,34.6,NA,NA,9248.5,81.86,59,NA,NA,NA
STLNETWORK,NA,29.6,806.463616,61.46,NA,NA,1444.24,44.16,30,NA,NA,NA
TRAVELFOOD,NA,1323.6,2406.5955070000005,81.57,NA,NA,17426.47,86.19,11,NA,NA,NA
URBANCO,NA,167.38,19118.323685,15.88,NA,NA,24027.05,20.43,83,NA,NA,NA
VERTIS,NA,102,4364.881456,55.88,NA,NA,15401.84,71.66,35,NA,NA,NA
VIKRAMSOLR,NA,315.85,4216.099472000001,3.51,NA,NA,11431.94,63.12,97,NA,NA,NA
VIKRAN,NA,94.89,1073.08989,12.74,NA,NA,2448.3,56.17,87,NA,NA,NA
