symbol,ptile,cmp,ff_mcap,52w Index,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
PFOCUS,9,181.9,5529.685280000001,81.6,66.24,34.91,14106.34,60.8,17,6,13,36.28494281903188
PTCIL,9,17283,10423.56665,91.36,35.39,44.58,25897.06,59.75,8,17,10,35.264464725035346
YATHARTH,9,796.25,2943.063592,90.48,67.81,17.47,7672.22,61.64,9,6,24,38.689631346849744
AVL,10,574.05,3890.89212,95.01,35.49,24.46,7385.9,47.32,5,17,19,40.789326650517275
IIFL,10,534.6,17074.013747999998,93.62,48.73,17.92,22725.96,24.87,6,11,23,40.50167537626075
INTELLECT,10,1133.5,11071.640895999999,82.64,39.03,52.56,15780.56,29.84,16,16,8,39.26426774358151
JUBLCPL,10,2448.5,935.48546,71,67.99,NA,3709.3,74.78,27,6,6,38.85666636101051
KARURVYSYA,10,243.15,22998.619215,91.05,36.98,28.24,23494.35,2.11,8,17,17,41.43621464142657
"NAVINFLUOR",10,5687.4,21240.328225,94.3,22.31,69.31,29140.25,27.11,5,29,5,39.799208567107925
PRECWIRE,10,225.91,1729.013481,90.3,64.98,15.74,4067.31,57.49,9,7,25,41.31670704367929
SHAILY,10,2274.6,5882.920260000001,76.74,41.18,121.05,10452.95,43.72,21,15,3,38.86819507089712
SOUTHBANK,10,36.62,9582.94,79.76,43.89,47.48,9582.94,0,19,13,9,41.44269117009847
STALLION,10,274.35,698.5890899999998,58.87,298.59,NA,2176.29,67.9,39,1,1,40.89442253908578
STLTECH,10,117.47,3184.542625,73.99,88.1,35.76,5732.75,44.45,24,4,13,40.318135290566225
STAR,10,934.7,6215.135131999999,90.49,39.49,27.62,8615.38,27.86,9,15,17,41.497907273893134
ASHOKLEY,11,141.53,40444.03909,93.98,26.25,35.27,83132.66,51.35,6,24,13,42.007130736340734
ASTERDM,11,678.05,20941.708319999998,84.35,29.18,52.41,35131.2,40.39,14,21,8,43.32525116183728
BALAJITELE,11,110.09,896.83614,66.16,55.54,75.25,1316.94,31.9,32,8,5,45.451197532714616
CARYSIL,11,935.45,1561.009222,89.26,53.82,17.11,2660.66,41.33,10,9,24,43.576890421377115
DATAMATICS,11,934.25,1861.4796200000003,69.29,58.7,57.75,5528.6,66.33,29,8,7,44.274381982317
FIEMIND,11,2088.2,2499.612636,83.21,42.67,32.69,5496.07,54.52,15,14,14,43.367144017923835
HCG,11,747.15,3815.7118039999996,84.22,26.11,65.94,10534.82,63.78,14,24,6,44.24688296744118
HINDALCO,11,847.85,124531.12696000001,94.92,33.86,22.72,190531.1,34.64,5,19,20,43.55540045186727
MANGCHEFER,11,308.75,1440.670347,74.02,34.46,123.68,3659.31,60.63,24,18,3,44.72970488999868
RAMCOIND,11,351.8,1381.511698,74.73,47.97,42.75,3055.09,54.78,23,11,10,44.51552532173043
TRANSRAILL,11,727.8,2821.908119999999,73.37,52.59,NA,9771.15,71.12,24,9,9,43.36565265233139
VIMTALABS,11,725.4,2068.1566989999997,71.66,40.9,153.28,3230.99,35.99,27,15,2,43.44812392891003
ALPEXSOLAR,12,1200.05,917.4969319999998,73.85,52.59,35.2,2936.93,68.76,24,9,13,46.304471741695295
BORORENEW,12,643.6,3442.102825,82.75,31.43,40.69,9022.55,61.85,16,20,11,47.23425489310472
CEMPRO,12,810.25,4529.271886000001,71.38,52.3,43.14,13919.09,67.46,27,10,10,46.81860454765477
DECCANCE,12,1035.2,634.40125,76.54,32.02,76.31,1450.06,56.25,22,20,5,46.264652471251324
ENDURANCE,12,2838.6,9982.14,84.17,52.8,18,39928.56,75,14,9,23,46.58677900893289
HEG,12,591,5043.277733999999,89.34,26.23,33.39,11404.97,55.78,10,24,13,47.158504676558636
HINDCOPPER,12,340.25,11140.952414,86.1,56.52,15.59,32902.99,66.14,13,8,26,46.97122626201646
POLYCAB,12,7704,44627.014535999995,94.06,32.94,18.49,115974.57,61.52,6,19,23,47.48046690316332
PUNJABCHEM,12,1493.1,1112.602212,82.78,38.56,32.56,1830.54,39.22,16,16,14,45.5408515203573
RHETAN,12,23.31,703.6285760000001,89.57,33.97,25.12,1857.52,62.12,10,18,19,46.996129914770904
SANDUMA,12,216.88,2717.8925919999997,83.26,28.93,42.2,10542.64,74.22,15,22,11,47.4104475324929
VASCONEQ,12,66.62,1038.68128,81.26,66.68,17.41,1507.52,31.1,18,6,24,47.42495913262647
WELCORP,12,965.75,12787.473032,91.62,25.87,31.68,25457.84,49.77,8,24,15,46.82422701926742
CENTUM,13,2512.8,1959.042861,72.02,49.37,37.37,3695.61,46.99,26,11,12,48.78439300425526
CRAFTSMAN,13,6680,8174.92689,82.21,38.91,28.39,15935.53,48.7,16,16,16,48.64013196133047
CREDITACC,13,1423.6,7655.465939999999,91.01,21.64,42.72,22763.8,66.37,8,30,10,48.937751706022205
HEROMOTOCO,13,5544,72395.93057400001,92.77,47.15,10.43,110917.62,34.73,7,12,30,48.4270971094708
IDBI,13,103.8,5904.165297000007,92.24,28.37,23.09,111609.93,94.71,7,22,20,48.93905506029532
IFBIND,13,1872.2,1899.5719600000002,83.4,46.92,19.02,7586.15,74.96,15,12,22,48.63883274267015
INDNIPPON,13,950.3,636.9590729999999,73.02,58.66,30.89,2149.71,70.37,25,8,15,47.64159912539405
JSWSTEEL,13,1206,161263.21289999998,94.8,26.22,24.55,294921.75,45.32,5,24,19,47.48158378371666
SCI,13,259.68,4384.760125,85.36,47.29,18.01,12095.89,63.75,14,12,23,48.154637902711805
SOLEX,13,1641.2,600.1266499999999,84.51,85.45,9.65,1772.9,66.15,14,4,31,48.6847125945778
TATASTEEL,13,182.84,152493.02996100002,93.54,28.69,22.1,228248.81,33.19,7,22,20,48.659566637331125
TVSMOTOR,13,3508.7,82896.836686,86.37,26.09,39.81,166693.82,50.27,13,24,12,48.27378124841058
CCL,14,859.75,6186.604334,77.89,45.06,26.35,11480.06,46.11,20,13,18,51.411160969077606
AGARWALEYE,14,506.25,10816.530416000001,74.38,45.18,NA,16005.52,32.42,24,13,13,49.31097840539178
FEDFINA,14,141.67,2072.847528,70.89,62.34,31.74,5298.69,60.88,28,7,15,49.336448849179455
IZMO,14,819.7,794.1108849999999,51.29,185.66,124.61,1220.77,34.95,47,1,3,51.12238841355156
MANINDS,14,410.95,1750.563108,78.3,49.55,25.31,3082.52,43.21,20,11,19,49.10217481561048
PNB,14,122.89,42258.044576,96.99,23.63,21.7,141236.78,70.08,3,27,21,50.146799639181765
SHRIPISTON,14,2614.1,6477.22125,85.75,40.47,21.61,11515.06,43.75,13,15,21,49.07581982787445
TVSSRICHAK,14,4163.7,1731.8387699999998,95.52,45.68,7.46,3189.39,45.7,4,13,33,49.45687168984686
UJJIVANSFB,14,51.84,10043.81,88.53,24.8,33.33,10043.81,0,11,26,13,50.120057547485615
USHAMART,14,464.85,8250.231808,88.8,55.23,8.57,14165.92,41.76,11,9,32,50.725032693513214
WHEELS,14,902.15,918.939318,82.3,34.98,29.1,2204.22,58.31,16,18,16,50.33285725264437
YATRA,14,146.21,815.3835580000002,72.6,75.54,24.26,2294.27,64.46,25,5,19,49.25679074366184
ADANIPOWER,15,157.85,76223.991064,74.22,41.84,32.13,304408.91,74.96,24,14,14,52.51164535537522
AMBER,15,8036.5,17451.27461,82.62,31.8,30.44,28247.45,38.22,16,20,15,51.538203759347205
ASAHIINDIA,15,922.9,11394.237489,90.39,25.27,22.82,23527.23,51.57,9,25,20,54.10580255778685
CUB,15,228.67,16945.56,87.61,25.25,28.6,16945.56,0,12,25,16,53.31316714230391
FEDERALBNK,15,236.61,58194.2,98.63,23.55,15.89,58194.2,0,1,27,25,53.67173754811336
NYKAA,15,247.94,33971.104188,82.08,26.33,34.62,70950.51,52.12,17,23,13,52.89796169335162
GRAPHITE,15,623.15,4219.796077999999,89.98,32.23,17.39,12174.83,65.34,9,20,24,52.99435323045728
IDFCFIRSTB,15,81.77,66658.55,97.09,22.01,21.77,66658.55,0,3,30,20,52.90185765267091
LLOYDSENT,15,68.55,3708.2453280000004,63.76,46.35,51.76,9947.01,62.72,34,12,8,54.41546796396244
SAILIFE,15,918.2,12542.255514,91.94,27.94,NA,19275.02,34.93,7,23,23,52.518534225849336
SMLISUZU,15,3035.6,1802.246853,54.01,94.64,67.91,4392.51,58.97,45,3,6,53.12379356270374
UNIPARTS,15,498.5,767.447712,83.99,53.98,10.56,2249.92,65.89,15,9,30,52.9083891637845
VINYAS,15,1170,1039.668701,68.76,43.98,44.44,1472.41,29.39,30,13,10,53.05610906357041
ANURAS,16,1074.2,5005.571187,79.4,22.68,46.14,12229.59,59.07,19,28,10,57.28655865307276
BAJFINANCE,16,1042.8,294202.37789400003,86.95,16.75,50.62,648880.41,54.66,12,37,9,57.764323251409905
BANKINDIA,16,139.88,16952.340064000004,94.63,20.21,26.96,63682.72,73.38,5,32,18,54.883327398552254
C2C,16,669.1,653.04429,59.52,53.75,NA,1113.46,41.35,38,9,9,56.130060519921145
JKTYRE,16,432.05,5854.405280000001,93.93,34.72,8.58,11839.04,50.55,6,18,31,55.32090497503228
NESCO,16,1369,3034.622161999999,66.13,48.13,38.37,9645.97,68.54,32,11,12,55.10594663906557
RELTD,16,164.66,1035.7901840000002,72.52,51.83,20.9,2940.08,64.77,26,10,21,56.91285768375068
SEQUENT,16,214.61,2575.648236,85.84,37.28,12.1,5403.08,52.33,13,16,28,57.95671270011787
STEELCAS,16,224.9,1251.7944999999997,72.82,31.77,40.69,2275.99,45,25,20,11,56.258594675783186
UNOMINDA,16,1235.2,22450.98,76.11,35.45,26.29,71160,68.45,22,17,18,57.868306660141194
VARROC,16,611.6,2336.105,81.94,39.3,16.44,9344.42,75,17,16,25,57.18440604830573
ZYDUSWELL,16,476.6,4605.167098000001,76.63,38.3,22.26,15163.54,69.63,22,16,20,57.87670227220399
FOSECOIND,17,5708,912.0765779999998,68.74,51.96,22.62,3645.39,74.98,30,10,20,60.215181495174605
GLAND,17,1928.9,15308.363378999999,78.29,35.91,17.16,31779.87,51.83,20,17,24,61.311826707297605
HINDPETRO,17,476,45679.241850000006,95.88,16.14,24.93,101284.35,54.9,4,38,19,60.79226166791326
HYUNDAI,17,2438.7,34677.02,66.53,41.11,33.1,198154.4,82.5,32,15,14,60.267453784961006
JMFINANCIL,17,164.02,6806.7952399999995,70.62,61.71,15.65,15683.86,56.6,28,7,26,61.117423639332316
LT,17,4030.9,554482.89,97.11,21.04,11.16,554482.89,0,2,31,29,62.36901647685972
MANAPPURAM,17,269.5,14770.394449999998,81.04,17.19,68.82,22811.42,35.25,18,37,5,59.7394361893072
MINDSPACE,17,464.79,10065.715875,91.26,20.62,24,28314.25,64.45,8,32,19,59.067593274649155
"NAM-INDIA",17,874.8,15538.586940000003,78.82,33.93,22.62,55693.86,72.1,20,19,20,58.30199548811394
RACLGEAR,17,1149.7,776.846496,71.66,46.24,23.56,1355.28,42.68,27,12,20,58.430814524071565
RADICO,17,3131.5,25066.210125,81.52,23.65,30.35,41923.75,40.21,17,27,16,59.65391049758883
SAGILITY,17,52.54,8023.117340000002,82.64,27.52,NA,24595.7,67.38,16,23,23,61.56147127596167
CEATLTD,18,4032.7,8611.268449,80.85,17.54,43.54,16312.31,47.21,18,36,10,64.15343058334427
EIDPARRY,18,1072.4,11160.115486,71.31,29.35,31.97,19073.86,41.49,27,21,14,62.78791327834017
ETERNAL,18,317.75,306843.67,71.65,32.45,27.62,306843.67,0,27,20,17,63.370374148405986
INDIACEM,18,402.35,3042.3652400000005,85.33,29.71,10.72,12468.71,75.6,14,21,29,63.94454136517021
M&MFIN,18,315.55,20838.142554,85.76,22.61,18.62,43860.54,52.49,13,29,22,64.25215715104905
MRPL,18,166.4,3330.4420080000004,91.71,24.79,9.83,29163.24,88.58,8,26,30,63.60664706148421
MAHSCOOTER,18,15108,8460.4772,64.7,31.87,41.33,17266.28,51,33,20,11,64.32513937015061
MRF,18,157515,48272.830536,90.36,15.72,27.72,66804.36,27.74,9,39,17,65.09725329180317
MUFIN,18,117.73,932.5795999999999,80.75,56.39,2,2036.2,54.2,18,8,38,64.72371053618016
"NAVA",18,618.8,8955.480055,69.28,34.03,27.48,17957.65,50.13,29,18,17,65.1052491809848
NXST,18,162.98,19185.272190000003,87.8,26.3,12.63,24691.47,22.3,11,23,28,62.8024144864211
SBIN,18,937,384884.44714999996,96.37,18.61,14.1,864908.87,55.5,3,34,27,64.36646331437687
SHRIRAMFIN,18,748.9,105107.725359,92.44,19.09,18.84,140876.19,25.39,7,33,22,62.522892819492654
ASTRAMICRO,19,1042.25,9248.465143999998,74.88,22.87,30,9895.64,6.54,23,28,16,66.51595759930706
BEML,19,4399.8,8422.968175,81.21,36.1,8.29,18322.75,54.03,18,17,32,66.58103782884533
CSBBANK,19,413.35,4302.624,82.04,18.03,30.52,7171.04,40,17,35,15,67.03919845616129
DCBBANK,19,157.95,4329.801706,89.63,14.83,28.36,5073.59,14.66,10,41,17,66.9182682076185
GRSE,19,2556.1,7466.5632,58.35,32.45,58.71,29280.64,74.5,39,20,7,65.7959110425257
GOKULAGRO,19,171.7,1334.046312,64.97,46.05,21.1,5066.64,73.67,33,12,21,66.8143097186052
HUBTOWN,19,299.2,2715.9928860000005,69.09,66.52,7.59,4180.38,35.03,30,6,33,68.35695722762247
LEMONTREE,19,165.27,10176.237111999999,78.03,18.02,37.83,13093.46,22.28,20,35,12,67.17251783413118
MOSCHIP,19,250.41,2808.916485,76.68,55.65,3.73,4813.91,41.65,22,8,37,66.68882133551256
NDRAUTO,19,967.6,618.4049890000001,62.33,43.21,23.96,2301.47,73.13,35,14,19,68.59524238142042
NEULANDLAB,19,16473,14236.320448,79.76,33.47,13.13,21134.68,32.64,19,19,28,65.42475098309012
WAAREEENER,19,3427.4,35274.085112,78.72,26.67,18.59,98586.04,64.22,20,23,22,65.40170575807248
ACMESOLAR,20,281.8,2828.822283,72.89,27.12,NA,17051.37,83.41,25,23,23,70.60440832607401
INDIGRID,20,171.86,14160.567456,88.25,17.13,17.84,14342.72,1.27,11,37,23,71.09572697112465
JINDALSTEL,20,1066.8,40950.094900000004,91.75,18.03,14.77,108823,62.37,8,35,26,68.92472484871658
MFSL,20,1546.5,52459.3388,81.85,20.52,20.23,53372,1.71,17,32,22,70.27403617182387
MSUMI,20,47.21,11981.602216000003,83.22,24.53,10.69,31308.08,61.73,15,26,29,70.74753318891915
NORTHARC,20,272.15,4397.03,87.98,23.69,6.87,4397.03,0,11,27,33,71.04198463005778
SANGHVIMOV,20,396.15,1809.172025,85.47,46.48,-3.34,3429.71,47.25,13,12,46,71.14169048966004
SSEGL,20,558.35,502.572246,90.9,9.27,41.95,1347.74,62.71,9,51,11,70.21055663651325
SBFC,20,114.08,5863.95824,84.44,15.03,31.16,12471.2,52.98,14,40,15,69.26279693073135
SUVEN,20,197.55,1466.76,47.41,50.86,52.55,4493.75,67.36,51,10,8,69.27274074655193
UNIONBANK,20,148.67,28644.575643999997,82.76,17.8,26.15,113488.81,74.76,16,35,18,69.27144290642923
UNIVCABLES,20,733.85,970.326332,70.95,46.21,10.26,2546.12,61.89,28,12,30,69.67903098081041
YESBANK,20,22.74,71346.37,81.16,28.26,9.8,71346.37,0,18,22,30,70.08138135462931
AARTIPHARM,21,851.95,4411.2062399999995,71.62,20.87,32.6,7722.7,42.88,27,31,14,72.09101865309822
AFFLE,21,1930.6,12229.760741999999,73.47,21.51,26.85,27159.14,54.97,24,30,18,72.39940228441608
BIRET,21,343.11,16151.138700000001,87.78,18.29,15.63,21959.4,26.45,11,34,26,71.38644178007726
CARRARO,21,523.45,929.3704470000001,61.55,34.17,NA,2975.89,68.77,36,18,18,72.48783870524048
CIGNITITEC,21,1717.8,2120.565376,72.25,24.85,21.25,4716.56,55.04,26,26,21,72.59183346039659
HDFCAMC,21,5379,54807.17361600001,76.94,20.47,24.43,115189.52,52.42,21,32,19,71.94055445611023
JSL,21,753.7,24090.32105,78.05,28.62,10.47,62136.5,61.23,20,22,30,71.72986614033653
LANDMARK,21,626.25,1302.044037,80.67,45.1,0.85,2594.23,49.81,18,13,40,71.24057808115974
"NATIONALUM",21,234.14,20951.01288,76.9,45.56,2.18,43002.9,51.28,21,13,38,72.24655523217871
POONAWALLA,21,481.85,14108.81306,70.79,24.22,27.39,39147.65,63.96,28,26,17,71.57172502655757
