symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
MOL,94,48.33,626.586824,17.06,-21,-39.66,-28.11,1228.12,48.98,83,97,89,269.21955353451835
RSYSTEMS,94,258.31,1472.717412,10.86,-33.03,-38.15,-19.45,3060.51,51.88,94,96,78,268.5410400192028
RANEHOLDIN,94,1033.1,787.351599,6.1,-21.09,-31.46,-20.7,1475.27,46.63,99,90,81,269.85927536038616
RAYMONDLSL,94,794.65,2025.465154,10.08,-18.26,-32.43,-23.78,4847.93,58.22,95,91,85,270.47474962994573
SAFARI,94,1529.6,4144.242829999999,12.4,-26.44,-30.56,-26.83,7494.11,44.7,93,89,88,269.56920681699984
UNICHEMLAB,94,336.75,698.4630980000001,15.02,-18.38,-29.12,-41.01,2345.41,70.22,87,87,96,270.7281167904626
VINATIORGA,94,1209,3211.9091639999992,0.72,-23.44,-28.57,-21.67,12492.84,74.29,100,86,82,268.0340636626705
AGI,95,537,1381.3618,16.46,-21.23,-38.33,-30.13,3474.25,60.24,84,96,91,271.5889710490872
ASHOKA,95,122.33,1563.1977680000002,16.43,-16.99,-36.1,-34.4,3434.09,54.48,84,95,93,272.39083465574953
DEVYANI,95,106.45,5074.722662,14.95,-21.1,-35.33,-31.73,13136.74,61.37,87,94,92,272.88232074037523
ITC,95,298.65,374192.57,7.41,-10.78,-26.29,-29.15,374192.57,0,98,83,90,271.26132099374576
JUBLFOOD,95,437.9,17258.756525999997,8.68,-17.27,-26.44,-36.1,28894.62,40.27,97,83,94,274.5926095827388
KAYNES,95,3878.6,12097.323706000001,13.24,4.98,-44.26,-23.82,25993.39,53.46,91,98,85,273.99885249836643
BECTORFOOD,95,189.35,2959.165664,9.57,-18.12,-25.35,-40.31,5806.84,49.04,96,81,96,272.771622504634
SALZERELEC,95,593.55,656.508723,16.36,-4.26,-31.39,-41.83,1049.91,37.47,85,90,97,271.39945725373053
SDBL,95,79.77,1008.259472,16.14,-21.21,-35.77,-35.75,1663.52,39.39,85,94,94,273.7843210337516
SUDARSCHEM,95,803.05,5791.273809,8.73,-12.1,-35.98,-20.49,6307.89,8.19,97,95,80,271.59574804304634
TARIL,95,291.25,3110.242212,18.13,7.35,-40.18,-46.52,8726.83,64.36,81,97,98,275.6931009881449
VERANDA,95,147.75,937.3189279999999,12.91,-31.32,-34.11,-30.58,1419.32,33.96,92,92,91,275.1354732027364
WHIRLPOOL,95,822.1,6282.357311999999,9.2,1.54,-30.51,-25.71,10428.88,39.76,96,89,87,271.8200709437384
AWFIS,96,318.31,1889.6112,18.22,-30.91,-44.22,-49.82,2276.64,17,80,98,99,277.1743582392084
DAMCAPITAL,96,145.13,615.5219999999999,14.05,-30.3,-42.49,-29.92,1025.87,40,89,98,91,277.9466935150489
DIXON,96,10503.5,45472.996833,10.18,-6.54,-37.39,-26.56,63893.49,28.83,95,96,87,277.99395644694556
JYOTHYLAB,96,218.94,2983.566069,11.18,-14.69,-30.54,-40.31,8039.79,62.89,94,89,96,279.1041952819747
MANINFRA,96,93.06,1410.948912,13.89,-19.81,-36.36,-35.73,3756.52,62.44,89,95,94,278.95030471135766
SANOFI,96,3467.7,3162.49956,8.88,-13.77,-26.05,-44.07,7986.11,60.4,97,82,97,276.2620164290763
SAREGAMA,96,330.8,2518.736524,8.46,-6.01,-27.93,-36.88,6358.84,60.39,98,86,95,278.23064516129034
SOLARWORLD,96,182.38,542.7916299999999,17.3,-33.91,-44.64,NA,1581.1,65.67,82,98,98,279.25491738788355
SWIGGY,96,264.2,72954.01,3.58,-24.59,-40.32,-20.66,72954.01,0,100,97,80,277.40013335289177
TARSONS,96,201.08,562.4776400000001,12.57,-7.26,-31.31,-42.91,1067.32,47.3,92,90,97,279.0576584565736
DBREALTY,96,101.28,2886.83425,13.4,-6.83,-34.59,-33.15,5493.5,47.45,91,93,93,276.50039939191083
MANYAVAR,96,418.1,2544.487148,17.07,-22.71,-38.22,-47.9,10153.58,74.94,83,96,98,277.7231627305338
AWL,97,179.73,10056.2324,7.11,-18.22,-32.91,-34.06,23354,56.94,98,91,93,282.5436517355879
CLEAN,97,721.35,3758.0038560000003,7.32,-15.67,-30.73,-38.92,7663.14,50.96,98,89,96,283.2992865620291
CONCORDBIO,97,1046.4,6112.933944,5.11,-22.61,-30.59,-36.73,10931.57,44.08,99,89,95,283.3958147194922
EMSLIMITED,97,319.7,536.2753630000002,14.49,-17.52,-39.96,-50.46,1770.47,69.71,88,97,99,284.08235941271386
FSL,97,216.05,7078.5925560000005,7.6,-32.48,-33.59,-32.71,15275.34,53.66,98,92,92,282.2073984184347
GANESHHOU,97,587.4,1319.5643039999998,12.49,-21.41,-31.82,-42.35,4898.16,73.06,92,91,97,279.5251610236168
HGINFRA,97,553.6,1017.48621,14.68,-20.81,-39.74,-47.42,3605.55,71.78,88,97,98,283.11243515715637
JISLJALEQS,97,31.98,1708.3999919999999,12.4,-17.02,-35.81,-38.79,2330.06,26.68,93,94,96,282.43907039699155
REFEX,97,231.15,1400.712525,12.47,-2.3,-34.59,-43.05,3169.75,55.81,92,93,97,282.6726346530824
SAPPHIRE,97,173.6,4124.222015,14.76,-23.41,-38.07,-43.14,5578.55,26.07,88,96,97,280.90271706516955
SULA,97,162.57,1040.0967200000002,12.17,-16.92,-34.54,-40.99,1374.88,24.35,93,93,96,282.05011935083814
TEAMLEASE,97,1177.9,1361.293956,7.98,-20.64,-31.56,-34.85,1976.04,31.11,98,90,94,281.77822547306937
BLUEJET,98,402.6,1408.4543999999996,11.04,-19.38,-39.17,-41.1,6976,79.81,94,97,96,287.3224006187574
ELLEN,98,238.27,766.983188,13.67,-13.29,-48.37,NA,3358.07,77.16,90,99,99,287.93721479150275
EMBDL,98,50.21,4004.389195,12.22,-27.48,-46.38,-49.99,6982.37,42.65,93,99,99,290.2038112256464
INOXWIND,98,87.55,8444.996636,10.26,-23.98,-40.92,-41.41,15128.98,44.18,95,98,97,289.16048420435
JAIBALAJI,98,62.66,2009.8897559999998,11.23,-4.87,-34.47,-52.28,5716.41,64.84,94,93,99,285.99395578018107
JINDWORLD,98,24.09,923.5992480000001,11.31,-11.34,-34.73,-64.33,2415.27,61.76,94,93,100,287.15066543092985
KPITTECH,98,709.85,11786.456916000001,10.49,-39.52,-39.11,-36.56,19456.02,39.42,95,97,95,286.1151935617224
OSWALPUMPS,98,369.45,1024.3732889999999,14.25,-19,-49.89,NA,4210.33,75.67,88,99,99,286.94539732494104
RPOWER,98,26.11,8101.0347,10.55,-21.31,-42.04,-34.77,10798.5,24.98,95,98,93,285.8277654055928
ROUTE,98,481.85,762.5605750000002,9.5,-25.83,-34.5,-50.6,3032.05,74.85,96,93,99,287.6142514235421
KALAMANDIR,98,94.88,566.934168,3.84,-22.52,-49.16,-27.78,1452.56,60.97,100,99,89,287.6506007547774
SHOPERSTOP,98,296.05,1118.8072620000003,9.03,-20.33,-42.29,-40.22,3262.78,65.71,96,98,96,290.2072877355346
UGROCAP,98,93.83,1432.29981,11.93,-41.6,-48.23,-45.6,1457.07,1.7,93,99,98,289.9032471429143
MAPMYINDIA,99,921.55,2469.9975680000002,9.23,-41.03,-50.68,-46.52,5078.12,51.36,96,99,98,293.3640687300804
CAMLINFINE,99,103.69,1035.13846,3.14,-30.14,-46.72,-35.23,1991.8,48.03,100,99,94,292.428425502407
CHEMPLASTS,99,233.15,1659.2126319999998,8.29,-15.19,-40.87,-46.12,3686.32,54.99,98,98,98,292.980772513302
DIGITIDE,99,89.14,566.497281,9.17,-27.58,-45.59,NA,1328.87,57.37,96,99,99,293.6025177025964
FISCHER,99,40.13,1003.3497400000001,8.76,2.71,-57.89,-50.98,2626.57,61.8,97,100,99,295.4725279707691
KNRCON,99,118.3,1703.0964190000002,7,-16.6,-36.37,-48.03,3327.01,48.81,98,95,98,292.1832215391591
LAXMIDENTL,99,190.44,613.10029,9.82,-21.93,-40.54,-53.23,1051.63,41.7,96,97,99,292.22348744482525
ORIENTCEM,99,138.99,780.9671000000001,6.99,-15.85,-35.53,-61.15,2856.5,72.66,99,94,100,292.06398605128754
PROTEAN,99,533.2,2162.64,8.57,-25,-35.74,-61.38,2162.64,0,97,94,100,291.21838002907094
STYL,99,230.04,673.97148,9.19,-16.68,-45.48,NA,3703.14,81.8,96,99,99,293.36365066876476
SHAKTIPUMP,99,499.85,3060.3521259999998,7.34,-30.66,-37.81,-46.58,6162.61,50.34,98,96,98,292.1705476803264
SYNGENE,99,402.85,7679.278880000001,6.1,-36.07,-35.86,-42.6,16228.4,52.68,99,95,97,290.56578631532625
COHANCE,100,358.6,5828.031729,9.35,-19.95,-58.74,-68.81,13709.79,57.49,96,100,100,295.62428422835353
GENESYS,100,253.77,726.2372479999999,8.8,-28.79,-56.1,-59.79,1060.51,31.52,97,99,99,295.81753857232394
GOCOLORS,100,284.95,729.209016,6.78,-29.62,-58.1,-59.4,1544.28,52.78,99,100,99,297.9223892837616
MCLOUD,100,25.88,700.931364,7.53,8.24,-63.96,-56.19,1525.09,54.04,98,100,99,297.29762965234903
NEWGEN,100,445.15,2939.3905519999994,4.51,-42.87,-49.81,-50.83,6323.99,53.52,99,99,99,297.5592040165891
RELINFRA,100,87.14,2882.4756949999996,6.35,-41.32,-62.11,-65.16,3560.81,19.05,99,100,100,298.580747843017
SPICEJET,100,12.83,1351.201998,6.98,-51.86,-62.2,-71.31,1957.98,30.99,99,100,100,298.5174665617624
AEQUS,NA,151.28,4149.365748,72.9,6.85,NA,NA,10140.19,59.08,17,NA,NA,NA
AMAGI,NA,349.55,6426.60288,30.69,NA,NA,NA,7553.6,14.92,52,NA,NA,NA
ANANTAM,NA,105.8,1437.7105259999998,33.73,1.82,NA,NA,2301.81,37.54,47,NA,NA,NA
AYE,NA,108.96,2689.21,33.74,NA,NA,NA,2689.21,0,47,NA,NA,NA
BHARATCOAL,NA,32.56,1515.856,26.41,NA,NA,NA,15158.56,90,60,NA,NA,NA
GROWW,NA,194.71,88182.39507999999,95.12,19.68,NA,NA,122153.2,27.81,4,NA,NA,NA
CANHLIFE,NA,144.93,5233.781800000001,73.48,2.33,NA,NA,13773.11,62,16,NA,NA,NA
CRAMC,NA,257.84,1286.2275,31.32,-8.23,NA,NA,5144.91,75,51,NA,NA,NA
CAPILLARY,NA,547.9,2083.2688080000003,25.32,-18.26,NA,NA,4361.04,52.23,62,NA,NA,NA
CMPDI,NA,170.09,1823.7525,87.26,NA,NA,NA,12158.35,85,10,NA,NA,NA
CLEANMAX,NA,889.3,5261.289204000001,69.64,NA,NA,NA,10414.27,49.48,18,NA,NA,NA
CORONA,NA,1577.3,2999.5135000000005,66.42,10.08,NA,NA,9675.85,69,20,NA,NA,NA
EMMVEE,NA,238.27,3296.771414,86.83,12.35,NA,NA,16508.62,80.03,10,NA,NA,NA
FRACTAL,NA,849.6,12135.208135,62.21,NA,NA,NA,14615.45,16.97,23,NA,NA,NA
UTLSOLAR,NA,225.87,916.2145440000003,91.51,3.93,NA,NA,6925.28,86.77,6,NA,NA,NA
GSPCROP,NA,390.3,512.8828209999999,76.82,NA,NA,NA,1814.23,71.73,15,NA,NA,NA
ICICIAMC,NA,3353.5,20541.00842099999,91.51,25.51,NA,NA,165519.81,87.59,6,NA,NA,NA
KSHINTL,NA,522.85,899.351974,84.21,57.53,NA,NA,3537.97,74.58,11,NA,NA,NA
KWIL,NA,24.22,2161.1996400000003,21.64,NA,NA,NA,5672.44,61.9,71,NA,NA,NA
LENSKART,NA,549.2,78673.17856300001,98.75,22.88,NA,NA,95442.41,17.57,1,NA,NA,NA
MEESHO,NA,159.31,60538.579099999995,26.14,-3.31,NA,NA,72727.75,16.76,61,NA,NA,NA
MIDWESTLTD,NA,1302.1,1076.7927840000002,31.25,-16,NA,NA,4708.32,77.13,51,NA,NA,NA
NEPHROPLUS,NA,577.55,2115.53415,76.16,20.32,NA,NA,5852.1,63.85,15,NA,NA,NA
OMNI,NA,354.98,1132.054991,97.91,NA,NA,NA,4386.11,74.19,2,NA,NA,NA
ORKLAINDIA,NA,610.9,2094.145,34.33,-0.09,NA,NA,8376.58,75,46,NA,NA,NA
PARKHOSPS,NA,208.68,1545.8885,90.37,38.55,NA,NA,9035,82.89,7,NA,NA,NA
PWL,NA,100.78,7986.272870000002,27.34,-21.51,NA,NA,28831.31,72.3,58,NA,NA,NA
PINELABS,NA,179.03,20547.18,21,-16.8,NA,NA,20547.18,0,73,NA,NA,NA
PIRAMALFIN,NA,1757.8,21452.768744000005,72.61,-3.91,NA,NA,39845.41,46.16,17,NA,NA,NA
POWERICA,NA,406.35,1174.0775899999996,79.48,NA,NA,NA,5144.95,77.18,13,NA,NA,NA
RUBICON,NA,819.75,5401.249975,78.5,21.07,NA,NA,13499.75,59.99,13,NA,NA,NA
SAIPARENT,NA,426.65,921.0247200000001,60.71,NA,NA,NA,1885.8,51.16,24,NA,NA,NA
SEDEMAC,NA,1658.4,5401.341536,60.6,NA,NA,NA,7322.86,26.24,24,NA,NA,NA
SHADOWFAX,NA,138.35,6695.6914289999995,96.02,NA,NA,NA,8039.01,16.71,3,NA,NA,NA
BUILDPRO,NA,1101.45,1591.15218,90.98,50.18,NA,NA,2659.9,40.18,7,NA,NA,NA
SKFINDUS,NA,2255.7,5281.151174,31.54,-15.64,NA,NA,11136.97,52.58,51,NA,NA,NA
STUDDS,NA,454.2,680.9876999999999,8.62,-14.78,NA,NA,1780.36,61.75,97,NA,NA,NA
SUDEEPPHRM,NA,621.25,1672.3047599999998,35.77,-0.02,NA,NA,7011.76,76.15,45,NA,NA,NA
TMCV,NA,429.8,90928.78942399999,60.99,1.33,NA,NA,158302.21,42.56,24,NA,NA,NA
TENNIND,NA,558.95,5681.169297999999,73.57,4.53,NA,NA,22535.38,74.79,16,NA,NA,NA
WAKEFIT,NA,151.58,3140.50281,11.43,-13.98,NA,NA,4987.3,37.03,94,NA,NA,NA
