symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
GESHIP,3,1414.7,14126.447412000001,86.64,28.35,42.24,51.85,20200.84,30.07,3,3,8,13.777566721277445
GVT&D,3,3640.4,45564.6296,86.94,15.76,18.46,133.55,92989.04,51,2,7,2,12.06252543389907
LUMAXTECH,3,1522.2,4569.7558180000005,78.06,0.14,15.48,181.91,10381.09,55.98,5,9,2,15.366021092847049
MBAPL,3,460.45,1018.3809959999998,88.37,8.11,18.58,63.92,4034.79,74.76,2,7,6,15.259005284098015
PRECWIRE,3,292.1,2311.04781,73.12,21.89,52.6,121.05,5327.45,56.62,8,2,3,12.311419301492526
SANSERA,3,2074.5,9014.118081999999,77.71,24.46,47.94,70.5,12910.51,30.18,5,2,5,12.478419653563037
SEAMECLTD,3,1408.8,975.30092,91.37,32.09,54.22,44.43,3575.15,72.72,2,2,10,13.441513210837666
SMSPHARMA,3,374.85,1120.1070539999998,77.19,19.42,45.31,76.17,3506.91,68.06,5,2,5,12.281643470483493
SWANDEF,3,1592.8,847.3354599999994,61.89,14.74,162.86,1747.58,8389.46,89.9,13,1,1,15.313021702838059
THANGAMAYL,3,3425.9,4099.45302,71.35,6.91,68.9,70.56,10664.55,61.56,9,2,5,15.270633771744937
AEROFLEX,4,238.76,1091.9836260000002,78.65,21.67,36.74,40.31,3162.42,65.47,5,3,11,19.276799351091583
APARINDS,4,9881,16791.133644999998,76.05,17.86,20.27,78.36,39761.15,57.77,6,7,4,17.047193946015724
BELRISE,4,185.99,5552.6241420000015,86.62,2.34,16.9,NA,16555.23,66.46,3,8,8,18.420114624922256
CHENNPETRO,4,967.35,4718.7413289999995,76.9,21.21,27.77,57.27,14425.99,67.29,6,5,7,17.74842760349234
EMCURE,4,1595.5,6690.461101999998,90.16,14.58,22.33,48.78,30232.54,77.87,2,6,9,16.650421371504258
INDSWFTLAB,4,131.43,610.79538,75.78,46.9,34.98,56.54,1072.7,43.06,6,4,7,17.47971073120386
KARURVYSYA,4,289.4,27371.287203,70.76,11.66,37.41,65.97,27961.27,2.11,9,3,6,17.68031384519329
PASHUPATI,4,977.05,520.38701,75.35,20.5,39.01,56.3,1530.1,65.99,7,3,7,16.95742719452988
PRIVISCL,4,2897.8,4457.88148,73.44,-9.17,22.83,69.95,11314.42,60.6,8,6,5,18.562940456590916
SGMART,4,463.7,3727.2363039999996,79.68,22.01,27.71,43.43,5848.48,36.27,4,5,10,19.52290232042909
WHEELS,4,997.25,1014.2676720000001,79.24,16.8,13.77,72.09,2432.88,58.31,4,10,5,19.258946759848538
ANURAS,5,1230.9,5736.45204,75.57,-6.34,15.54,62.09,14018.7,59.08,6,9,6,21.19908721778963
BHARATFORG,5,1674.6,44793.542794,74.27,15.12,37.31,43.23,80088.58,44.07,7,3,10,20.709553944910862
CUMMINSIND,5,4500.1,61048.825600000004,79.77,2.51,16.92,47.45,124589.44,51,4,8,9,20.95228901097871
DATAPATTNS,5,3035.3,9792.217747000002,74.31,17.51,15.37,79.61,17003.33,42.41,7,9,4,20.089606825313453
GODAVARIB,5,295.25,554.0997179999999,72.45,5.03,14.88,100.36,1510.22,63.31,8,9,3,20.79326380181317
GRMOVER,5,152.73,1188.385736,67.68,-7.1,26.41,72.21,3159.76,62.39,10,5,5,20.25491519053342
KMEW,5,1466.2,1663.0925089999998,62.58,-21.4,25.47,110.2,3586.57,53.63,13,5,3,21.382306971624725
LAURUSLABS,5,992.7,38839.988751000004,76.23,-9.09,13.84,61.84,53565.01,27.49,6,10,6,22.075145486746756
NAVINFLUOR,5,6162.5,23021.460976,75.69,0.42,33.1,46.35,31583.84,27.11,6,4,10,20.200000485694456
SHRIPISTON,5,3016.5,7479.343125,78.5,-4.51,10.2,59.7,13296.61,43.75,5,11,6,22.543770235551246
SMLMAH,5,3780.7,2243.2331900000004,59.87,-4.59,20.49,141.15,5467.3,58.97,14,7,2,22.75615590926022
VEDL,5,654.8,111664.18149599999,71.75,8.13,40.86,41.3,255993.08,56.38,8,3,11,22.048819696767943
AETHER,6,1094.5,3630.116772,70.48,31.45,45.47,31.71,14508.86,74.98,9,2,15,25.91467829325577
ANANDRATHI,6,3035.4,14349.896856,83.27,-1.83,5.14,58.74,25228.37,43.12,3,14,7,24.233849423845278
BSE,6,2683.5,109298.71,65.33,3.97,28.93,46.91,109298.71,0,11,5,9,25.48901848055811
CENTUM,6,2764.2,2161.8000620000003,82.78,18.63,2.62,73.33,4070.42,46.89,3,17,5,25.278062309986538
FORCEMOT,6,19405,9807.859299,61.98,-2.22,15.14,114.52,25561.27,61.63,13,9,3,24.95871694649538
GPIL,6,268.8,6606.911666999999,82.62,2,8.98,49.23,18096.17,63.49,4,12,9,24.28704918407454
HAPPYFORGE,6,1156.1,2349.77155,67.29,2.94,25.22,46.94,10929.17,78.5,10,6,9,25.01672087291636
JBCHEPHARM,6,2064.4,16968.586726,85.36,14.67,22.18,27.18,33128.83,48.78,3,6,17,26.11920654634705
STAR,6,937.75,6240.5289139999995,82.96,3.27,14.48,40.13,8651.78,27.87,3,9,11,24.121111393624105
TORNTPHARM,6,4220.2,45254.578093,80.99,10.42,18.31,30.74,142803.97,68.31,4,7,15,26.54961134523503
TVSHLTD,6,13957,7207.084074000002,72.61,3.34,9.21,62.5,28218.81,74.46,8,12,6,25.932323754493908
VTL,6,523.7,5392.3432920000005,79.36,19.2,27.9,32.53,15164.07,64.44,4,5,14,23.671509826693907
AUBANK,7,842.7,48666.60570800001,63.69,-15.43,16.31,57.63,63031.48,22.79,12,8,7,27.59934659280057
GLENMARK,7,2131.7,32093.626125000003,82.72,5.02,8.8,38.33,60156.75,46.65,4,12,12,27.908431240918674
GRANULES,7,620.4,9347.662451999999,91.4,3.68,14.33,27.56,15081.74,38.02,2,10,17,28.040035192363852
GAEL,7,135.89,2254.312032,71.9,2.12,27.44,33.07,6234.27,63.84,8,5,14,27.193431473330556
INDIANB,7,845.7,29814.965328,68,4.54,14.74,56.23,113971.58,73.84,10,9,8,26.680293670192796
IMFA,7,1202.5,2682.9109980000003,67.9,-18.54,5.83,96.76,6494.58,58.69,10,14,4,27.323083887703525
KTKBANK,7,222.96,8445.18,78.87,8.28,28.82,26.79,8445.18,0,5,5,17,26.759403047244437
MVKAGRO,7,542,1099.851158,64.2,-28.89,4.89,1076.98,2737.31,59.82,12,15,1,27.937993819853688
NHIT,7,164,28248.036455,100,10.81,16.92,22.85,31764.35,11.07,1,8,19,27.788937890062897
RBLBANK,7,289.75,17915.83,71.22,-6.44,5.29,66.97,17915.83,0,9,14,6,28.45902143955817
STYLAMIND,7,2164,1759.3219420000003,73.1,-0.51,29.8,31.36,3679.82,52.19,8,5,15,27.418779990666422
AGIIL,8,280.6,1008.3526199999998,77.45,10.23,1.81,63.53,3512.2,71.29,5,18,6,29.271891282359114
ASTERDM,8,670,20744.315766,77.99,9.59,6.21,38.57,34800.06,40.39,5,13,12,30.582325787453726
AVANTIFEED,8,1176,9081.689918,65.46,41.49,83.68,28.71,15997.34,43.23,11,1,16,28.798669497367825
DYNAMATECH,8,9010,3554.6495,58.93,-4.3,26.87,45.03,6115,41.87,15,5,10,29.75281705361098
FEDERALBNK,8,259.4,63947.23,64.32,-3.06,33.88,34.59,63947.23,0,12,4,13,29.360733856495397
GMBREW,8,982.45,574.0848549999998,53.05,-17.3,35.05,57.63,2245.15,74.43,18,4,7,29.270957156647256
HINDCOPPER,8,453.5,14891.397752,46.8,-14.97,35.25,105.4,43979.32,66.14,23,4,3,30.345588691054218
JAYNECOIND,8,71.55,3121.4254499999997,66.66,-22.69,3.43,138.98,6959.7,55.15,11,16,2,28.96878139106396
KRISHANA,8,470.65,790.5650339999999,63.73,-12.71,6.28,100.09,2849.91,72.26,12,13,4,29.120716861569708
MRPL,8,179.84,3602.4903900000004,65.08,26.86,34.9,33.77,31545.45,88.58,12,4,14,29.206867000728263
RHETAN,8,24.23,730.8074760000001,73.45,0.12,9.64,42.19,1929.27,62.12,7,11,11,29.519630884838925
SHREEJISPG,8,323.5,527.8939999999999,50.87,-10.3,33.06,NA,5278.94,90,21,4,4,29.347793715541457
AUROPHARMA,9,1304.4,36513.555078000005,92.13,9.96,20.11,12.4,75785.71,51.82,2,7,25,33.79621552677313
DCBBANK,9,158.33,4287.80004,55.39,-7.44,23.13,41.35,5119.15,16.24,17,6,11,33.1305194601407
HINDALCO,9,884.45,129884.40508,69.94,0.03,15.47,29.6,198721.55,34.64,9,9,16,33.82047881717708
LUPIN,9,2313.9,56179.69426800001,89.45,11.22,16.79,14.1,105779.88,46.89,2,8,23,33.45400346989394
NATCOPHARM,9,974.2,8818.776252,78.63,8.58,20.79,21.97,17456.01,49.48,5,6,19,30.74874594593285
ONGC,9,284.65,147213.943915,90.36,21.29,17.12,15.53,358097.65,58.89,2,7,23,32.076871955327036
OIL,9,475.45,33500.363776000006,75.89,15.55,15.6,22.93,77296.64,56.66,6,8,19,33.51154160889008
SAIL,9,151.42,21893.5325,74.97,7.37,12.23,31.46,62552.95,65,7,10,15,32.237041481243885
SHRIRAMFIN,9,872.1,122397.54436,56.44,-10.96,34.44,32.94,164027.8,25.38,16,4,14,33.94892161272821
SJS,9,1550.9,3919.4656110000005,66.12,-9.52,2.82,71.68,4973.31,21.19,11,17,5,32.81243269202427
TMB,9,579.4,9186.37,55.75,13.16,36.39,41.01,9186.37,0,17,3,11,31.00570347134717
TITAN,9,3951.4,165230.86473,70.55,-0.57,15.93,28.99,350808.63,52.9,9,8,16,33.49547972286197
ABSLAMC,10,878.3,6388.183626000001,65.67,5.98,9.83,37.95,25370.07,74.82,11,11,12,34.66695142189693
CRAFTSMAN,10,6977,8541.106290000002,72.5,-2.5,3.88,43.05,16649.33,48.7,8,16,10,34.62451744774237
CUBEINVIT,10,146,11499.32412,100,5.04,7.35,16.8,19623.42,41.4,1,13,22,36.196267498656546
GVPIL,10,384.15,816.5838060000001,52.84,21.22,15.01,53.81,2598.93,68.58,19,9,8,35.533939335293766
LGBBROSLTD,10,1639.6,3406.8152040000004,55.03,-8.72,18.79,37.65,5226.78,34.82,17,7,12,36.503735792986255
RICOAUTO,10,100.49,675.063142,54.89,-23.18,7.13,66.46,1359.37,50.34,17,13,6,35.68418575244043
SAILIFE,10,972,13441.286699999999,75.04,6.77,9.56,27.75,20583.9,34.7,7,12,17,35.128768429850055
SENORES,10,759.6,1895.6908369999999,73.2,-7.77,6.17,33.12,3498.23,45.81,8,14,14,34.91205419819343
SYRMA,10,773.1,8553.255808,75.34,6.97,-3.86,68.1,14932.36,42.72,7,23,5,35.28619947772772
TATASTEEL,10,191.86,159991.089537,73.3,9.14,14.54,24.39,239471.77,33.19,8,9,18,34.793967647802106
UNIPARTS,10,442.95,682.513812,63.77,-7.23,6.56,44.19,2000.92,65.89,12,13,10,35.40519158417504
VOLTAMP,10,8685.5,6147.491,66.51,13.01,20.91,21.71,8782.13,30,11,6,20,36.45064763297516
ANZEN,11,125,2455.223969,95,7.76,5.04,17.92,3196.49,23.19,1,15,21,37.35148714489165
ASTRAL,11,1599,19648.194594000004,68.2,17.55,16.17,23.55,42918.73,54.22,10,8,19,36.70836250935574
CUB,11,239.85,17850.13,52.43,-19.35,13.12,52.6,17850.13,0,19,10,8,37.49579834357836
COALINDIA,11,450.45,102328.16105099999,79.7,13.18,15.95,13.12,277537.73,63.13,4,8,25,37.10263957544585
DELHIVERY,11,416.7,31209.06,70.89,3.58,-4.09,63.35,31209.06,0,9,24,6,38.48428943210285
GMDCLTD,11,566.15,4677.6262,78.7,-4.96,-8.77,113.46,17990.87,74,5,30,3,38.01251959783571
HONASA,11,298.25,6256.4193000000005,75.07,2.37,4.08,28.63,9707.4,35.55,7,16,16,38.9708652354286
INDUSTOWER,11,418.15,54002.147406000004,62.49,-0.92,18.78,25.08,110275.98,51.03,13,7,18,37.849379720512076
IPCALAB,11,1601.2,22489.78352,95,15.51,20.64,6.61,40683.4,44.72,1,6,31,38.77196112316057
ROADSTAR,11,62,2190.263376,40,2.14,24,NA,2823.96,22.44,28,6,6,39.26367844419467
UNIONBANK,11,164.2,31588.172975999998,55.93,8.28,18.34,30.13,125151.24,74.76,16,7,16,39.207520959326175
ADANIPOWER,12,150.43,72674.00516000003,64.23,4,-1.36,47.68,290231.65,74.96,12,20,9,41.54646996238741
ABCAPITAL,12,292.25,24053.28251,61.45,-16.33,-2.53,57.91,76554.05,68.58,14,22,7,42.3557359471717
APLAPOLLO,12,1937,38584.743372,61,2.86,11.89,27,53791.64,28.27,14,11,17,41.7363501447859
AXISCADES,12,1514.4,2691.04216,75,14.66,-6.81,69.72,6414.88,58.05,7,27,5,39.3817612958359
MAHABANK,12,61.33,12453.487200000005,59.71,1.36,9.62,32.35,47172.3,73.6,14,12,14,40.265021413843414
CARRARO,12,463.1,824.6062890000001,58.12,-12.55,1.94,49.85,2640.43,68.77,15,18,9,41.498041717314585
GRAPHITE,12,616.7,4179.711788,61.22,4.93,12.4,29.03,12059.18,65.34,14,10,16,40.25366204215117
JAMNAAUTO,12,111.92,2241.258375,50.93,-10.08,10.9,48.49,4476.25,49.93,20,11,9,40.12986283602069
NOVARTIND,12,970.8,702.7974679999998,63.36,24.41,9.96,23.66,2396.99,70.68,13,11,18,42.165043187641835
RRKABEL,12,1293.4,5610.917142,65.59,-9.75,1.93,36.43,14634.63,61.66,11,18,13,41.51779278769757
SOUTHBANK,12,34.22,8964.83,48.93,-9.37,16.51,48.33,8964.83,0,23,8,9,39.543053073546666
VERTIS,12,106.6,6799.1320319999995,70.59,-1.03,4.51,NA,16096.43,57.76,9,15,15,39.60080038323741
APOLLOPIPE,13,414.65,969.9254639999999,66.92,40.77,20.82,9.45,1824.54,46.84,10,6,28,44.77401484931568
ASHOKLEY,13,154.13,44078.028419999995,49.02,-13.72,9.13,50.95,90583.7,51.34,22,12,8,42.606676243908595
BEL,13,400.65,143094.46929399998,67.09,1.87,-1.44,32.96,292866.29,51.14,10,21,14,44.66410291924784
INDUSINVIT,13,123.45,2265.785872,75.63,5.51,6.27,14.88,5467.63,58.56,6,13,23,42.702795024726356
JINDALSTEL,13,1113.1,42390.24153,68.33,8.99,4.52,22.01,113616.3,62.69,10,15,19,44.43485553669005
KINGFA,13,4229.6,1885.0774360000003,70.13,-2.59,-5.39,43.41,5715.82,67.02,9,26,10,45.02278984673389
MUFIN,13,95.36,864.0270399999999,51,-17.38,8.82,36.21,1639.52,47.3,20,12,13,45.05179876104369
ROSSTECH,13,667.7,633.0744,69.39,5.1,-9.37,135.6,2512.2,74.8,9,31,2,42.871388517739874
SHARDACROP,13,870.1,1976.3278400000008,50.14,3.62,6.66,52.24,7848.8,74.82,21,13,8,42.553525715318415
TIMKEN,13,3225.3,11885.084475,72.72,9.07,5.1,17.26,24280.05,51.05,8,15,22,44.58408224670043
TVSMOTOR,13,3363.8,79506.876857,65.34,-7.45,-2.72,39.01,159877.09,50.27,11,22,12,45.41960846430679
UJJIVANSFB,13,50.51,9803.38,50.2,-2.7,4.73,46.79,9803.38,0,21,15,9,45.67923546693969
DREDGECORP,14,768.55,572.912697,36.43,-23.54,22.82,40.71,2159.49,73.47,30,6,11,47.12517304378764
INOXINDIA,14,1175,2662.5125,71.38,6.03,1.28,17.44,10650.05,75,8,18,22,48.32294094280071
J&KBANK,14,110.01,4917.4679399999995,60.25,10.83,5.63,19.19,12111.99,59.4,14,14,20,48.42074546085679
KEI,14,4038,25077.091,56.06,-7.23,0.1,39.59,38580.14,35,16,19,12,46.867037912871204
RACLGEAR,14,1205.5,815.279556,50.82,6.21,-1.03,60.73,1422.33,42.68,21,20,6,47.14098851653402
SBIN,14,979.4,402083.85735,49.41,0.61,13.34,26.95,903559.23,55.5,22,10,17,49.327206052561984
SCHNEIDER,14,845.8,5077.485,61.14,20.57,2.16,26.55,20309.94,75,14,18,18,48.93813950500082
SIGMAADV,14,147.52,759.150206,53,-22.26,-5.88,200.69,2637.77,71.22,19,26,1,46.03203589743246
STARHEALTH,14,457.5,11312.704238,62.99,1.95,-0.02,28.28,26922.19,57.98,13,19,16,48.682660969449216
STEELCAS,14,225.88,1262.2334999999998,73.68,10.35,5.42,12.8,2294.97,45,7,14,25,46.323721242507936
TI,14,416.15,7026.774669,61.81,-6.96,-8.04,75.78,10289.61,31.71,13,29,5,46.99988757783738
ABB,15,5941.5,31467.5775,68.78,15.63,14.28,7.13,125870.31,75,10,10,30,49.75396107791498
AJANTPHARM,15,2805.1,11771.115749999999,64.93,2.87,16.97,6.94,34877.38,66.25,12,8,31,50.034322763368024
BANKINDIA,15,136.99,16606.676702000004,46.4,-3.53,9.92,27.88,62384.21,73.38,24,11,17,51.55620792365799
BGRENERGY,15,245.6,867.9117389999999,41.24,-31.03,-1.93,195.9,1771.61,51.01,27,21,2,50.00568767790331
DALMIASUG,15,394.35,800.0222490000001,65.2,34.16,11.71,9.16,3188.61,74.91,12,11,28,50.81951881309777
NYKAA,15,235,32243.372469999995,59.7,-10.83,-2.59,31.23,67313.93,52.1,14,22,15,51.576607933366745
EBGNG,15,352.05,854.5337620000003,66.15,15.03,0,NA,4013.78,78.71,11,19,19,49.373551136076685
JINDALPOLY,15,740.85,826.740705,57.15,54.17,32.98,7.63,3248.49,74.55,16,5,30,49.862767591878956
MUTHOOTFIN,15,3160.1,33747.39335500001,54.72,-16.82,0.5,32.62,126631.87,73.35,18,19,14,50.498661170993095
RPTECH,15,337.9,803.3504580000001,56.13,-4.55,5.43,18.85,2230.29,63.98,16,14,21,50.754897312597166
SCI,15,219.7,3713.743625,55.77,-3.84,-1.69,32.93,10244.81,63.75,16,21,14,51.55787019296474
TATVA,15,1052.4,689.494352,44.24,-18.9,2.36,55.42,2464.24,72.02,25,17,8,49.937534636327456
CANBK,16,123.45,41541.791170000004,50.4,-19.85,-0.25,38.71,112063.1,62.93,21,20,12,52.355862132394996
FIEMIND,16,1910.9,2287.093692,53.95,-13.93,-2.69,35.74,5028.79,54.52,18,22,13,53.26519843852195
GOKULAGRO,16,180.32,1373.734175,67.19,2.45,-12.09,49.73,5334.89,74.25,10,35,9,53.912526894847375
INDIAGLYCO,16,848.95,2292.7414839999997,48.09,-15.68,-2.23,52.99,5679.32,59.63,23,22,8,52.24980047362553
INDIGRID,16,165.44,18593.412991999998,69.32,-1.55,-1.62,17.41,18824.96,1.23,10,21,22,52.39769907726814
INDOTHAI,16,287.2,1356.972408,43.99,-7.96,-2.06,52.76,3138.96,56.77,25,22,8,54.64912136842262
LTF,16,240.2,20420.144913,52.89,-21.36,-7.11,56.77,60112.29,66.03,19,27,7,53.31766010679402
LINDEINDIA,16,6844,14579.63,61.54,15.9,9.22,9.37,58318.52,75,13,12,28,53.39906207118462
LUMAXIND,16,4654,1087.27,52.44,-10.37,-9.07,83.71,4349.08,75,19,31,4,53.88578454908283
MAHLOG,16,332.8,1335.0139599999998,52.79,4.84,-4.42,39.4,3304.49,59.6,19,24,12,54.39154079493314
NAM-INDIA,16,801.65,14293.406400000002,62.5,-7.09,-8.5,38.56,51139.2,72.05,13,30,12,55.12405848065292
TFCILTD,16,63.6,2828.9926050000004,64.8,1.16,-13.63,87.22,2942.27,3.85,12,38,4,53.62150426375317
ENTERO,17,1247.8,2590.055364,53.6,24.05,13.73,9.74,5443.58,52.42,18,10,28,55.87348825474857
HEROMOTOCO,17,5063,66095.724243,56.74,-11.35,-6.8,35.99,101265.09,34.73,16,27,13,55.74021795261725
IRBINVIT,17,60.29,3937.0555309999995,60.65,-2.43,-3.89,20.58,4785.53,17.73,14,23,20,57.22295209831343
JKTYRE,17,380.9,5302.930360000001,39.25,-24.53,3.94,37.29,10983.7,51.72,28,16,12,56.81823078232004
MARICO,17,735.95,39204.34882,55.25,-0.43,4.87,12.94,95434.15,58.92,17,15,25,56.588471696819056
MEDPLUS,17,839.9,6023.78373,52.76,4.26,13.22,10.51,10090.09,40.3,19,10,27,56.33781390806302
MINDSPACE,17,449.16,12687.720344999998,58.22,-4.35,-1.34,19.86,35689.79,64.45,15,20,20,55.65024470884202
NTPC,17,370.65,175633.10310000004,69.79,14.08,8.93,3.65,359167.9,51.1,9,12,34,55.272338055554584
SGFIN,17,414.7,1164.8080259999997,66.64,4.78,13.88,1.88,2479.37,53.02,11,10,36,56.14050650794498
SONACOMS,17,481.5,21565.438336,56.59,0.56,16.37,4.4,29960.32,28.02,16,8,33,56.718396798353666
WAAREEENER,17,3109.8,32025.608178,63.27,4.35,-6.67,29.32,89507.01,64.22,13,27,16,55.51967360147309
ACMESOLAR,18,261.61,2650.090700999999,58.67,11.62,-9.26,36.27,15859.31,83.29,15,31,13,58.7529074211227
ADVAIT,18,1690.1,614.30292,45.36,18.11,-5.68,57.14,1850.31,66.8,24,26,7,57.30844271206836
AIAENG,18,3636.6,14132.43905,52.76,-7.93,11.97,8.5,34054.07,58.5,19,11,29,58.53632838515895
CIEINDIA,18,445,5790.39909,52.14,14.31,7.6,11.77,16881.63,65.7,20,12,26,57.99471671104308
DRREDDY,18,1254.9,76823.083512,65.3,-0.86,0.82,9.67,104720.67,26.64,11,19,28,57.99586753249283
EMBASSY,18,420.29,36661.968834,58.58,-0.94,-0.89,14.99,39716.14,7.69,15,20,23,57.87995495435142
HEG,18,542.4,4579.909551,51.35,-9.71,5.65,12.33,10439.73,56.13,20,14,26,59.32924385386519
NDRINVIT,18,124,2926.6878,51.67,-3.12,4.2,14.81,4910.55,40.4,20,16,23,58.74245360548645
NLCINDIA,18,268.6,10354.126679999998,73.7,5.97,-3.05,9.78,37245.06,72.2,7,22,28,57.36956851110661
POLYCAB,18,6843.5,39676.64085,54.76,-8.72,-6.9,32.94,103056.21,61.5,17,27,14,58.707456797413734
PGINVIT,18,90.19,6973.1025,63.07,1.37,-4.99,18.69,8203.65,15,13,25,21,58.23354589701813
SUNPHARMA,18,1757.2,191698.28951200002,69.07,2.15,7.4,1.3,421129.81,54.48,10,13,37,58.768071403681205
ADANIENSOL,19,934.9,32342.376814000003,58.86,-8.71,4.3,7.21,112260.94,71.19,15,16,30,60.52213909603836
APOLLOHOSP,19,7419,76789.93393600002,57.7,6.14,-0.3,12.13,106682.32,28.02,15,20,26,60.87077180044074
ARVIND,19,338.7,5341.000656,50.34,8.26,13.7,7.47,8832.48,39.53,21,10,30,60.96704835208122
BAJAJ-AUTO,19,8781.5,110451.911416,54.64,-5.39,1.8,11.46,245394.16,54.99,18,18,26,62.006591374921904
BLACKBUCK,19,576.9,7827.28128,54.52,-13.67,-8.96,36.06,10453.1,25.12,18,31,13,61.22597922443897
CANFINHOME,19,792.05,7385.830968,49.66,-14.58,1.16,18.31,10549.68,29.99,22,18,21,61.00614031421675
DIVGIITTS,19,615.8,754.510864,52.37,2.05,-8.13,38.3,1913.06,60.56,19,29,12,60.896782686489665
MMFL,19,371.55,789.7351779999999,42.44,4.5,19.22,9.73,1808.83,56.34,27,7,28,61.22498311277737
NMDC,19,76.27,26282.125794000003,61.3,-8.56,0.14,10.71,67029.14,60.79,14,19,27,59.77391664498864
POWERGRID,19,296.1,134050.56306,64.03,13.73,5.51,1.98,275484.1,51.34,12,14,36,61.900536475937066
MOTHERSON,19,105.08,56995.3012,51.94,-12.25,-0.87,20.35,110885.8,48.6,20,20,20,59.593530261263936
VIYASH,19,182.82,3086.1079030000005,48.1,-11.42,-6.2,39.75,7997.17,61.41,23,27,11,60.5773190905388
ASIANTILES,20,56.47,1023.0375600000001,43.68,-24.3,-2.4,30.93,1671.63,38.8,25,22,15,62.490340057749464
BHEL,20,245.5,31483.996594999997,46.5,-13.19,2.22,13.43,85484.65,63.17,24,18,24,65.32168261539533
CEIGALL,20,270.9,845.52117,56.35,0.98,2.57,6.51,4713.05,82.06,16,17,31,64.44534885332821
DEEDEV,20,268.85,555.6897359999999,56.04,32.73,-0.78,11.07,1863.48,70.18,16,20,27,62.57825092949294
JSL,20,710.95,22720.720399,55.33,-14.96,-6.75,22.24,58603.87,61.23,17,27,19,63.09029964204448
KSB,20,796.85,4189.54634,55.18,6.97,-2.02,11.63,13872.67,69.8,17,21,26,64.6768130626197
SAMMAANCAP,20,149.52,12386.05,54.45,6.04,-11.83,39.61,12386.05,0,18,35,11,63.91593884557977
SBILIFE,20,1777.3,79609.343968,49.37,-10.93,-1.32,14.82,178256.48,55.34,22,20,23,65.34057442786997
THYROCARE,20,349.55,2179.1370640000005,40.82,-22.81,-8.72,54.29,5577.52,60.93,28,30,8,65.50818111986867
VISHNU,20,488.6,1011.9749300000002,58.69,-9.86,2.27,7.06,3286.7,69.21,15,17,31,62.92919573532956
ZYDUSWELL,20,426.35,4120.08531,51.17,0.55,-7.28,26.85,13566.3,69.63,20,28,17,65.13862331078818
CARERATING,21,1448.5,4369.95,43.44,-8.7,-5.05,30.97,4369.95,0,26,25,15,65.64760295356854
EICHERMOT,21,6586,92077.890876,49.06,-8.43,-6.2,23.16,180757.54,49.06,22,27,19,67.67752329993542
FLAIR,21,283.65,638.0501149999999,49.06,-7.06,-7.21,26.02,2980.15,78.59,22,28,18,67.38125061194924
