symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
SIEMENS,21,3336.9,29725.3175,92.24,1.21,8.92,20.29,118901.27,75,8,26,33,67.1359672866378
USHAMART,21,425.65,7726.237871999999,66.78,-0.53,11.57,45.57,12989.64,40.52,26,23,18,66.94530604552048
VOLTAMP,21,9004,6375.488,74.12,10.35,15.32,30.68,9107.84,30,22,20,26,67.3008318551145
AMBER,22,7942.5,17262.35861,78.81,10.6,9.29,31.84,27928.1,38.19,17,26,25,68.39781980158521
GRANULES,22,591,8774.998456,83.08,6.28,20.06,14.81,14342.92,38.82,14,15,39,67.93746888409166
HDFCAMC,22,2753.8,56158.037424,82.28,3.02,0.82,46.27,117929.52,52.38,15,37,17,69.03679920284624
IFCI,22,60.18,4441.517717000001,63.12,18.14,17.82,34.24,16192.19,72.57,28,17,23,68.80145177534413
INDOTHAI,22,272.97,1517.238987,39.63,-35.73,73.49,39.25,3509.69,56.77,47,2,20,69.27949094694694
JSL,22,809.15,25927.201003000002,80.68,4.94,6.06,34.99,66874.39,61.23,16,30,23,68.29968142563935
KTKBANK,22,205.77,7768.86,74.86,-3,19.9,20.21,7768.86,0,21,15,33,69.9893174493157
KRN,22,997.15,1811.5048859999995,92.16,22.51,15.63,12.29,6201.66,70.79,8,19,42,69.17861974733377
MIRCELECTR,22,28.16,617.071923,65.78,13.18,1.44,98.45,1037.27,40.51,27,36,5,68.16554390256493
SMCGLOBAL,22,78.34,543.7424900000001,63.52,26.74,20.39,32.13,1636.3,66.77,28,15,25,67.9549299909245
SONACOMS,22,545.35,24418.732734000005,92.13,6.57,23.09,7.16,33924.33,28.02,8,14,48,70.16624132046002
VINCOFE,22,149.78,1422.1336299999998,71.22,-7.04,2.43,66.07,2176.18,34.65,23,35,11,69.53584378523402
YATHARTH,22,697.65,2970.5582400000003,70.69,-1.43,0.37,82.85,6720.72,55.8,24,38,8,70.00515929176237
ADANIPOWER,23,141.34,68270.928992,54.17,-4.17,17.66,41.96,272647.48,74.96,35,17,19,71.1324522466839
AUROPHARMA,23,1220.7,34088.535228,79.63,-0.49,18.76,12.92,70752.46,51.82,16,16,41,73.46651551007179
BIOCON,23,394.85,35276.270001000004,77.56,-0.88,13.35,22.93,64033.89,44.91,18,21,31,70.79724368571199
DELHIVERY,23,442.35,33110.92,81.2,3.79,-5.49,68.9,33110.92,0,15,48,11,73.68130106880797
EDELWEISS,23,118.2,7521.953079,78.15,7.22,10.3,24.36,11175.09,32.69,18,24,29,71.59744053039316
GRSE,23,2469.5,7214.3427,54.67,-11.59,5.01,85.51,28291.54,74.5,34,31,8,73.22316886945966
ICICIPRULI,23,674.55,26479.772736000003,83.01,8.84,12.45,19.03,97639.28,72.88,14,22,35,70.93344670332507
NLCINDIA,23,262.4,10115.124519999998,68.57,7.89,16.54,23.9,36385.34,72.2,25,19,30,73.59142164686662
PREMEXPLN,23,541.9,1711.0812150000002,62.11,2.19,7.59,50.11,2916.45,41.33,29,28,16,72.94276664527361
RMDRIP,23,78.36,1545.1952420000002,49.9,-3.26,8.17,98.38,1957.43,21.06,38,27,5,70.67825446665447
SANDHAR,23,499.7,889.5508020000001,62.76,-10.78,15.3,33.56,3003.21,70.38,29,20,24,72.27150007316
SIRCA,23,458.25,904.663166,73.81,-11.81,-0.97,66.33,2598.86,65.19,22,40,11,72.90873453979613
AARTIIND,24,455.7,9580.395154,74.96,19.2,21.16,13.3,16557.89,42.14,21,14,41,75.87823659667643
COALINDIA,24,433.5,98533.47852899999,74.82,15.25,15.66,20.03,267245.67,63.13,21,19,34,74.27758619056972
GALLANTT,24,583.9,4248.9497120000005,57.06,-1.04,1.56,81.48,14083.36,69.83,32,36,8,76.62354108430138
INDUSINVIT,24,124.73,2291.114,94.65,5.8,10.46,9.75,5528.75,58.56,6,24,45,75.4464548254592
M&M,24,3484.6,353438.9191109999,75.98,-7.26,8.91,25.44,433295.23,18.43,20,26,29,74.62045962805396
MUTHOOTMF,24,175.49,1332.622592,62.22,-9.99,15.17,30.78,2992.64,55.47,29,20,26,74.69966783223725
NATCOPHARM,24,972.15,8793.480888,78.11,10.82,12.78,18.28,17405.94,49.48,18,22,35,75.12839453979004
NXST,24,159.95,18841.535516,81.61,-1.54,7.89,20.21,24245.96,22.29,15,28,33,75.8746815401905
PETRONET,24,317,23790.16,84.92,16.61,17.63,8.75,47580.32,50,12,17,47,76.34727320935947
RPEL,24,716.15,1222.089537,43.22,-29.05,25.76,41.92,3294.93,62.91,44,13,19,75.8983109052381
RAIN,24,154.52,3059.1256510000003,71.79,41.88,13.74,23.04,5201.71,41.19,23,21,31,75.10285794406056
TI,24,451.2,7615.079360999999,71.81,-5.23,-4.77,93.32,11151.09,31.71,23,47,6,75.84659995411846
APOLLOHOSP,25,7775,80472.948992,84.54,5.99,2.17,24.37,111799.04,28.02,12,35,29,77.19021843222558
ARMANFIN,25,1591.7,1306.4688,65.1,-2.83,17.18,22.29,1674.96,22,27,18,32,76.74276047478546
BAJFINANCE,25,1012.95,285612.67215,69.36,-2.37,15.39,19.33,630491.55,54.7,25,19,35,78.59048495454763
EQUITASBNK,25,66.03,7525.92,68.45,2.91,31.35,12.22,7525.92,0,25,10,42,77.53030393930683
FLAIR,25,311.45,702.4535359999999,72.05,5.15,0.6,43.49,3280.96,78.59,23,38,18,78.89841265719855
THELEELA,25,441,3556.7584140000004,63.81,7.1,10.4,NA,14764.46,75.91,28,24,24,76.6316243015817
LINCOLN,25,629.9,634.338864,79.31,23.04,16.94,11.99,1263.12,49.78,17,18,42,77.26736819822051
POWERGRID,25,303.25,137263.393086,74.9,12.34,10.17,18.57,282086.71,51.34,21,25,35,80.74648020999209
SCHNEIDER,25,898.15,5369,70.86,25.38,4.79,36.91,21476,75,24,32,22,76.883051135324
SINDHUTRAD,25,25.34,979.136055,47.14,7.1,8.01,65.4,3911.85,74.97,41,27,11,79.13242912262683
STARHEALTH,25,474.05,11709.394048000002,71,-2.85,6.09,29.5,27866.24,57.98,24,29,27,79.90901508317786
ULTRACEMCO,25,12937,155178.842094,94.35,11.53,2.35,17.99,381181.14,59.29,6,35,36,77.31171299165732
ADOR,26,1066.4,856.7538280000001,58.98,-1.6,16.94,20.63,1851.64,53.73,31,18,33,82.04581504969838
ASTRAMICRO,26,991.3,8805.118942,66.55,6.32,-3.2,62.65,9421.27,6.54,26,44,12,82.1111434128359
CARERATING,26,1619.3,4862.98,62.15,6.39,3.59,38.92,4862.98,0,29,34,20,83.03300248927266
CREDITACC,26,1338.8,7235.364467999999,75.2,0.13,-4.36,54.52,21457.19,66.28,21,46,14,80.7877864045818
DRREDDY,26,1319.3,80773.783608,83.21,4.81,4.7,16.94,110106.03,26.64,13,32,37,82.29733227192793
ELGIEQUIP,26,541.25,11808.195098000002,69.25,6.02,14.71,16.79,17160.58,31.19,25,20,37,82.52866329204096
GRWRHITECH,26,4107.2,3746.4714080000003,72.1,4.52,52.27,1.17,9537.86,60.72,23,5,54,81.92071603932862
GRASIM,26,2863.5,110813.27885599999,82.83,4.53,3.17,20.35,195162.52,43.22,14,34,33,81.42001153453626
MANORAMA,26,1434,3911.62408,67.24,10.75,5.81,30.91,8563.1,54.32,26,30,26,81.8329380657108
RAJRATAN,26,421.75,747.06723,59.12,-2.81,35.37,12.63,2143.05,65.14,31,9,42,81.04960522622018
TATACONSUM,26,1159.5,75921.20008799998,78.89,-1.1,8.83,15.39,114753.93,33.84,17,26,39,81.76750016113527
VRLLOG,26,288,2003.538208,65.62,6.16,9.03,24.23,5039.08,60.24,27,26,30,82.39244616172726
APOLLO,27,248.25,4261.94307,58.03,-5.68,-5.53,112.94,8875.35,51.98,32,48,4,83.79126243605374
COROMANDEL,27,2330.6,29660.100282,65.54,-2.16,0.93,37.94,68753.13,56.86,27,37,21,84.46072258248981
DIACABS,27,140.34,1183.2758540000002,57,-6.51,1.81,47.68,7404.73,84.02,33,36,17,84.99325660341509
EMBASSY,27,427.45,37401.907332,67.71,0.15,10.2,20.37,40517.72,7.69,26,24,33,83.11540083582622
MRF,27,143520,43971.517952999995,68.18,-5.84,1.82,33.88,60843.39,27.73,25,36,23,84.59181915460036
NITINSPIN,27,383.85,934.081317,68.53,16.64,10.18,19.97,2157.73,56.71,25,25,34,83.57722014621615
PFC,27,420.6,61101.30550499999,79.42,15.96,10.77,10.12,138835.05,55.99,16,24,44,84.6647787925821
SKYGOLD,27,360.1,2691.4601999999995,72.27,8.76,25.08,7.4,5577,51.74,23,13,48,83.7437889912993
SUNPHARMA,27,1785.7,195074.33038400003,78.45,-2.51,11.99,10.67,428546.42,54.48,18,23,44,84.51484344524624
TEGA,27,1846.7,4541.5264290000005,69.54,-4.59,-0.01,40.04,13875.73,67.27,24,39,20,83.2343621654992
UNOMINDA,27,1230.6,22464.388206000003,75.36,-5.83,-3.78,44.25,71112.34,68.41,21,45,18,83.27902617478307
VESUVIUS,27,536.8,4835.036991,59.83,12.43,6.79,32.79,10882.37,55.57,30,29,24,83.48717406000098
CEIGALL,28,286.9,895.5414779999999,75.03,18.48,16.99,6.97,4991.87,82.06,21,18,49,87.6311300210438
CGPOWER,28,726.75,49966.320604,74.65,8,4.67,21.43,114496.61,56.36,21,32,32,85.59949117910392
CHOICEIN,28,745.8,7706.3837060000005,72.85,-7.52,-6.31,53.27,16630.09,53.66,22,49,15,85.84427462704438
CSBBANK,28,403.05,4194.876,44.39,-2.22,11.16,40.24,6991.46,40,43,23,20,85.76839937232086
CUBEINVIT,28,140,11026.74442,77.07,1.78,6.06,16.67,18816.97,41.4,19,30,38,85.86393697915506
ESABINDIA,28,5592,2259.859248,63.71,-1.2,8.78,20,8599.16,73.72,28,26,34,88.45854656901004
INOXGREEN,28,171.2,3014.2005719999997,41.21,-21.65,16.63,35.86,6869.19,56.12,45,18,22,85.86556161980812
IPCALAB,28,1522.8,21356.919424,83.08,4.8,10,7.44,38634.08,44.72,14,25,48,86.87033718052068
PGIL,28,1553.3,2777.1811319999997,60.65,-8.02,25.93,9.88,7165.07,61.24,30,12,45,87.19768866343867
RAMCOSYS,28,451.9,793.482998,44.11,-21.06,7.51,48.6,1689.34,53.03,43,28,16,87.47585805677889
SOLARINDS,28,13755,33416.59441499999,56.48,3.64,-0.29,55.07,124456.59,73.15,33,39,14,86.47705519257269
STAR,28,863.2,5746.900046,68.4,-1.73,-0.06,33.78,7967.42,27.87,25,39,24,87.73691949681806
ANZEN,29,118,1778.2206290000001,76.39,-0.34,2.61,NA,2315.09,23.19,19,35,35,88.57323712666638
ARVIND,29,353.2,5599.026146,61.21,0.2,25.76,7.6,9259.18,39.53,29,13,48,90.00666412719514
ATULAUTO,29,502.8,800.1142799999999,70.3,6.29,17.95,7.8,1396.36,42.7,24,17,48,88.7588302281828
FEDFINA,29,135.03,1981.125042,55.88,-7.99,-0.46,47.74,5055.18,60.81,34,39,17,89.47770868392347
IDFCFIRSTB,29,72.81,62566.17,58.92,-9.14,7.09,23.81,62566.17,0,31,28,30,89.380519219085
INDNIPPON,29,831.7,558.5432779999999,51.64,-2.95,3.93,39.88,1885.06,70.37,37,33,20,90.15141473714179
INGERRAND,29,4050,3197.835,69.76,8.48,6.37,17.19,12791.34,75,24,29,37,90.35312017453317
INOXINDIA,29,1149.7,2608.3125,65.03,-1.7,2.73,27.06,10433.25,75,27,35,28,89.89593386214214
KPIL,29,1196.4,13570.785410000002,75.37,-0.28,-4.21,32.35,20428.7,33.57,20,45,25,90.45691639935522
KERNEX,29,1081.9,1286.0852399999999,56.67,-4.45,4.7,32.59,1808.84,28.9,33,32,24,89.06434163488
MINDACORP,29,572.45,4812.866051999999,63.92,-1.51,14.75,12.63,13688.47,64.84,28,20,42,89.90618673913222
YESBANK,29,21.04,65958.63,60.63,-8.24,10.16,18.27,65958.63,0,30,25,35,90.14582476363518
ZOTA,29,1242.7,2033.0655519999998,49.67,-21.06,3.56,46.16,4197.08,51.56,39,34,17,89.92354032062713
ASTRAZEN,30,8849,5560.94,56.03,-1.94,4.59,27.89,22243.76,75,33,32,27,92.90078722598986
GMRP&UI,30,121.76,5120.882721,62.73,1.99,10.51,15.55,9530.77,46.27,29,24,38,91.1811106389907
GODREJCP,30,1239.2,59540.03688,78.82,8.17,-0.27,17.23,126815.84,53.05,17,39,37,92.58396549780718
GOKULAGRO,30,170.78,1295.989775,59.59,-17.85,4.66,24.22,5032.97,74.25,30,32,30,92.27357412085054
HSCL,30,483.1,11584.518499999998,71.95,10.4,8.34,11.27,24388.46,52.5,23,27,43,92.47902748830282
ICICIGI,30,1946.5,47230.156943999995,72.23,-1.22,5.81,15.33,97001.76,51.31,23,30,39,91.30784168238054
INDUSINDBK,30,964.6,63556.741976000005,78.45,12.35,30.44,-6.73,75161.71,15.44,18,11,65,92.88895070238178
KICL,30,5064.7,554.3694460000002,52.07,-2.15,7.06,30.56,2214.82,74.97,37,28,26,91.39873654673212
KRISHANA,30,492.75,836.6378920000002,70.64,-1.51,-14.7,150.79,2983.73,71.96,24,65,3,92.09532231178255
MARUTI,30,15213,199678.203032,65.8,-4.32,2.85,21.93,478615.06,58.28,27,35,32,93.00876114620789
MSUMI,30,42.91,10892.786273,53.34,-6.02,3.25,35.02,28462.99,61.73,36,34,23,92.66742666512303
THYROCARE,30,399,2478.0889829999996,56.39,-19.51,-5.4,64.91,6342.69,60.93,33,47,12,92.0843947132968
360ONE,31,1128.3,42881.259375,71.34,-4.64,10.82,8.65,45740.01,6.25,23,24,47,94.0480614128524
ATUL,31,6528.5,10530.260796,58.42,11.14,3.98,23.78,19222.82,45.22,32,33,30,94.46043082836971
DIVISLAB,31,6474,82667.523024,71.74,-0.05,5.59,13.06,171794.52,51.88,23,30,41,94.55197958118269
E2E,31,2601.6,3125.5116559999997,40.81,15.02,13.35,30.88,5236.24,40.31,46,21,26,93.11672229779204
ENDURANCE,31,2645.2,9308.6425,71.48,0.06,-7.79,44.96,37234.57,75,23,52,18,93.11427878448714
FINEORG,31,4709.3,3604.325,63.31,6.58,0.33,27.36,14417.3,75,28,38,28,94.29577055803512
GABRIEL,31,1010.75,6535.728,60.3,-1.74,-12.29,105.81,14523.84,55,30,60,5,94.50389861826886
JSLL,31,636.2,2872.921324,61.53,-10.06,-10.16,72.99,7896.98,63.62,29,56,10,94.92218394347343
MAHLIFE,31,368.05,3732.7787580000004,65.42,-12.24,5.17,17.49,7843.62,52.41,27,31,36,94.25735477893615
NRBBEARING,31,273.9,1296.6892,67.69,-6.25,-2.89,28.14,2657.15,51.2,26,43,27,95.71808145472006
PAYTM,31,1122.8,71833.6,64.54,-14.98,-6.98,52.82,71833.6,0,28,50,15,93.23823029789101
PUNJABCHEM,31,1141.7,851.49133200000006,46.77,-19.31,-2.03,66.27,1400.94,39.22,41,42,11,93.61430386355035
ASHAPURMIN,32,542.55,2702.990108,38.66,-20.89,5.14,42.51,5186.09,47.88,48,31,19,98.09870957375672
CESC,32,159.78,10150.060416999999,56.49,-6.28,4.99,19.91,21194.53,52.11,33,31,34,98.20911155051232
INDIGRID,32,164.95,18542.832875,69.18,-1.97,0.37,17.02,18773.75,1.23,25,38,37,99.88872822879193
KENNAMET,32,2377.1,1306.1125,54.74,8.28,7.99,16.54,5224.45,75,34,27,38,99.15070152646268
MIDHANI,32,353.15,1720.8828,54.02,7.44,-2.24,35.1,6618.78,74,35,42,23,99.30239256095724
MOSCHIP,32,195.49,2228.4710450000002,43.02,-10.71,15.88,18.83,3775.15,40.97,44,19,35,97.97059346960744
MSPL,32,32.07,1134.416179,53.5,-12.83,3.25,26.21,1821.77,37.73,36,34,28,98.01576520009642
NH,32,1851.4,13907.744712999998,47.54,-4.84,5.57,26.33,37864.81,63.27,40,30,28,99.11148569164604
PIDILITIND,32,1516.9,47304.7946,78.07,3.2,-0.54,12.51,154238,69.33,18,39,42,99.18118395172112
RELTD,32,146.64,926.3939880000001,54.26,-2.7,4.33,22.46,2629.56,64.77,35,33,31,98.55777623549515
VARROC,32,549.7,2098.715,56.01,-16.64,2.87,24.14,8394.86,75,33,34,30,97.65718600692134
VISHNU,32,509.9,1058.0798760000002,66.88,-3.12,3.59,16.78,3436.44,69.21,26,34,37,97.12661365138027
ABDL,33,487.5,2600.4340730000004,47.3,-25.44,-3.54,49.88,13621.97,80.91,40,44,16,100.92943573329683
BAJAJFINSV,33,2041.3,134579.36205599998,66.73,-2.52,6.68,8.86,326728.24,58.81,26,29,47,101.72791754883772
BOSCHLTD,33,36740,31920.128003999995,67.52,1.74,-8.06,35.25,108350.74,70.54,26,52,22,100.52874155338068
ESCORTS,33,3599.5,12891.532615999997,58.64,-5.71,0.89,22.35,40336.46,68.04,31,37,32,99.93962097929312
GLAND,33,1861.2,14794.278688,71.02,5.77,-0.55,16.48,30712.64,51.83,24,40,38,100.87850904511085
LINDEINDIA,33,6895.5,14690.26,63.47,15.58,8.11,9.02,58761.04,75,28,27,47,101.71793314917583
MARINE,33,191.23,831.9943059999999,43.94,-17.73,14.91,17.02,2644.61,68.54,43,20,37,100.20572972589898
PFIZER,33,5091.2,8407.018839999999,60.65,2.34,-1.26,23.42,23301.05,63.92,30,41,30,100.72728036956948
PGINVIT,33,91.49,7070.470000000001,70.22,-3.33,0.72,14.28,8318.2,15,24,37,40,101.39431514760145
RATNAVEER,33,152.79,594.967059,64.79,-0.33,8.24,9.03,1037.07,42.63,28,27,46,100.75390532332901
TATACOMM,33,1660.3,19399.591684,51.8,-8.53,7.21,18.13,47155.06,58.86,37,28,36,100.78383668123044
VSSL,33,259,1223.79585,55.48,-8.48,2.23,22.93,2502.65,51.1,34,35,31,100.22485041911972
AADHARHFC,34,475.2,5117.566143,64.98,-1.24,-5.52,25.35,20627.03,75.19,27,48,29,104.1636087214046
STYLEBAAZA,34,304.95,1233.208208,53.81,5.14,-6.02,37.92,2271.52,45.71,35,49,21,104.75762337845222
BHARTIARTL,34,1929.6,562498.76985,60.16,-8.18,2.16,17.56,1100134.5,48.87,30,35,36,101.93180642262284
GRINDWELL,34,1664.8,7745.278104,58.48,7.02,6.48,10.45,18454.32,58.03,31,29,44,104.80161300225711
ICICIBANK,34,1404.9,1005883.07,68.29,1.16,0.51,14.77,1005883.07,0,25,38,39,102.73141423006206
IMPAL,34,1050.8,871.755395,55.8,0.42,5.91,13.04,1317.05,33.81,34,30,41,104.61735892721481
PHOENIXLTD,34,1715.9,32367.848374999998,53.07,-1.2,14.15,9.82,61360.85,47.25,36,21,45,102.06638110339937
RELIANCE,34,1406.8,951887.6843800001,58.75,-10.25,3.65,16.84,1904156.2,50.01,31,33,37,101.74501105342146
REPCOHOME,34,382.95,1503.4983280000001,47.92,-8.3,10.42,13.91,2391.44,37.13,40,24,40,104.62516963496677
SOBHA,34,1439.8,7241.250815999999,55.46,-6.34,0.69,21.2,15367.68,52.88,34,37,32,103.96361192883656
TRIVENI,34,395.55,3379.4285520000003,55.48,11.16,12.4,8.68,8660.76,60.98,34,22,47,103.2817043804662
V2RETAIL,34,1974.8,3496.21431,46.49,-19.39,14.37,13.1,7198.3,51.43,41,21,41,102.54808487292613
ASHIANA,35,325.5,1270.349628,60.54,8.27,4.68,11.09,3266.52,61.11,30,32,43,105.09014111784197
HOMEFIRST,35,1177,10769.97622,49.73,5.94,-3.41,32.99,12287.48,12.35,38,44,24,106.50609827510418
KOTAKBANK,35,424.55,312955.97016599996,56.09,-0.08,8.29,7.9,422171.82,25.87,33,27,47,107.44218698595174
KSB,35,783.35,4109.53748,57.58,2.02,-5.15,26.71,13607.74,69.8,32,47,28,107.31569283432208
LICI,35,870.85,19278.4347,58.75,-2.64,2.19,15.11,550812.42,96.5,31,35,39,105.32940885196234
MEDPLUS,35,848.65,6066.881160000001,54.7,4.93,0.8,17.97,10162.28,40.3,34,37,36,107.58540569584932
NAVA,35,601.05,8487.88521,62.74,15.14,-12.59,45.09,17009.79,50.1,29,61,18,107.1098648082704
PARAS,35,637.05,2399.58576,41.3,-11.23,-1.8,42.25,5127.32,53.2,45,41,19,105.48447483800177
SATIN,35,154.76,1086.96107,52.38,0.67,14.39,4.87,1702.9,36.17,36,21,51,107.62847228183125
SUNTV,35,611.4,6024.58,62.12,10.03,12.49,1.44,24098.32,75,29,22,54,105.42262794369705
SUNTECK,35,415.95,2244.73715,52.33,-1.68,9.42,9.95,6116.45,63.3,37,26,45,107.22550125288402
WELENT,35,491.8,2987.8189939999997,50.76,-6.46,5.14,15.76,6810.62,56.13,38,31,38,106.90436406246612
ADANIGREEN,36,965.95,59761.749918,49.37,-7.85,5.74,14.91,159067.74,62.43,39,30,39,108.19874668832648
AVL,36,490.3,3342.0417839999996,60.01,-6.4,-2.55,18.17,6322.44,47.14,30,43,36,108.33222158650582
BHARATWIRE,36,177.65,711.4845849999999,43.82,-0.62,3.9,22.32,1211.45,41.27,43,33,32,107.96928324892696
BHARTIHEXA,36,1658.5,24868.491,52.36,-6.21,-6.51,33.04,82894.97,70,37,50,24,110.21429637954245
BLACKBUCK,36,580.8,7895.062656,55.56,-13.02,-8.79,37.03,10543.62,25.12,34,54,21,109.3623536380068
HIRECT,36,1404.3,1354.4549550000002,46.22,-8.28,-7.01,50.51,2415.65,43.93,41,50,16,107.63227464659445
IRBINVIT,36,61.75,4020.1070959999993,69.28,1.81,-1.95,10.88,4886.48,17.73,25,42,44,109.87866410153569
MAYURUNIQ,36,542.9,974.5429399999999,55.38,8.91,3.72,12.59,2353.4,58.59,34,33,42,108.98258590495556
NSLNISP,36,40.34,4631.8890630000005,56.29,-3.65,6.66,7.57,11813.03,60.79,33,29,48,110.10077045570276
RML,36,825.3,674.836305,52.19,6.68,-2.3,24.62,2283.71,70.45,37,42,29,107.8668609963139
SGFIN,36,389.25,1080.36866,53.24,-5.46,2.87,16.79,2173.78,50.3,36,34,37,107.71409806860667
VENTIVE,36,703.7,1807.3703639999992,56.21,-3.36,-0.7,17.28,16400.82,88.98,33,40,37,109.37899183998762
WELSPUNLIV,36,126.44,4090.712704000001,43.45,-15.04,15.66,9.43,12117.04,66.24,43,19,46,108.58175362218344
ADVAIT,37,1731.3,628.6918000000001,50.84,12.25,-5.87,32.58,1893.65,66.8,38,49,25,110.75164585552444
ANGELONE,37,246.5,15930.637562999998,38.99,-8.83,11.55,11.38,22396.51,28.87,48,23,43,113.58672880735156
APOLLOTYRE,37,460.85,18449.766188,53.83,-10.34,-0.29,15.52,29252.84,36.93,35,39,38,112.72478788947006
AVANTEL,37,146.05,2438.2066280000004,44.69,-6.1,-2.48,30.47,3875.09,37.08,43,42,26,111.2344191661471
BLUESTARCO,37,1964.9,25687.927805999996,59.28,11.3,4.42,4.55,40447.06,36.49,31,32,51,114.00350978587491
GARUDA,37,179.11,539.856748,57.1,-15.84,-17.21,63.09,1664.17,67.56,32,69,12,113.7071269443529
GODIGIT,37,343.5,8575.804628999998,67.55,-4.09,-3.96,13.85,31797.57,73.03,26,45,40,111.14052400885006
HDFCLIFE,37,734,78851.93007900001,60.64,-3.96,-4.93,17.98,158369.01,50.21,30,47,36,112.81269489349341
IIFLCAPS,37,287.3,6184.914591999999,48.61,-10.4,-2.91,24.02,8954.56,30.93,40,43,30,112.61770138930679
JTEKTINDIA,37,141.34,982.0825379999999,44.09,-9.91,4.83,15.04,3925.19,74.98,43,32,39,113.52154392333688
PAISALO,37,36.26,1921.9158360000001,55.84,-3.26,20.51,-6.3,3298.86,41.74,34,15,64,112.56847326544369
UNIVCABLES,37,685.3,905.596497,46.28,-28.34,-3.74,29.5,2376.27,61.89,41,44,27,112.462277545502
DABUR,38,524.45,31382.997943,66.52,1.36,0.64,2.64,92931.59,66.23,26,38,53,116.87742316138545
AGARWALEYE,38,447.9,9600.106163999999,50.17,-16.08,3.57,10.65,14199.24,32.39,38,34,44,115.85909571190786
LMW,38,15502,11508.62432,42.75,3,9.89,10.08,16630.96,30.8,44,25,45,114.20306337244058
NUVAMA,38,1280.9,10684.695739999997,46.59,-14.18,0.32,14.82,23329.03,54.2,41,38,39,118.4872575754197
DIAMONDYD,38,1070.2,1160.588358,47.89,-1.74,17.49,-2.84,2568.81,54.82,40,17,60,117.91941559367885
PRUDENT,38,2469,4569.784888,58.84,-0.17,-11.92,31.86,10225.52,55.31,31,59,25,115.35975173865721
RADICO,38,2700.8,21615.319959999997,41.78,-15.81,-5.32,31.87,36146.02,40.2,45,47,25,117.59872194528
RAMCOIND,38,294.3,1155.12229,43.32,-12.06,-3.93,26.89,2554.45,54.78,44,45,28,116.5038377992496
SHYAMMETL,38,856.35,6081.631940999999,53.71,5.22,-5.41,20.06,23934.01,74.59,35,48,34,116.61999775785233
TALBROAUTO,38,260.95,668.603566,48.35,-6.74,0.54,14.85,1608.38,58.43,40,38,39,116.80223674085813
TATAPOWER,38,380.4,64600.523124,57.15,-2.49,1.67,8.22,121566.66,46.86,32,36,47,115.22797842895095
TRAVELFOOD,38,1240.3,2248.0815650000004,53.1,-7.85,-0.97,NA,16278.65,86.19,36,40,40,116.37829155067726
GSPL,39,305.3,10743.469506000001,44.23,6.19,5.31,9.21,17225.38,37.63,43,31,46,119.57158474936364
HEMIPROP,39,141.67,1972.879896,39.69,1.93,6.82,9.77,4036.17,51.12,47,29,45,120.77128829101
JKPAPER,39,357,3041.7485970000002,48.06,-2.88,-4.72,20.73,6038.81,49.63,40,47,33,119.4264127744989
LTFOODS,39,407.85,6945.111441,51.93,-0.11,-3.2,14.18,14176.59,51.01,37,44,40,120.33992990081092
NOVARTIND,39,924.35,669.17036,50.54,14.44,0.01,11.71,2282.3,70.68,38,39,43,119.21208755861582
PILANIINVS,39,4651.6,2150.126352,50.81,-9.02,-4.41,18.53,5148.77,58.24,38,46,35,118.77397321702676
PSPPROJECT,39,740.6,917.2345320000002,31.04,-18.55,7.93,17.89,2941.74,68.82,56,27,36,119.13602547861757
SURYODAY,39,125.83,1039.5000559999999,50.13,-10.95,3.39,7.74,1340.08,22.43,38,34,48,119.90801977122152
SWARAJENG,39,3628.5,2111.330844,49.67,-2.72,-9.55,31.28,4409.63,52.12,39,55,26,119.45867407206703
TARC,39,149.83,1541.5808959999997,45.31,6.99,-2.43,18,4419.67,65.12,42,42,36,119.84139001547814
TSFINV,39,413.9,4139.5538639999995,37.68,-17.74,-11.65,59.93,9192.88,54.97,49,59,13,120.22213118885452
VAIBHAVGBL,39,231.3,1656.265974,46.25,-3.52,13.24,-1.45,3861.66,57.11,41,22,58,120.86502216030013
AURUM,40,178.4,676.711277,41.26,6.86,7.94,4.81,1285.79,47.37,45,27,51,123.37470185392621
CANTABIL,40,268.3,579.1582930000002,50.97,7.75,6.6,-0.04,2245.67,74.21,38,29,56,122.46286514703633
CENTURYPLY,40,763.45,4604.518368,58.28,-4.66,2.28,0.86,16829.38,72.64,32,35,55,121.4661704514873
HBLENGINE,40,700.15,7981.4663040000005,41.22,-20.95,-13.25,51.04,19519.36,59.11,45,62,16,122.84580689365714
LLOYDSME,40,1264.4,25096.125599,48.01,3.61,-1.89,12.5,69002.27,63.63,40,41,42,123.45252869353354
MAHSCOOTER,40,13570,7599.3414,48.87,-7.72,-14.53,46.29,15508.86,51,39,65,17,121.77178837547237
MMTC,40,61.33,923.2739919999992,41.14,1.34,0.89,14.42,9168.56,89.93,46,37,40,122.32392426550572
SPANDANA,40,259,1073.2435200000002,51.01,-2.26,6.52,-0.75,2070.3,48.16,37,29,57,123.6510843105564
SSWL,40,213.33,1301.572954,40.79,12.11,-1.3,19.31,3349.39,61.14,46,41,35,121.18599705466107
SUBROS,40,801.35,3309.587106,42.1,-6.33,-8.19,33.14,5235.86,36.79,45,53,24,121.61151715502618
