symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
POKARNA,82,829.9,1115.4935880000003,17.29,6.58,-22.1,-28.68,2573.82,56.66,77,83,81,240.57608957889462
RELAXO,82,404.4,2891.188963,10.98,-9.25,-12.99,-34.77,10063.31,71.27,85,65,87,237.79838364770023
SUPREMEIND,82,3353.8,21758.799020000002,18.57,-19.96,-21.37,-28.65,42580.82,48.9,76,81,81,238.10528036486403
TECHNOE,82,1082.1,5427.235632,31.76,-19.16,-31.32,-31.11,12598.04,56.92,61,94,84,239.01103296544053
TVSSCS,82,111.72,2807.720874,14.48,-11.56,-15.33,-37.53,4928.42,43.03,81,69,90,240.10040790669257
ARVSMART,83,591.15,1364.3088939999998,6.52,-10.84,-13.09,-31.94,2718.83,49.82,92,65,84,241.54511432353678
BLUEJET,83,530.2,1856.9005469999995,3.45,-19.87,-40.91,-6.11,9197.13,79.81,96,99,46,241.25910368232232
CARBORUNIV,83,855.9,9942.585856,9.07,-6.61,-14.28,-33.11,16288.64,38.96,88,68,86,241.6841437288507
GRWRHITECH,83,3109.9,2841.8451520000003,26.96,1.61,-22.78,-37.9,7234.84,60.72,67,83,91,241.46135676463217
GARFIBRES,83,697.55,3269.9215999999997,15.04,-9.67,-23.05,-26.69,6957.28,53,80,84,77,240.76127579035594
GUJALKALI,83,504.25,1991.5830480000002,7.25,-8.77,-13.02,-33.08,3707.34,46.28,91,65,86,241.63378321218198
INDOCO,83,234.6,889.26837,27.91,-19.15,-30.72,-29.38,2163.67,58.9,65,93,82,240.93252610367838
JASH,83,439.95,1567.4917200000002,12.01,-7.82,-24.19,-22.14,2769.42,43.4,84,86,71,240.61442703111294
KEC,83,737.9,9802.47576,20.84,-13.56,-17.92,-38.45,19644.24,50.1,74,75,92,240.9922310714062
MAHSEAMLES,83,561.35,2329.8479100000004,8.93,-5.37,-25.04,-19.92,7527.78,69.05,89,87,67,242.06175713200275
MONARCH,83,308.1,1152.615426,13.65,-4.27,-19.03,-29.58,2445.09,52.86,82,77,82,241.01136910170447
SHAKTIPUMP,83,724.15,4436.3711,20.68,-12.07,-22.71,-32.17,8926.3,50.3,74,83,85,242.44910595391025
EXCELINDUS,84,933.15,555.503676,20.99,-17.49,-29.05,-27.04,1173.93,52.68,74,91,78,242.90980807040359
IREDA,84,139.9,11091.350368,10.26,-8.37,-16.06,-35.01,39275.32,71.76,87,71,88,245.2599278183356
INDOSTAR,84,229.39,1015.758569,9.34,-9.44,-32.94,-14.96,3134.09,67.59,88,96,59,242.75014138676528
JYOTHYLAB,84,282.65,3851.071695,9.51,-11.14,-17.35,-28.82,10377.45,62.89,88,74,81,243.01751159293144
KALPATARU,84,335.8,1291.9866779999998,7.84,-10.13,-19.12,NA,6923.83,81.34,90,77,77,244.61549350247526
MASTEK,84,2050.9,4087.2233400000005,13.42,-7.15,-19.53,-31.13,6365.4,35.79,82,78,84,244.0361536925053
BECTORFOOD,84,230.4,3591.064568,4.89,-7.4,-15.05,-29.7,7046.83,49.04,94,68,83,245.1314125360321
MOBIKWIK,84,232.01,1371.0849349999999,3.14,-14.73,-6.62,-60.42,1824.95,24.87,97,48,99,244.93590930097758
RBA,84,63.1,3255.1221610000002,12.28,-19.12,-22.9,-25.66,3668.57,11.27,84,84,76,243.29113728224087
SESHAPAPER,84,235.91,852.41735,7.61,-8.6,-22.8,-22.67,1492.85,42.9,90,83,71,245.02350868294897
SPECTRUM,84,1243.9,528.0671440000001,17.06,-8.28,-16.48,-45.68,1935.73,72.72,77,72,95,244.72477382034089
SPMLINFRA,84,176.41,818.9305479999999,21.44,-26.27,-25.7,-30.65,1328.57,38.36,73,88,83,244.03329413538665
WSTCSTPAPR,84,412.35,1180.2280050000002,15.04,-14.87,-26.78,-25.8,2716.29,56.55,80,89,76,244.90478374874672
COSMOFIRST,85,687.4,1070.7533560000002,20.69,-21.22,-39.61,-25.18,1810.54,40.86,74,98,75,247.38173212495298
CYIENT,85,1117.8,9550.581264,8.46,-2.75,-13.64,-39.16,12448.62,23.28,89,67,92,247.57177796794713
GRINFRA,85,998.7,2447.547868,16.59,-18.86,-23.13,-32.11,9670.28,74.69,78,84,85,246.5855183332811
GOKEX,85,742.1,4934.256204000001,15.09,4.16,-20.3,-34.46,5431.81,9.16,79,79,87,245.6461263551197
INNOVACAP,85,720.1,2020.9069,10.74,-17.45,-16.23,-35.44,4115.9,50.9,86,71,88,245.3812925922735
JUBLFOOD,85,558.6,22007.972448,4.11,-9.82,-21.33,-22.21,36845.76,40.27,95,81,71,247.41776254464847
OFSS,85,7687,18383.693160000003,11.11,-11.89,-15.61,-39.9,66922.8,72.53,85,70,93,248.3061380851297
GREENPOWER,85,11.53,1021.860622,10.82,-12.52,-19.54,-32.1,1351.31,24.38,86,78,85,248.26045948740443
PITTIENG,85,822.25,1418.445158,10.66,-18.25,-15.12,-37.68,3095.69,54.18,86,69,91,245.43030895553954
TASTYBITE,85,7833,513.3229379999999,11.23,-12.04,-29.84,-21.09,1991.94,74.23,85,92,69,246.1575476445983
TATACHEM,85,765.55,12091.816128,6.77,-16.57,-18.47,-27.24,19496.64,37.98,91,76,78,245.67722928938463
DBREALTY,85,118.54,3364.169837,15.55,-27.37,-40.79,-21.1,6399.41,47.43,79,98,69,246.08512814889082
BOROLTD,86,281.65,1189.896622,6.07,-19.49,-16.63,-30.39,3363.19,64.62,93,73,83,248.3314669758115
DHANUKA,86,1179.8,1625.9702290000005,9.98,-23.27,-31.88,-20.15,5368.01,69.71,87,94,67,248.38065135825292
GRAUWEIL,86,74.42,1045.017613,14.28,-13.57,-28.17,-28.24,3374.29,69.03,81,90,80,250.7984311356373
GIPCL,86,156.61,1055.301227,15.77,-13.95,-27.05,-31.25,2429.89,56.57,79,89,84,252.1522165606592
ISGEC,86,911.45,2518.159306,19.2,1.92,-24.76,-36.82,6702.58,62.43,75,87,90,251.89358658274844
KIRLPNU,86,1059.8,4210.0281079999995,14.93,-12.95,-26.54,-31.05,6883.63,38.84,80,89,84,252.32906966725153
LODHA,86,1061.3,29815.555225999997,5.24,-6.89,-22.43,-23.61,105992.02,71.87,94,83,73,249.59935905971926
NIBE,86,1110.4,725.4647480000001,28.63,-23.49,-33.7,-35.05,1609.64,54.93,65,96,88,248.52510584424743
PPLPHARMA,86,172.21,14919.89359,6.98,-13.48,-15.44,-35.32,22904.35,34.86,91,69,88,248.596727248872
PREMIERENE,86,842.15,13741.182264000003,13.78,-17.27,-20.42,-37.76,38106.44,63.94,81,80,91,252.15542831181853
SJVN,86,74.76,5330.858280000001,11.57,-17.8,-24.06,-28.4,29371.12,81.85,85,86,80,250.6836061849856
WONDERLA,86,525.2,1254.91161,5.75,-10.73,-18.18,-28.13,3325.15,62.26,93,76,80,248.4073696382692
ARKADE,87,135.63,725.46825,6.62,-20.08,-30.09,-21.91,2513.75,71.14,92,93,70,254.05855243059906
BAJAJHFL,87,94.33,8878.849569999998,4.97,-15.38,-22.93,-25.97,78573.89,88.7,94,84,77,254.08160013786187
BANSALWIRE,87,308.95,1065.796833,7.01,-8.36,-19.31,-31.51,4842.33,77.99,91,78,84,253.09529526726405
BASF,87,3958.2,4567.800237,9.73,-13.76,-23.16,-28.85,17127.11,73.33,87,84,81,253.00207693633286
HFCL,87,67.79,7441.769789000001,12.7,-7.67,-19.87,-39.81,10377.59,28.29,83,78,93,253.7525442763818
JUSTDIAL,87,725.3,1594.1694999999995,6.39,-12.98,-22.28,-27,6167,74.15,92,83,78,252.64680362122448
OLAELEC,87,36.24,10101.261407999998,9.48,-35.11,-13.16,-57.73,15980.48,36.79,88,66,99,252.47208629684172
PRINCEPIPE,87,261.15,1127.3301900000001,22.76,-19.72,-28.4,-39.17,2886.15,60.94,72,90,92,254.10446367025943
PSB,87,27.69,1208.331705000001,9.22,-7.48,-15.89,-42.49,19647.67,93.85,88,71,94,253.32884192098007
RPOWER,87,34.85,10806.338422,7.92,-23.74,-47.26,-18.19,14404.61,24.98,90,99,65,253.8041197009337
ANUP,87,2243.1,2646.810920000001,9.25,-3.45,-18.74,-35.89,4484.6,40.98,88,77,88,253.03953551901867
WESTLIFE,87,560.55,3824.1875,12.5,-17.85,-25.89,-29.26,8741,56.25,83,88,82,253.07986658337512
AWFIS,88,492.8,2926.069719,9.16,-13.98,-21.65,-32.01,3525.81,17.01,88,82,84,254.49350237733427
BEPL,88,90.69,966.8642609999999,10.25,-9.9,-21.69,-33.74,2273.37,57.47,87,82,86,254.6991966216005
CRISIL,88,4321.6,10557.78948,15.53,-2.92,-26.16,-35.04,31648.05,66.64,79,88,88,254.91291055035092
GREENPANEL,88,229.16,1317.450082,13.71,-22.92,-21.13,-39.41,2810.86,53.13,82,81,92,254.711184143533
PAGEIND,88,36045,22940.652963999997,4.83,-14.4,-26,-24.14,40169.24,42.89,94,88,74,256.1179085333375
PGEL,88,575.3,9260.18628,18.7,12.62,-23.75,-41.33,16418.77,43.6,76,85,93,254.65366342508463
POLYMED,88,1773.7,6758.7705160000005,7.25,-9.09,-20.89,-32.18,17985.02,62.42,91,81,85,256.3218644253666
PROTEAN,88,755.3,3069.03,3.13,-15.29,-10.59,-60.98,3069.03,0,97,58,100,254.41053967837448
RAYMONDLSL,88,1042.5,2731.057605,14.54,-11.73,-18.78,-50.46,6373.53,57.15,80,77,98,254.7295434695764
RENUKA,88,26.13,2086.7648480000003,8.87,-12.99,-20.55,-33.8,5561.74,62.48,89,80,86,254.91062613579396
TTML,88,49.57,2483.664752,12.63,-10.1,-24.65,-34.34,9686.68,74.36,83,86,87,255.9842589727723
TCIEXP,88,575.1,677.1267720000001,7.94,-21.45,-22.91,-29.28,2217.18,69.46,90,84,82,255.1763904663805
ZENTEC,88,1368.4,6360.585445,25.72,-6.72,-29.2,-44.05,12353.05,48.51,68,92,95,254.85063682792332
ADFFOODS,89,203.95,1433.2227520000001,7.52,-7.52,-23.79,-31.09,2244.32,36.14,90,86,84,259.7500598250094
BAJEL,89,173.26,749.9229780000001,20.82,-16.36,-30.62,-36.55,2001.93,62.54,74,93,89,256.69815306194386
CERA,89,5235.5,3080.37953,6.63,-14.26,-22.44,-30.99,6756.7,54.41,91,83,84,258.29263241790954
DCW,89,58.29,955.903104,16.89,-15.97,-28.64,-36.36,1726.08,44.62,77,91,89,257.15944001441284
DIXON,89,12102,52088.511524,6.46,-26.45,-20.39,-32.53,73281.53,28.92,92,80,85,256.66891126315954
ESAFSFB,89,26.65,502.36061,12.52,-10.24,-23.77,-36.58,1368.83,63.3,83,85,89,257.995532511123
FIVESTAR,89,545.35,13059.043102,12.69,1.74,-29.31,-29.52,16037.14,18.57,83,92,82,256.8682950949367
GODREJAGRO,89,571.2,3563.293517,3.84,-17.85,-26.95,-23.17,10974.11,67.53,96,89,73,257.3144732461775
LAOPALA,89,201.95,766.355688,10.35,-16.67,-22.42,-36.55,2243.43,65.84,86,83,89,258.62204693570624
OSWALPUMPS,89,527.1,1464.062616,10.14,-28.16,-24.02,NA,6017.52,75.67,87,86,86,258.27113242574256
SFL,89,584.55,2193.9392260000004,4.89,-12.86,-16.31,-41.05,6394.46,65.69,94,72,93,259.17781559405944
SUNDROP,89,687.55,1716.0645599999998,2.68,-13.3,-22.42,-25.59,2596.95,33.92,98,83,76,256.38625777431383
ABREL,90,1674.8,9300.458322999999,11.34,1.61,-27.24,-33.24,18679.37,50.21,85,89,86,260.10282577703975
ACE,90,946.65,3894.4168899999995,5.45,-11.49,-20.32,-37.2,11262.05,65.42,93,79,90,262.7408237639429
ARISINFRA,90,128.64,648.606672,11.19,-16.78,-25.46,NA,1044.96,37.93,85,87,87,259.75087407178216
EPACK,90,282.25,1417.581144,8.58,-19.43,-18.7,-48.98,2721.93,47.92,89,76,97,262.38889467665126
GANESHHOU,90,802.5,1805.2547879999997,3.31,-4.61,-17.79,-36.25,6701.02,73.06,97,75,89,260.64946000830304
MTNL,90,36,990.885,8.26,-16.43,-28.33,-28.5,2264.88,56.25,89,90,80,259.97087579505575
NEOGEN,90,1184.2,1523.1114850000001,17.14,-21.66,-26.74,-46.92,3123.05,51.23,77,89,96,261.98101197283495
NETWORK18,90,43.39,2885.05053,10.92,-16.72,-23.09,-39.33,6692.3,56.89,86,84,92,261.58576948082464
PCBL,90,301.5,5764.178251,9.91,-21.26,-26.34,-33,11862.89,51.41,87,89,85,261.1112413248841
SAREGAMA,90,351,2733.458295,4.06,-25.78,-29,-24.16,6774.37,59.65,95,91,74,260.4699089014914
SYMPHONY,90,881.85,1609.8630149999995,7.09,-3.36,-22.01,-34.47,6058.95,73.43,91,82,87,260.4351935549568
TRENT,90,4279,95778.474454,9.79,-11.44,-21.57,-39.93,152053.46,37.01,87,82,93,261.5912139483331
ASHOKA,91,168.46,2151.379896,6.69,-9.78,-20.07,-45.86,4726.23,54.48,91,79,95,265.8273327837135
BIRLANU,91,1626.7,728.49294,12.14,-16.43,-30.59,-34.92,1225.8,40.57,84,93,87,264.3691202100827
DAMCAPITAL,91,210.21,893.3520000000001,6.39,-11.27,-19.12,-44.9,1488.92,40,92,77,95,264.63292970218697
DELTACORP,91,69.77,1239.569534,6.07,-11.73,-22.82,-37.02,1868.51,33.66,93,84,90,265.9661392405063
E2E,91,1991.5,2392.160316,10.44,-40.81,-20.64,-50.8,4007.64,40.31,86,80,98,264.12376697816137
FINCABLES,91,749.7,7356.716892,8.78,-8.65,-23.42,-36.57,11469.78,35.86,89,85,89,263.14098727910766
HCC,91,18.94,4131.745656,11.22,-18.15,-24.87,-40.53,4961.27,16.72,85,87,93,264.66323454536905
HGS,91,445.35,666.371422,4.93,-10.32,-21.11,-35.9,2081.11,67.98,94,81,89,263.412095911925
IEX,91,134.22,11964.68,4.65,-4.93,-32.09,-26.16,11964.68,0,95,95,77,266.0388139961148
KPEL,91,354.3,1305.109312,10.75,-11.37,-29.62,-33.98,2367.76,44.88,86,92,86,264.6293592947111
RKFORGE,91,523.15,5394.32856,9.11,-2.99,-21.24,-41.47,9483.7,43.12,88,81,94,263.1029147802043
RTNPOWER,91,9.44,2835.8111719999997,11.76,-18.13,-36,-30.89,5069.38,44.06,84,97,84,264.73703050585914
BAJAJHIND,92,18.56,1777.31909,13.54,-8.26,-32.88,-38.87,2368.18,24.95,82,96,92,269.05889728114425
BATAINDIA,92,943,6043.902424000001,2.25,-20.63,-23.88,-31.41,12126.61,50.16,98,86,84,268.2096702085161
BHAGCHEM,92,219.71,2284.5499200000004,2.6,-15.9,-28.69,-26.75,2841.48,19.6,98,91,77,266.04721495488155
DCXINDIA,92,193.22,1029.5072320000002,16.57,-20.53,-32.14,-44.47,2151.98,52.16,78,95,95,267.5557621960772
INOXWIND,92,123.53,11913.054162,6.57,-13.1,-30.37,-30.77,21341.91,44.18,92,93,83,267.831578596942
IONEXCHANG,92,380.6,4127.587254000001,14.39,-6.44,-29.99,-42.09,5552.31,25.66,81,93,94,267.2868475059531
PRECAM,92,166.39,548.0336019999999,10.81,-16.55,-22.09,-53.51,1582.54,65.37,86,83,99,267.0291868694385
RTNINDIA,92,41.27,1433.6480850000005,11.92,-21.38,-33.09,-35.13,5700.39,74.85,84,96,88,267.7812213114112
SEPC,92,10.12,1381.699968,12.48,-15.95,-24.42,-49.45,1902.12,27.36,83,86,97,266.47736019942977
SHOPERSTOP,92,384.9,1465.590692,4.27,-26.08,-23.34,-36.15,4253.02,65.54,95,85,89,268.65331514757486
SYNCOMF,92,14.26,662.5794920000001,2.53,-13.1,-26.08,-28.7,1340.44,50.57,98,88,81,267.17424557823665
UNIMECH,92,908.1,930.9437600000003,8.62,-12.83,-29.7,-34.02,4613.2,79.82,89,92,87,268.0473636851423
XPROINDIA,92,951.7,1333.77305,3.82,-15.89,-23.27,-36.09,2234.5,40.31,96,84,89,269.0251545071437
IMAGICAA,93,46.22,679.6368000000001,7.16,-13.9,-31,-34.25,2616,74.02,91,94,87,271.30462865412335
JISLJALEQS,93,42.14,2246.898732,7.34,-19.05,-26.64,-38.02,3064.51,26.68,90,89,91,270.532034481138
JINDALPOLY,93,488.5,541.99847,2.79,-12.31,-19.22,-47.51,2129.66,74.55,97,77,96,271.0600638198709
JINDALSAW,93,167.94,3942.484268,10.96,-17.87,-27.89,-42.37,10724.93,63.24,86,90,94,269.4800825800539
JTLIND,93,59.79,1167.988926,4.82,-15.99,-23.13,-37.73,2286.14,48.91,94,84,91,269.3131587604963
MARKSANS,93,180.29,4580.258517,12.51,8.17,-31.46,-39.22,8160.09,43.87,83,94,92,269.23762121663117
NOCIL,93,154.02,1705.2370559999995,3.03,-11.47,-23.15,-36.8,2574.72,33.77,97,84,90,271.17048472944606
POLYPLEX,93,834.75,1916.3625299999997,9.53,-20.78,-30.77,-35.46,2614.41,26.7,88,93,88,269.0661673416155
PRABHA,93,186.95,513.8183459999999,19.16,-14.95,-36.48,NA,2598.98,80.23,76,97,97,269.67818688118814
RAYMOND,93,427.25,1454.500223,4.36,-26.66,-40.07,-26.61,2844.71,48.87,95,98,77,270.35749163820657
WENDT,93,7797,974.84375,2.97,-12.22,-17.81,-53.15,1559.75,37.5,97,75,98,271.1981981999624
YASHO,93,1421.2,547.803135,3.96,-13.84,-32.57,-27.7,1711.35,67.99,96,95,79,269.87796168066177
APOLLOPIPE,94,294,721.157928,7.73,-14.34,-32.15,-36.62,1356.58,46.84,90,95,90,274.4379180896729
CAPACITE,94,254.4,1470.249792,3.44,-10.12,-22.09,-41.52,2152.32,31.69,96,83,94,272.6961666953879
CONCORDBIO,94,1345.6,7847.074656,2.7,-17.66,-22.56,-39.13,14032.68,44.08,98,83,92,272.4273812507833
EMIL,94,103.16,1382.1554069999997,4.89,-27.79,-28.37,-37.23,3968.29,65.17,94,90,90,274.46166695387893
ELECTCAST,94,78.42,2604.7374959999997,15.06,-17.23,-37.7,-43.7,4843.32,46.22,80,97,95,271.7084368929377
HIMATSEIDE,94,113.92,896.8368960000001,6.39,-4.99,-28.21,-39.58,1434.48,37.48,92,90,92,274.70394737357435
KNRCON,94,162.78,2351.5150299999996,9.96,-18.2,-27.32,-52.97,4593.7,48.81,87,90,98,274.88611893329363
NEWGEN,94,845.1,5553.350016,9.92,-6.08,-25.5,-50.34,12009.84,53.76,87,88,97,272.08407930191754
REFEX,94,259.9,1572.3023080000003,14.88,-28.9,-40.82,-45.94,3566.12,55.91,80,98,96,274.1490285045119
TARSONS,94,233.3,654.404531,13.58,-24.5,-40.19,-42.2,1241.99,47.31,82,98,94,273.85731167361195
UDS,94,194.26,533.487906,13.42,-22.79,-32.94,-48.68,1298.34,58.91,82,96,97,274.621640595626
ZEEL,94,89.96,8290.46282,1.07,-21.23,-38.96,-25.83,8634.1,3.98,100,98,76,273.6787751441283
CROMPTON,95,252.25,16236.3,3.17,-13.94,-28.95,-36.27,16236.3,0,97,91,89,277.13396347051633
EMSLIMITED,95,433.95,729.98154,7.67,-20.75,-28.82,-49.05,2409.18,69.7,90,91,97,277.8584847725279
EMUDHRA,95,566.55,2140.70112,2.36,-15.31,-25.2,-39.43,4694.52,54.4,98,87,92,277.5411934844592
HAPPSTMNDS,95,460.4,3913.439761,3.17,-12.44,-28.48,-37.34,7014.59,44.21,97,90,90,277.73552381642435
LUXIND,95,1113.1,863.49936,3.61,-14.34,-23.16,-44.66,3345.6,74.19,96,84,95,275.51432970532016
NCC,95,160.44,7838.405627,6.4,-23.57,-28.62,-41.42,10063.43,22.11,92,91,94,276.1297742511593
ORIENTCEM,95,170.87,960.2190760000001,9.61,-23.39,-29.23,-50.18,3512.14,72.66,87,92,97,276.3878678601642
ORIENTHOT,95,103,594.780912,5.5,-19.78,-28.93,-40.54,1833.48,67.56,93,91,93,277.43345118827546
PATELENG,95,28.72,1953.8340959999998,5.86,-21.12,-27,-42.79,2851.48,31.48,93,89,94,276.191014009431
SPICEJET,95,29.74,3132.1016620000005,5.56,1.54,-25.28,-46.32,4538.62,30.99,93,87,96,276.03572874890335
TARIL,95,285.25,3049.96428,13.15,-41.85,-39.46,-49.95,8557.7,64.36,82,98,97,277.47870004464846
UNICHEMLAB,95,441.85,931.25038,3.41,-8.41,-25.85,-40.59,3127.1,70.22,97,88,93,277.5797894277165
BAJAJELEC,96,477.25,2051.363919,5.25,-12.89,-30.8,-37.82,5501.11,62.71,94,94,91,278.1882579466412
FIRSTCRY,96,286.9,14971.36,2.55,-22.5,-21.25,-56,14971.36,0,98,81,99,278.28108530987595
CMSINFO,96,339.5,5577.27,1.22,-8.77,-34.01,-30.78,5577.27,0,99,96,83,278.8351414650959
JAIBALAJI,96,72.29,2316.361896,14.51,-26.55,-42.91,-59.76,6588.06,64.84,81,99,99,278.86268368529886
NELCO,96,729.5,830.9216439999999,3.17,-15.05,-27.17,-42.21,1664.84,50.09,97,89,94,280.3514531308748
PARACABLES,96,39.67,617.5609019999999,10.69,-11.49,-32.82,-52.08,1212.33,49.06,86,95,98,279.58234858691566
QUESS,96,205.59,1317.6362639999998,4.55,-19.41,-33.68,-36.49,3058.58,56.92,95,96,89,279.9503945904876
RELINFRA,96,164.54,5442.77039,12.32,-32.46,-56.03,-45.9,6723.62,19.05,84,100,96,279.01624998041734
ROUTE,96,701.8,1110.9290580000002,8.04,-12.05,-31.14,-49.61,4418.97,74.86,89,94,97,280.43096174332624
SANOFI,96,4087.2,3729.9992400000006,1.39,-13.13,-32.79,-33.24,9419.19,60.4,99,95,86,280.2969470641684
UNITECH,96,5.72,1417.2724170000001,4.66,-20.56,-30.33,-37.89,1493.91,5.13,95,93,91,278.5377830672703
UTKARSHBNK,96,14.82,1509.860079,5.31,-19.85,-27.35,-48.65,2633.63,42.67,93,90,97,279.6267024180662
WEBELSOLAR,96,89.72,2822.1582259999996,9.03,-26.54,-32.19,-45.85,3903.94,27.71,88,95,95,278.81462697001507
AURIONPRO,97,1035.7,4186.99744,3.38,-9.95,-29.55,-39.47,5726.2,26.88,97,92,92,281.0692148922171
BALAMINES,97,1121,1651.2483709999997,4.66,-20.04,-37.68,-37.26,3636.31,54.59,95,97,90,282.2747363195576
CONFIPET,97,36.55,535.4667919999999,8.98,-19.99,-34.66,-47.76,1213.66,55.88,89,96,96,281.03620558653967
EXICOM,97,117.39,547.3145599999999,9.85,-20,-39.27,-50.68,1632.8,66.48,87,98,98,282.6162514491165
KAYNES,97,4013,12509.23063,7.31,-43.93,-34.82,-45.9,26878.45,53.46,90,96,96,282.5464944111104
MANINFRA,97,127.88,1946.41707,7.7,-14.11,-32.15,-48.01,5162.91,62.3,90,95,96,281.44943905486275
PCJEWELLER,97,9.53,4358.0472,7.92,-24.84,-42.9,-39.95,6984.05,37.6,90,99,93,281.3849067669821
SALZERELEC,97,685.05,761.4465690000001,1.1,-11.31,-23.62,-50.07,1217.73,37.47,100,85,97,281.8266162543865
SIGACHI,97,31.12,706.8952320000001,2.13,-21.37,-30.57,-37.69,1187.66,40.48,98,93,91,282.23477683606967
STYRENIX,97,1976.2,1868.385792,1.26,-16.97,-37.79,-32.27,3475.42,46.24,99,98,85,281.82163707074824
SULA,97,217.07,1386.2938150000002,4.47,-17.81,-28.82,-47.91,1832.51,24.35,95,91,96,282.31341950354056
TEAMLEASE,97,1557.1,1803.6573130000002,0.96,-11.23,-23.72,-46.87,2618.17,31.11,100,85,96,280.96512701309683
CHEMPLASTS,98,261.2,1856.603987,5.81,-32.47,-39.15,-47.78,4124.87,54.99,93,98,96,286.76660942004014
EPIGRAL,98,1220.1,1642.749393,0.84,-29.53,-32.84,-35.66,5270.29,68.83,100,96,88,283.7338794609287
GENESYS,98,436.95,1248.571452,7.03,-13.32,-31.54,-52.39,1824.33,31.56,91,94,98,283.6350777235556
HGINFRA,98,753.9,1387.608442,4.03,-21.54,-29.02,-50.31,4917.11,71.78,95,91,97,284.1884294906943
HIKAL,98,226.83,868.6115200000002,3.96,-11.05,-34.34,-41.91,2788.48,68.85,96,96,94,285.6473626080963
LAXMIDENTL,98,272.45,869.15972,8.29,-16.87,-37.55,NA,1490.84,41.7,89,97,97,283.9354733910891
MOREPENLAB,98,41.07,1449.953505,6.29,-15.86,-37.16,-47.45,2253.23,35.65,92,97,96,285.55561444494924
NPST,98,1398.2,1161.1521679999998,3.79,-27.81,-31.77,-47.49,2924.08,60.29,96,94,96,286.3380603576576
NIITLTD,98,91.04,782.0208500000001,4.82,-13.63,-29.45,-52.28,1241.5,37.01,94,92,98,284.59018595688684
RAYMONDREL,98,522.35,1785.7919450000002,10.48,-12.16,-43.6,NA,3492.65,48.87,86,99,99,284.272416460396
SOMANYCERA,98,399.9,727.1505000000001,1.72,-12.68,-32.29,-37.42,1615.89,55,99,95,90,284.33125871428126
SWSOLAR,98,214.18,2712.246756,6.29,-12.56,-30.87,-53.33,4996.77,45.72,92,94,99,284.55142845673015
CLEAN,99,876.05,4565.639279,1.76,-20.16,-40.93,-38.44,9311.93,50.97,99,99,91,288.77502340127205
DIGITIDE,99,132.1,846.861606,3.97,-19.3,-40.95,NA,1968.53,56.98,96,99,99,292.9002011138614
EASEMYTRIP,99,7.34,1395.58846,2.5,-9.61,-29.36,-53.72,2669.45,47.72,98,92,99,288.8058129151523
ELLEN,99,340.15,1095.5708480000003,2.6,-27.53,-39.51,NA,4796.72,77.16,98,98,98,293.7502165841584
FISCHER,99,41.62,1033.29854,0.99,-61.36,-49.79,-40.89,2704.97,61.8,100,100,93,292.83937494125206
GTLINFRA,99,1.16,1424.627568,1.94,-23.18,-35.56,-43.41,1472.94,3.28,99,97,95,289.9917891888081
JYOTISTRUC,99,9.76,1163.57,4.44,-35.28,-47.27,-61.02,1163.57,0,95,99,100,294.22758491038974
PRAJIND,99,322.6,3987.370393,5.02,-3.76,-35.25,-60.71,5934.47,32.81,94,97,100,289.88674166170574
SERVOTECH,99,79.52,742.6170550000002,3.63,-36.23,-45.79,-52.28,1795.93,58.65,96,99,98,293.5658898554017
SUNCLAY,99,1223.6,1103.170878,2.37,-27.53,-40.96,-51.96,2696.58,59.09,98,99,98,294.9907829341083
MANYAVAR,99,582.1,3543.8585699999994,1.11,-15.74,-29.66,-54.86,14147.14,74.95,99,92,99,290.6942999788507
WHIRLPOOL,99,899.1,5589.1359999999995,1.5,-23.31,-34.74,-51.14,11406.4,51,99,96,98,293.06929302700837
COHANCE,100,528.6,8593.328484,1.31,-39.28,-49,-53.58,20214.84,57.49,99,100,99,297.4876383514538
EMBDL,100,58.82,4690.941255000001,0.03,-39.8,-49.65,-49.24,8182.35,42.67,100,100,97,296.58212808622636
GANECOS,100,850.55,1381.364895,1.72,-29.49,-44.69,-57.82,2276.85,39.33,99,99,99,297.1058858605402
GOCOLORS,100,461.9,1180.2169529999999,2.56,-32.51,-48.87,-51.22,2499.93,52.79,98,100,98,295.3330121451623
JINDWORLD,100,29.18,1136.4840159999999,1.94,-18.24,-40.81,-63.17,2924.56,61.14,99,98,100,296.89060482986594
MCLOUD,100,26,644.9426,3.55,-66.35,-64.92,-64.35,1529.75,57.84,96,100,100,296.2875
TEJASNET,100,449.65,3702.793066,1.24,-22.79,-36.26,-62.08,7990.49,53.66,99,97,100,296.11454041468227
CPPLUS,NA,1490.3,4009.404255999999,64.9,12.01,NA,NA,17523.62,77.12,29,NA,NA,NA
ADVENTHTL,NA,223.59,634.1828100000001,21.58,NA,NA,NA,1205.9,47.41,73,NA,NA,NA
AEQUS,NA,137.49,3772.672596,11.09,NA,NA,NA,9219.63,59.08,85,NA,NA,NA
ALLTIME,NA,265.2,519.8327400000001,11.49,-2.84,NA,NA,1740.9,70.14,85,NA,NA,NA
ARSSBL,NA,630.1,1188.8988299999996,54.68,39.48,NA,NA,3949.83,69.9,37,NA,NA,NA
