symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
UNIONBANK,2,202.27,38969.87347199999,96.71,31.97,62.05,75.69,154397.28,74.76,3,3,10,15.275368069012973
APARINDS,3,11180.5,18994.395212,93.66,22.06,44.6,89.99,44978.44,57.77,6,6,7,18.518633742947483
ATHERENERG,3,710.9,16075.535337999998,84.26,-0.98,57.93,NA,27182.17,40.86,11,3,3,18.42915868941487
CANBK,3,157.37,52908.854416,93.44,3.82,51.57,88.56,142726.88,62.93,6,5,7,17.85602698061642
DATAPATTNS,3,3210.2,10347.506286,94.82,8.06,33.6,111.13,17967.54,42.41,4,9,4,17.70107635209051
JAMNAAUTO,3,147.43,2952.587844,93.85,28.68,42.09,96.02,5896.92,49.93,5,7,6,18.266373554244876
MRPL,3,196.65,3935.68602,93.1,24.41,61.16,77.98,34463.1,88.58,6,3,9,18.225015299891417
MCX,3,2443.3,62327.5,85.6,21.27,65.31,127.41,62327.5,0,11,3,4,17.055051584581197
NETWEB,3,3861.4,6375.9951,80.84,17.32,74.91,160.13,21986.19,71,14,2,2,18.18985344031472
PFOCUS,3,254.83,7737.529049999999,81.24,50.14,76.06,149.08,19723.5,60.77,13,2,3,17.890811958811053
SHREEJISPG,3,398.65,650.1239999999999,88.37,20.49,57.69,NA,6501.24,90,9,4,4,16.38701493447605
SMSPHARMA,3,385.2,1151.1942559999998,92.19,20.68,62.63,94.32,3604.24,68.06,7,3,7,16.47936822096163
STLTECH,3,159.18,4316.545296,89.52,52.12,38.79,148.29,7769.16,44.44,8,7,3,18.371380016973987
AGIIL,4,305.75,1010.1092100000001,93.65,12.7,34.45,87.09,3732.85,72.94,6,9,7,21.82807160206275
BELRISE,4,187.73,5601.2806200000005,94.02,12.02,34.5,NA,16700.3,66.46,5,9,9,22.337689001203877
CUPID,4,406.6,5946.08157,74.7,23.49,136,500.5,10920.26,45.55,18,1,1,20.196206432765845
GRAPHITE,4,718.1,4864.770154,92.42,29.39,40.58,82.17,14035.69,65.34,7,7,8,21.90148391831904
KARURVYSYA,4,326.2,30834.743082000005,90.86,31.55,52.39,86.56,31499.38,2.11,8,4,8,19.51805113792208
KEI,4,5080.4,31583.038500000002,98.9,22.55,33.32,69.4,48589.29,35,1,9,11,21.54706097249784
PASHUPATI,4,999.55,536.8988650000001,94.1,23.29,48.6,65.93,1578.65,65.99,5,5,12,22.134634430021464
RRKABEL,4,1562.6,6772.5501300000005,98.12,11.35,33.84,75.46,17664.45,61.66,2,9,10,20.499674095005258
RICOAUTO,4,132.22,889.604274,89.04,9.38,47.65,99.16,1791.39,50.34,9,5,6,20.075971166329445
SBIN,4,1201.7,493735.7414,94.04,22.75,49.74,70.72,1109518.52,55.5,5,5,11,20.8674776492266
VMARCIND,4,702.45,602.630559,83.04,-1.67,49.47,164.28,1715.43,64.87,12,5,2,19.488137041405718
VEDL,4,718.4,122554.917756,87.35,36.58,70.78,77.58,280960.38,56.38,10,2,9,20.955799321094847
BANKBARODA,5,321.95,59977.829507999995,97.33,11.09,38.28,58.46,166466.36,63.97,2,8,14,23.558816174707033
CUMMINSIND,5,4898.3,66539.33439999999,96.31,9.35,28.02,74.25,135794.56,51,3,11,10,24.077019766001605
FORCEMOT,5,24341,12318.327822,89.29,36.61,24.97,268.72,32104.06,61.63,9,12,1,22.363581757092625
GMDCLTD,5,569.4,4711.067400000001,80.71,5.58,40.99,127.08,18119.49,74,14,7,4,24.320910695317085
HAPPYFORGE,5,1333.7,2705.4159499999996,94.45,28.65,47.95,57.7,12583.33,78.5,5,5,14,24.030705518667133
IOC,5,187.47,128373.81095000001,98.1,15.9,37.22,61.03,264688.27,51.5,2,8,13,23.05926206427253
IDBI,5,116.01,6604.481418000008,95.34,15.57,35.41,63.35,124848.42,94.71,4,8,12,24.443305127710893
INDSWFTLAB,5,145.33,722.4062999999999,92.16,49.09,51.29,66.57,1194.06,39.5,7,5,11,23.034018759274232
LUMAXIND,5,6045.9,1414.5325,81.03,7.76,43.69,156.75,5658.13,75,14,6,2,22.412801634685966
RHETAN,5,26.01,785.127396,88.9,15.04,45.06,86.18,2072.67,62.12,9,6,8,22.430080239695172
MOTHERSON,5,133.34,72368.82018,95.65,14.64,43.76,62.75,140795.37,48.6,4,6,13,22.4825520876704
SJS,5,1759.7,4450.061817,84.82,3.81,35.88,106.03,5646.57,21.19,11,8,5,24.323452076148477
ABCAPITAL,6,344.45,28365.3476,88.68,-3.8,23.97,118.46,90278,68.58,9,13,4,25.956420323859575
CPPLUS,6,1689,4590.871559,92.01,10.1,33.62,NA,19882.51,76.91,7,9,9,25.225803735740392
MAHABANK,6,74.76,15186.565680000005,94.24,27.66,43.91,56.34,57524.87,73.6,5,6,15,25.930238661134524
CHENNPETRO,6,961.95,4687.091132999999,78.94,5,49.05,104.76,14329.23,67.29,16,5,5,25.772194214297826
GESHIP,6,1338.9,13383.588015000001,93.75,20.96,44.38,59.78,19138.55,30.07,6,6,14,25.21618666381083
LAURUSLABS,6,1075.8,42123.756372,89.55,4.31,25.55,98.12,58093.72,27.49,8,12,6,26.044415417595935
MVKAGRO,6,585.65,1188.4279680000002,70.19,-22.15,71.12,1384.54,2957.76,59.82,22,2,1,24.966565150060728
POLYCAB,6,8610.5,49919.51195,97.27,15.27,21.43,84,129661.07,61.5,2,14,8,24.47563069242375
PRIVISCL,6,3039.6,4681.04702,80.8,-3.61,37.38,111.55,11880.83,60.6,14,8,4,26.071373019183067
SAIL,6,165.71,23957.8745,96.59,22.83,39.65,56.36,68451.07,65,3,7,15,24.466467248017935
SAKAR,6,494.6,518.7662720000001,79.06,31.74,50.17,101.88,1100.48,52.86,15,5,5,25.5447550864591
SHARDACROP,6,1191.4,2721.1069160000006,87.6,38.11,25.53,129.42,10806.62,74.82,10,12,4,25.09916704386922
APLAPOLLO,7,2234.6,44504.67765600001,92.87,30,39.25,55.36,62044.72,28.27,6,7,15,28.434624146844875
AVANTIFEED,7,1282.8,9917.946080000002,77.23,59.01,99.86,72.01,17470.4,43.23,17,1,11,28.344877871212354
DCBBANK,7,185.56,4998.595776000001,82.28,1.08,51.64,73.65,5967.76,16.24,13,4,10,27.110489447244177
HINDCOPPER,7,566.3,18542.606202,66.38,73.18,146.32,166.28,54762.57,66.14,25,1,2,27.660493563078056
KMEW,7,1597.7,1801.942837,72.45,14.67,69.92,110.54,3886.01,53.63,20,2,4,27.027193103751962
KRISHNADEF,7,1084.4,647.3761499999999,83.41,37.86,40.27,85.91,1619.25,60.02,12,7,8,26.660419587176452
MANINDS,7,461.95,1976.150025,89.97,-0.95,20.77,106.55,3479.75,43.21,8,15,5,27.41776685083684
NATIONALUM,7,354.6,31734.249456,73.8,36.4,90.46,97.7,65135.98,51.28,19,1,6,26.139997768519144
RNBDENIMS,7,170.81,653.8973209999999,71.33,40.07,78.73,114.21,1534.61,57.39,21,2,4,27.130238301145095
RBLBANK,7,319.75,19747.91,89.12,2.35,22.49,96.32,19747.91,0,9,14,6,28.5024661079924
TMB,7,669.05,10590.66,83.77,31.87,58.02,60.83,10590.66,0,12,3,13,28.384113283495516
TATASTEEL,7,212.33,177104.845173,95.48,26.42,37.45,53.1,265087.33,33.19,4,8,16,26.926777823156165
AUBANK,8,958.35,55312.579994,85.58,0.32,33.47,72.15,71639.14,22.79,11,9,10,30.505655666027568
BPCL,8,385.4,78640.634966,95.91,7.32,25.05,57.47,167249.33,52.98,3,12,14,29.69965494161632
BEL,8,444.7,158844.871402,92.23,8,20.38,76.15,325102.07,51.14,7,15,9,30.900488515195903
CUB,8,283.05,21071.83,77.34,4.42,44.38,93.14,21071.83,0,16,6,7,29.07622273361844
EICHERMOT,8,8010.5,111905.185572,93.61,13.57,31.26,62.3,219680.38,49.06,6,10,13,28.893105204388867
GVPIL,8,476.35,1008.4343260000002,78.74,32.63,40.66,94.63,3209.53,68.58,16,7,6,28.689783677900074
GRMOVER,8,160.67,1256.027321,79.22,2.68,31.64,111.55,3339.61,62.39,15,10,4,29.235658884995534
IMFA,8,1265.1,2828.028897,74.41,-6.16,46.8,102.84,6845.87,58.69,18,6,5,29.20078166546158
INFOBEAN,8,206.25,512.0716799999999,73.02,36.77,34.5,160.45,2000.28,74.4,20,9,2,30.20996687369016
LGBBROSLTD,8,1947.9,4038.617980000001,85.34,-0.69,53.22,58.33,6196.1,34.82,11,4,14,28.85538085458117
MAHLOG,8,413.75,1659.7734,90.09,27.33,30.58,72.75,4108.35,59.6,8,10,10,28.643263052499137
TVSHLTD,8,15109,7808.849892000002,86.09,5.39,27.27,83.65,30574.98,74.46,10,11,8,29.88350388908591
BGRENERGY,9,324.65,1141.2318480000001,60.6,-24.28,88.95,294.47,2329.52,51.01,29,1,1,31.490264424174576
JAYNECOIND,9,76.8,3352.29531,74.36,7.26,32.94,130.01,7474.46,55.15,18,10,3,31.290743880883877
JINDALSTEL,9,1244.2,47366.76126,94.44,19.13,31.55,44.34,126954.6,62.69,5,10,18,32.79069321185994
JKTYRE,9,501.1,6975.9337479999995,70.86,12.1,56.15,83.32,14448.91,51.72,21,4,8,33.33711192985357
LTF,9,283.95,24141.011495999996,76.9,-9.09,30.76,103.56,71065.68,66.03,17,10,5,32.62287780781612
PTCIL,9,17936,10821.270336,84.23,-1.33,28.01,72.24,26865.12,59.72,12,11,10,33.10149487463279
RACLGEAR,9,1401.2,948.806496,72.14,31.9,55.91,90.14,1655.28,42.68,21,4,7,31.589352563553295
SCI,9,263.47,4449.585999999999,88.03,13.66,24.57,73.64,12274.72,63.75,9,13,10,32.12418873362988
SAILIFE,9,998.25,13807.900490000002,98.23,12.87,21.04,42.53,21145.33,34.7,2,14,19,34.68057874113875
SMLMAH,9,4780.5,2840.576651,86.86,56.66,13.89,344.31,6923.17,58.97,10,20,1,30.95299202727056
TFCILTD,9,70.83,3152.133525,81.83,-2.95,17.64,144.41,3278.35,3.85,13,17,3,32.673090051759665
TVSMOTOR,9,3869.7,91425.84995799999,94.36,9.58,18.1,65.45,183844.46,50.27,5,16,12,33.11334016720468
UEL,9,179.3,585.0721200000003,70.01,49.98,50.29,88.88,2336.55,74.96,22,5,7,34.013563202098204
ADANIENSOL,10,1011.55,35000.142529000004,86.89,1.71,32.38,52.87,121486.09,71.19,10,10,16,35.47079109432675
BLISSGVS,10,212.05,1449.1706239999999,76.98,27.76,36.19,61.05,2241.91,35.36,17,8,13,38.03672990506854
CCL,10,1014.95,7301.6315460000005,90.08,0.63,16.46,74.95,13549.14,46.11,8,18,10,35.552600909406365
DYNAMATECH,10,10030,3976.8535030000003,75.75,8.46,56,52.31,6841.31,41.87,18,4,16,37.59088776369494
MFSL,10,1813.4,61847.450875,91.61,6.54,13.18,76.73,62630.33,1.25,7,20,9,37.216565503358495
NAVINFLUOR,10,6256.5,23374.496402000004,79.16,9.08,33.47,65.79,32068.18,27.11,15,9,12,36.2688065707695
NAM-INDIA,10,931.2,16545.5615,85.93,6.35,18.66,77.56,59197,72.05,10,16,9,35.26500672969293
SHRIPISTON,10,3116.9,7727.360625,83.9,19.34,24.05,68.18,13737.53,43.75,12,13,11,35.50057870287145
SOUTHBANK,10,41.15,10767.77,76.95,3.97,40.59,67.48,10767.77,0,17,7,11,35.01234142017208
SEITINVIT,10,125,1562.49,100,13.64,15.74,NA,4050,61.42,1,18,18,38.02247662510541
UJJIVANSFB,10,58.06,11278,73.21,6.67,36.04,77.99,11278,0,19,8,9,36.17060087166532
VTL,10,542.55,5581.291352,96.06,24.12,27.85,36.92,15695.42,64.44,3,11,22,36.67925195435363
3MINDIA,11,37505,10583.7425,93.68,7.65,21.93,41.7,42334.97,75,6,14,19,38.46808122959126
AEROFLEX,11,234.93,1074.048744,94.76,25.85,37.85,27.74,3110.48,65.47,4,8,27,39.24651942214704
ASIANTILES,11,71.26,1095.7939840000001,80.98,9.58,21.31,60.17,1653.28,33.72,14,14,13,41.32839757964515
AXISBANK,11,1383.9,395153.69910499995,91.93,8.14,32.41,36.12,430216.33,8.15,7,10,23,39.562266523201075
DREDGECORP,11,951.2,707.138579,60.77,10.91,61.6,74.08,2665.43,73.47,29,3,10,41.86534025446414
MMFL,11,459.1,970.391526,81.36,40.38,45.35,36.13,2222.61,56.34,13,6,23,41.51493151923397
PNB,11,129.44,44520.621904,88.51,3.97,28.31,40.76,148798.87,70.08,9,11,20,40.31919839205351
ROSSTECH,11,724.25,687.9070800000002,80.99,-6.41,7.8,163.99,2729.79,74.8,14,26,2,42.01881726724209
SGMART,11,461.7,3712.425452,90.8,31.71,40.25,33.5,5825.24,36.27,8,7,25,39.67809823413589
SYRMA,11,822.25,9091.836736000001,84.2,0.24,9.16,98.16,15872.62,42.72,12,25,6,42.043480176034876
TORNTPHARM,11,4333.3,46471.873387,91.37,16.47,21.73,45.07,146645.23,68.31,8,14,18,39.08497154481965
WHEELS,11,901.8,914.9912749999999,82.22,4.67,23.03,54.09,2194.75,58.31,13,13,15,41.01055217058366
BSE,12,2707.1,110259.93,74,-6.73,29.14,57.31,110259.93,0,19,11,14,43.509549145188856
CARRARO,12,521.1,923.5398060000001,74.16,-6.13,26.85,57.84,2957.22,68.77,18,12,14,43.92576525475209
NYKAA,12,265.48,36405.33162,84.61,-0.68,15.35,65.22,76002.78,52.1,11,19,12,42.2239935576544
GODAVARIB,12,294.65,554.712441,72.29,18.86,19.29,84.38,1511.89,63.31,20,15,8,43.424411736426045
GAEL,12,140.94,2342.91488,83.23,27.47,36.36,35.77,6479.3,63.84,12,8,23,43.55690684811198
HINDALCO,12,924.7,135862.05420800002,78.26,14.39,31.36,46.32,207867.28,34.64,16,10,17,43.14596646033517
M&MFIN,12,374.3,24705.066971999997,78.98,0.66,47.39,36.46,51999.72,52.49,15,6,22,43.38409008833479
MBAPL,12,468.75,1042.0752870000003,91.7,17.42,11.51,55.96,4107.51,74.63,7,22,15,44.12621225366124
MUFIN,12,114.86,910.012467,81.84,3.44,34.12,38.04,1983.03,54.11,13,9,22,43.2297404039938
SEAMECLTD,12,1316.5,913.2198240000001,81.23,37.01,33.24,39.84,3347.58,72.72,13,9,21,43.507120553676195
TIMKEN,12,3472.9,12770.531235,92.53,10.1,20.24,37.67,26088.93,51.05,6,15,22,42.95322557126978
TITAN,12,4327.5,181009.50603,96.4,10.74,19.25,34.27,384308.93,52.9,3,15,24,42.35904060487154
ANURAS,13,1239.3,5766.123132,79.19,1.44,9.69,97.26,14091.21,59.08,15,24,6,44.85895196456081
CRAFTSMAN,13,7526,9223.514280000001,84.65,7.14,8.88,80,17979.56,48.7,11,25,9,45.02469701932328
GLENMARK,13,2136.7,32125.80151,85.22,9.79,11.06,62.69,60217.06,46.65,11,22,13,45.97040558919012
GPIL,13,266.02,6520.558215,83.4,13.1,14.48,62.73,17859.65,63.49,12,20,13,44.43024083082514
HEG,13,577.7,4889.925679999999,71.91,9.48,25.04,66.87,11146.4,56.13,21,12,11,44.649306993903394
INDUSTOWER,13,454.95,58737.16444,84.26,13.44,34.36,34.5,119945.2,51.03,11,9,24,44.26915230750758
JSWSTEEL,13,1264.7,169112.42300799998,94.73,9,23.19,29.71,309276.56,45.32,4,13,27,44.25993721244313
QPOWER,13,867.4,1748.6248520000001,73.64,16.43,10.62,122.35,6702.28,73.91,19,23,4,45.28421474312771
SANDUMA,13,216.08,2706.2683899999997,62.77,1.22,50.29,64.48,10497.55,74.22,27,5,12,44.53938962023555
SCHAEFFLER,13,4357.2,17620.900362,94.66,11.74,12.66,41.61,68113.26,74.13,5,21,19,44.701867658554704
STYLAMIND,13,2228.6,1805.233885,79.64,7.68,32.25,39.23,3775.85,52.19,15,10,21,45.3637878039779
TVSINVIT,13,115,1476.7913600000002,100,4.55,11.11,NA,2267.8,34.88,1,22,22,45.606156891550015
ADANIPORTS,14,1521,112068.21116400002,88.5,0.27,15.86,40.97,350432.18,68.02,9,18,20,47.31322401628326
ANANDRATHI,14,3075.9,14537.595168000002,85.73,6.47,10.09,53.83,25558.36,43.12,11,23,15,49.275481550182846
GNA,14,419,564.1146800000001,74.27,32.55,39.85,35.23,1795.4,68.58,18,7,24,49.137002709692894
EBGNG,14,385.75,936.4576820000002,90.2,16.26,12.86,NA,4398.58,78.71,8,21,21,49.008745366122696
J&KBANK,14,121.39,5426.210300000001,94.69,13.47,22.72,25.31,13365.05,59.4,5,13,30,47.28658558208136
JBCHEPHARM,14,2053.5,16875.852916,92.46,15.93,19.09,30.15,32947.78,48.78,7,15,27,48.436269115410866
LT,14,4278.3,588610.27,89.04,5.13,18.81,33.3,588610.27,0,9,16,25,49.60852067418894
MANGLMCEM,14,908.85,1501.098,89.51,28.7,28.97,25.99,2501.83,40,8,11,29,48.33489998189075
PRICOLLTD,14,602.8,4519.14606,71.83,-3.31,31.09,47.17,7349.4,38.51,21,10,17,48.089619537573675
SANGAMIND,14,467.05,699.0254350000001,75.3,4.61,25.53,43.75,2357.59,70.35,18,12,18,48.0322907872832
SIGMAADV,14,159.86,812.3241340000001,59.91,-23.05,19.84,167.06,2822.53,71.22,29,15,2,46.23238643184968
VSTTILLERS,14,5776,2226.38045,82.91,3.12,9.22,70.11,5015.5,55.61,13,24,11,47.65754628281234
AXISCADES,15,1413.4,2520.947495,67.25,-0.27,13.45,100.34,6009.41,58.05,24,20,6,49.72621169655092
DIVGIITTS,15,722.25,872.9018559999998,79.47,22.34,11.54,53.08,2213.24,60.56,15,22,16,52.38458205575456
GMRAIRPORT,15,100.63,35885.718656000005,77.16,-7.13,16.92,45.23,106296.56,66.24,17,17,18,51.44084816916653
HINDZINC,15,603.8,97387.54833599999,63.59,24.44,44.02,46.64,255208.46,61.84,27,6,17,50.05852967630672
INDIAGLYCO,15,962,2606.85238,63.79,-11.8,17.85,76.12,6457.4,59.63,26,17,9,52.35004539371554
LUPIN,15,2301.9,55875.32085799999,93.88,10.55,21.48,21.73,105206.78,46.89,5,14,33,51.94200872736892
ONGC,15,279.7,144628.10847099999,96.39,14.98,19.68,21.08,351807.61,58.89,3,15,33,51.419278517264345
RPTECH,15,369.05,873.4093580000001,74.95,12.77,30.52,38.25,2424.79,63.98,18,10,21,49.841874420004714
SBILIFE,15,2037.2,91264.59018599999,87.29,3.62,12.83,38.61,204354.21,55.34,10,21,21,51.52940967974537
SIEMENS,15,3418.6,30470.5375,97.77,3.69,11.58,27.2,121882.15,75,2,22,28,51.637527084101464
TVSSRICHAK,15,3933.9,1633.03992,63.79,-16.27,38.59,44.35,3007.44,45.7,26,7,18,51.6689470218854
IDEA,15,10.59,85397.46146100001,66.92,6.33,63.17,35.77,114735.27,25.57,24,3,23,50.190592550578614
ABSLAMC,16,893.6,6502.908742000002,89.15,21.52,7.01,41.72,25825.69,74.82,9,27,19,54.73023170564862
ASTERDM,16,654.6,20219.002641,77.58,-1.63,8.91,62.23,33918.81,40.39,16,25,13,54.2271061767369
ASTRAL,16,1667.9,20516.828892,94.37,15.76,22.66,20.16,44816.14,54.22,5,13,35,52.93268862744548
BHEL,16,264.95,33978.352541,68.48,-8.9,27.37,41.35,92257.27,63.17,23,11,20,54.31831607483774
BALAJITELE,16,108.14,894.43618,64.05,-6.39,13.75,94.85,1311.49,31.8,26,20,6,52.438638287683716
BIRET,16,369,21337.213247999996,92.23,10.98,15.49,26.16,28495.21,25.12,7,19,29,54.669615896213585
GMBREW,16,995.5,581.6254479999998,55.54,-2.45,47.36,56.06,2274.64,74.43,32,6,15,52.627768964135896
HEROMOTOCO,16,5710,74575.661386,77.83,-7.52,12.23,51.88,114257.18,34.73,16,21,16,53.08721100464078
MUTHOOTFIN,16,3353.5,35856.06661000001,63.57,-10.43,27.13,51.83,134544.34,73.35,27,12,16,54.6485086299903
OIL,16,483.9,34113.590104,80.07,17.11,23.98,32.25,78711.56,56.66,14,13,26,52.840974517860616
STEELCAS,16,234.17,1300.7995,80.97,6.34,11.67,42.18,2365.09,45,14,22,19,54.243797536214146
SUNDARMFIN,16,5509.5,38501.504948,93.57,16.51,22.6,20.61,61327.66,37.22,6,14,34,53.60824005538928
TATVA,16,1223.5,803.5212460000001,61.35,-16.03,17.61,78.25,2871.77,72.02,28,17,9,53.80569081081883
AJANTPHARM,17,2993.9,12613.637249999998,94.18,16.91,20.84,15.61,37373.74,66.25,5,14,39,58.983275559829735
AUTOAXLES,17,2045.7,898.0872479999998,86.76,14.23,18.16,26.37,3101.13,71.04,10,16,29,54.93061700447748
BAJAJ-AUTO,17,9972.5,125470.91123,93.08,9.91,15.54,21.14,278762.3,54.99,6,19,33,57.941449324876444
BANDHANBNK,17,181.98,17666.098796,82.03,21.03,12.47,32.94,29316.46,39.74,13,21,25,59.16395820964037
CANFINHOME,17,843.4,7860.057705,68.8,-4.65,17.52,46.73,11227.05,29.99,23,17,17,56.670007392100715
THELEELA,17,453.55,3651.7284210000007,77.17,10.15,13.54,NA,15158.69,75.91,17,20,20,56.854814459288164
NDRINVIT,17,129,3044.7017600000004,100,4.03,14.41,20.56,5108.56,40.4,1,20,34,55.2306642702742
NMDC,17,81.74,28167.766062000002,81.33,10.58,18.81,25.39,71838.22,60.79,13,16,29,58.26278789043889
NTPC,17,381.9,181108.07913,91.89,16.99,16.59,20.97,370364.17,51.1,7,18,34,58.56390342659724
TORNTPOWER,17,1566.4,38614.00481,83.72,19.16,27.63,19.33,78949.1,51.09,12,11,36,58.818598775428896
VIYASH,17,213.08,3679.7957580000007,68.37,-4.65,25.81,41,9535.62,61.41,24,12,20,55.305688648500436
VOLTAMP,17,9105,6447.245,76.53,11.59,16.61,38.01,9210.35,30,17,17,22,56.387337821978974
ABB,18,6073,32221.0625,86.73,17.35,21.48,18.04,128884.25,75,10,14,37,60.73632092190614
AVALON,18,1019.2,3781.210637,56.01,5.21,22.69,53.98,6804.41,44.43,32,13,15,60.49258662882721
BBOX,18,533.5,2719.317475,72.33,-0.06,18.03,35.96,9097.75,70.11,20,16,23,59.906032654249586
CENTUM,18,2660.3,2079.548605,79.76,12.52,-3.38,113.05,3915.55,46.89,14,42,4,60.91003550487145
EMCURE,18,1455.5,6110.163815999998,81.32,2.91,4.46,49.04,27610.32,77.87,13,30,17,60.39139198470607
GPPL,18,176.87,4786.680283,70.53,-1.04,18.62,36.6,8549.17,44.01,22,16,22,59.751404898482235
HINDPETRO,18,438.75,42109.297230000004,68.45,-4.1,16.72,42.92,93368.73,54.9,23,17,18,59.23125087726159
KINGFA,18,4404.1,1978.4240280000001,77.01,-2.19,5.5,54.63,5998.86,67.02,17,29,15,60.92796670472422
NHIT,18,155,26697.835374000002,100,6.53,12.32,17.34,30021.18,11.07,1,21,37,59.34651796789858
POCL,18,1146,2126.515158,60.29,-10.96,9.14,89.28,3505.63,39.34,29,25,7,60.57348290095306
VOLTAS,18,1561.3,35976.296239999996,94.83,13.44,13.63,18.94,51615.92,30.3,4,20,36,60.00703669621193
YATHARTH,18,709.55,3023.6070799999998,73.08,0.25,2.09,88.63,6840.74,55.8,19,34,7,61.014763615464076
AMBER,19,7974,17342.291302,79.79,11.04,9.72,34.03,28057.42,38.19,14,24,24,62.44437126184029
AZAD,19,1713.2,4885.928639999999,75.89,1.94,11.97,33.76,11064.15,55.84,18,21,25,63.37384866837003
BANCOINDIA,19,622.95,2860.6971360000007,56.23,-8.24,8.05,101.08,8906.28,67.88,31,26,5,62.97633795711904
CARYSIL,19,895.7,1496.9005129999998,70.12,-11.57,4.18,76.06,2551.39,41.33,22,31,10,62.5322401483151
CHOLAFIN,19,1730.8,74123.409528,78.65,-0.3,21.83,20.31,147421.26,49.72,16,14,34,63.88934874067869
GOODLUCK,19,1176.7,1703.462605,76.95,0.34,-1.22,82.36,3911.51,56.45,17,39,8,64.1987358491089
INDIACEM,19,406,3147.6775,66.65,3.36,6.42,64.61,12590.71,75,24,28,12,63.883500875563726
MARICO,19,788.65,42054.060204,89.45,9.93,8.65,26.53,102371.13,58.92,8,25,29,62.495936416188215
NATCOPHARM,19,988.5,8951.477136,82.2,12.68,14.68,24.07,17718.68,49.48,13,19,31,63.01913367175939
NORTHARC,19,252.05,4094.18,74.45,-6.46,6.73,43.92,4094.18,0,18,27,18,63.51042502421921
SANDHAR,19,506.6,905.7292460000001,65.29,-9.54,16.89,41.53,3057.83,70.38,26,17,19,62.2932574912634
UNIPARTS,19,458.2,706.104288,69.08,-7.67,15.93,39.82,2070.08,65.89,23,18,21,61.38679803233265
DEEDEV,20,294.34,609.8458379999998,72.68,37.9,9.97,38.71,2045.09,70.18,20,23,21,64.24826091472441
ENGINERSIN,20,221.75,6067.129572000001,70.26,12.65,11.8,37.15,12463.29,51.32,22,22,22,65.09454791775417
FIEMIND,20,2176.5,2607.0182039999995,72.93,-3.92,3.61,53.84,5732.23,54.52,20,32,15,67.07543410382429
IFCI,20,59.98,4430.614292000001,62.61,17.75,17.42,40.83,16152.44,72.57,28,17,20,64.85751653275884
IIFL,20,496.2,15866.49465,54.76,-14.26,16.04,56.58,21113.1,24.85,33,18,14,65.36897499717055
IZMO,20,741.55,727.748565,44.5,-17.39,10.46,176.9,1116.35,34.81,41,23,2,65.64427794824512
KIMS,20,745.05,19652.61496,83.55,8.75,2.92,40.15,29826.4,34.11,12,33,20,65.58260650040302
MIRCELECTR,20,28.11,618.600816,65.6,12.98,1.26,108.22,1039.84,40.51,25,36,5,65.37989332884584
