symbol,ptile,cmp,ff_mcap,52w Index,Return over 3months,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
SONACOMS,61,511.75,22903.812862,41.54,15.51,-5.92,-23.01,31819.69,28.02,51,58,74,182.98810989797903
TORNTPOWER,61,1314.5,32408.176843999998,23.78,7.11,-4.33,-12.84,66260.84,51.09,70,54,58,182.3449370797449
ASTRAL,62,1440.8,17748.721426999997,32.73,5.96,-3.82,-20.33,38761.13,54.21,60,53,71,183.89840775317413
ATULAUTO,62,473.05,750.8534700000001,23.04,10.97,-2.26,-17.02,1310.39,42.7,71,50,65,185.68359841790073
BANDHANBNK,62,150.36,14462.329244999999,34.53,-7.07,-11.65,-12.05,24220.95,40.29,58,71,57,186.397397626298
GREENPLY,62,282.45,1707.125639,42.27,-8.49,-12.7,-15.71,3533.69,51.69,50,73,63,186.52796890943043
GUFICBIO,62,355.65,984.2277500000001,33.13,-3.08,-9.04,-14.18,3579.01,72.5,60,65,60,185.3134422149445
HSCL,62,437.6,10492.82125,33.78,-1.86,-7.37,-16.5,22090.15,52.5,59,61,64,185.13391826751405
KANSAINER,62,236.49,4790.634443999999,26.78,-1.46,-6.78,-13.85,19147.22,74.98,67,60,60,186.2945331875888
MEDIASSIST,62,474.95,3365.483319,31.96,-6.1,-4.12,-19.39,3528.87,4.63,61,53,69,183.80252888659948
MIDHANI,62,328.7,1601.0436,44.31,-9.01,-22.44,-3.79,6157.86,74,49,90,46,184.47874519127035
SALASAR,62,9.79,890.0696039999999,29.56,33.38,9.14,-38.89,1712.99,48.04,64,30,93,186.22015173756523
SUDARSCHEM,62,1013.3,7306.313248,26.92,-32.25,-14.15,-2.91,7958.08,8.19,66,76,44,186.49634356312754
SUMMITSEC,62,2141.9,592.8350999999999,33,-1.63,4.44,-31.21,2338.6,74.65,60,37,86,183.14220724986188
MAPMYINDIA,63,1675.7,4465.66272,24.89,1.97,-13.45,-4.15,9181.05,51.36,69,75,46,190.16084066601593
CELLO,63,596,3289.825,29.46,10.48,-3.25,-22.33,13159.3,75,64,52,73,188.91702143837023
FDC,63,414.4,2054.6642420000003,32.42,-9.47,-5.58,-19.81,6772.13,69.66,61,57,70,187.31625469638624
GOPAL,63,330.6,763.6694780000001,33.46,-10.2,-3.42,-25.88,4121.26,81.47,59,52,79,190.49453205101926
HARSHA,63,389.5,888.37,25.89,-1.79,-1.25,-22.51,3553.48,75,68,48,74,189.60426501455726
JAICORPLTD,63,142.87,652.800656,19.26,18.96,26.57,-60.79,2503.07,73.92,76,14,100,189.2259093334137
KPIGREEN,63,431.4,4372.859163,42.91,-10.35,-11.57,-18.35,8519.11,48.67,50,71,67,188.40361063256663
NHPC,63,76.74,25126.639079999997,26.9,-0.63,-12.21,-8.11,77075.58,67.4,66,72,51,189.54343200448488
ORCHPHARMA,63,833.2,1271.865296,16.45,13.51,32.52,-48.69,4217.06,69.84,80,11,97,188.350758904217
POKARNA,63,939.65,1260.1235020000001,31.89,6.26,-13.2,-8.99,2907.53,56.66,62,74,52,187.89240807354298
SPLPETRO,63,641.85,4335.320688,26.7,-16,-10.17,-10.44,12123.38,64.24,67,67,54,188.2745333244749
VBL,63,481.55,66084.16869600001,25.44,-1.15,1.18,-23.65,162929.41,59.44,69,43,75,186.96875232386645
ACMESOLAR,64,230.15,2314.2120960000007,39.94,-19.13,-12.67,-17.54,13949.44,83.41,53,73,66,192.6798334331058
AWL,64,259,12138.401808,26.02,2.98,-5.82,-17.36,33661.68,63.94,68,58,66,191.0662344393155
GRWRHITECH,64,3929.5,3588.7111440000003,52.67,45.68,-16.33,-20.36,9136.23,60.72,40,81,71,191.6020704757463
IDEAFORGE,64,463.35,1334.6192720000001,45.07,-4.98,-13.28,-19.28,2002.73,33.36,48,74,69,191.1015272383662
MAITHANALL,64,958.9,698.457144,28.97,-7.92,-13.16,-10.01,2790.48,74.97,64,74,53,191.77610884907193
PFS,64,34.06,764.7724440000001,36.65,-10.58,-7.82,-21.72,2184.44,64.99,56,62,72,190.86336456525973
SANOFICONR,64,4659.7,3075.4258340000006,18.79,-10.14,-11.56,-3.05,10704.58,71.27,76,71,44,191.4897036768232
SIGNATURE,64,1112.9,4753.536696000001,28.91,2.19,-8.19,-16.47,15652.08,69.63,65,63,64,192.28644793049284
TECHNOE,64,1205.3,6043.042692,44.94,-20.32,-14.51,-17.32,14027.49,56.92,48,77,66,190.92156717177872
UGROCAP,64,173.23,2433.6409240000003,27.55,-0.86,-0.53,-27.55,2480.27,1.88,66,46,81,192.78778565487457
VENUSPIPES,64,1272.2,1358.6008439999998,42.13,6.51,-10.61,-22.09,2634.99,48.44,51,68,73,191.86000224133727
VESUVIUS,64,477.45,4312.126992,41.64,-5.01,-19.5,-11.26,9705.44,55.57,51,87,55,192.7154911705346
ACC,65,1850.6,15069.584569999999,13.74,2.71,-1.71,-15.44,34794.7,56.69,83,49,62,193.84990718361038
BBL,65,2887.5,2169.8042399999995,29.21,-2.75,-3.05,-25.05,3270.24,33.65,64,51,78,193.05558335019637
BIRLACORPN,65,1120.1,3201.34787,34.35,-10.51,-18.5,-7.56,8628.97,62.9,59,85,50,193.76702893876137
JSWENERGY,65,488.65,26236.80075800001,24.77,0.04,0.14,-26.27,85378.46,69.27,69,45,80,193.69807830839738
JUBLFOOD,65,601.5,23716.423665,15.77,-4.18,-8.24,-6.35,39706.05,40.27,81,64,49,192.82240990214785
KSCL,65,994.2,2019.64685,21.08,-14.65,-31,15.31,5113.03,60.5,73,96,25,194.0773180000607
RUSTOMJEE,65,540.85,1728.5722650000002,23.97,-14.38,-0.15,-24.9,6813.45,74.63,70,45,78,192.8666257593809
NIVABUPA,65,74.34,6125.3015460000015,27.54,-8.81,-19.45,-0.69,13736.94,55.41,66,87,41,193.60473019228561
