symbol,ptile,cmp,ff_mcap,52w Index,Return over 6months,Return over 1year,Market Capitalization,Promoter holding,Percentile_52w_Index,Percentile_Return_6months,Percentile_Return_1year,Total_Percentile_Score
PEL,29,1120.2,13671.289696,53.57,26.2,7.36,25392.44,46.16,34,34,28,95.9193891924455
PGINVIT,29,90.84,7026.4655,81.27,16.54,-1.11,8266.43,15,12,48,35,94.83373483220188
PUNJABCHEM,29,1165.4,868.412484,50.14,60.71,-11.51,1428.78,39.22,38,9,49,95.75804315243963
RAINBOW,29,1502.1,7650.482800000001,58.83,16.73,18.51,15255.2,49.85,29,48,19,94.9176458241619
RPOWER,29,43.92,13626.865362,31.11,32.77,43.72,18164.31,24.98,60,26,9,94.69028627153273
TCI,29,1139.3,2779.9155079999996,60.88,21.63,4.92,8890.04,68.73,27,40,29,95.29611910171471
ADANIPOWER,30,600.65,58009.426816000014,66.84,24.29,-4.97,231667.04,74.96,22,36,39,97.46253998519849
AJAXENGG,30,719.3,1645.856,81.96,18.94,NA,8229.28,80,11,44,44,98.84316943093243
ECOSMOBLTY,30,268.85,519.5795099999999,24.22,48.41,NA,1613.1,67.79,70,14,14,98.20323213971751
HDFCBANK,30,951.6,1461094.21,68.33,11.3,16.27,1461094.21,0,21,58,20,99.06990066906634
HAL,30,4332.6,82174.081256,60.69,30.85,-7.42,289753.46,71.64,27,29,43,98.20995062983644
IRBINVIT,30,62.98,2978.9006520000003,76.48,16.46,-0.41,3655.99,18.52,15,48,34,97.7266921104507
JPPOWER,30,18.39,9578.6676,39.35,41.14,2.62,12603.51,24,50,19,31,99.289300776375
KAJARIACER,30,1209.6,10118.282616000002,55.73,39.73,-10.46,19265.58,47.48,32,20,47,98.87382253500138
MEDPLUS,30,841.95,6016.818239999999,53.21,15.99,23.93,10081.8,40.32,35,49,15,98.79150271656293
NRBBEARING,30,282.05,1334.0456,62.16,38.87,-12.68,2733.7,51.2,26,21,51,97.82086381203811
WHEELS,30,733,746.642886,61.61,30.74,-8.67,1790.94,58.31,26,29,44,98.84189922934934
WINDLAS,30,998.4,788.0656279999998,62.52,12.02,21.79,2092.58,62.34,26,57,17,99.20186903118267
ACI,31,656.35,3771.9094080000004,71.78,28.01,-11.64,8101.18,53.44,18,32,50,99.38151484444106
ARKADE,31,173.21,929.7109079999999,52.68,27.43,NA,3215.88,71.09,35,32,32,99.85575514270644
ASTRAZEN,31,8460.5,5287.8125,50.11,15.8,28.45,21151.25,75,38,50,13,100.23412506411488
BIRLACORPN,31,1251.6,3575.90947,55.05,31.8,-5.95,9638.57,62.9,33,27,41,100.7324278085726
CANBK,31,103.83,34912.737299,62.01,26.71,-6.9,94180.57,62.93,26,33,42,101.07385290580689
HOMEFIRST,31,1218.6,11020.080266999998,55.85,22.02,5.69,12584.31,12.43,32,39,29,99.32042148181364
JUBLINGREA,31,725.4,6329.41815,54.37,20.31,10.38,11554.25,45.22,33,42,25,100.76808664379655
KIRLOSBROS,31,1941.6,5249.842619999999,49.3,26.16,7.53,15418.04,65.95,39,34,27,100.36168023244457
NHIT,31,138,23769.690622000002,97.34,4.94,5.75,26728.54,11.07,1,71,28,100.51388283138593
NITCO,31,113.85,2181.3707999999997,44.28,17.74,34.42,2604,16.23,44,46,11,100.24084815415011
SCHAEFFLER,31,3867.4,15638.125256000003,67.3,20.38,-1.88,60448.88,74.13,21,42,36,99.50130234420823
SUMICHEM,31,566.15,7064.785,54.82,19.95,10.72,28259.14,75,33,43,25,100.59912910522655
VARROC,31,534.35,2041.035,59.63,26.92,-6.06,8164.14,75,28,33,41,101.45249371117615
AVL,32,503.15,3027.740136,70.97,12.3,3.51,6473.68,53.23,19,56,30,105.07302866895003
DPABHUSHAN,32,1570.9,900.8132480000002,50.28,17.14,17.94,3586.04,74.88,38,47,19,103.53009128959847
DHANUKA,32,1600.1,2197.3778869999996,57.56,34.82,-12.37,7292.99,69.87,30,25,51,104.82116871266402
ELECON,32,552.3,5047.917353,52.23,40.8,-11.13,12393.61,59.27,36,19,48,103.31334913887295
EUREKAFORB,32,565.85,4097.34,55.92,16.81,12.41,10943.75,62.56,31,47,23,101.64331539025237
HINDUNILVR,32,2659.8,238103.77068000005,58.26,23.29,-4.25,624944.28,61.9,29,37,38,104.61567829798099
NH,32,1753.8,12956.449200000001,47.94,12.43,38.21,35840.8,63.85,40,56,10,105.79577319936558
"NAVNETEDUL",32,154.17,1278.179745,77.5,13.65,-2.87,3487.53,63.35,14,53,37,105.15081819449765
RELINFRA,32,265.15,8770.81917,30.5,28.78,26.74,10834.86,19.05,61,31,14,105.34739380099377
VADILALIND,32,5084,1289.25958,41.95,19,23.34,3655.4,64.73,46,44,16,106.09156905757823
VENTIVE,32,708.65,1823.8022859999994,57.75,24.11,NA,16549.93,88.98,30,36,36,102.48512864091896
ZYDUSWELL,32,2018.7,3901.1540540000005,61.85,31.48,-12.05,12845.42,69.63,26,27,50,103.84634377071382
BFUTILITIE,33,805.2,1312.414064,41.88,30.64,2.18,3032.38,56.72,47,29,31,106.85799569947577
DIVISLAB,33,6131.5,78309.638066,55.7,11.12,20.37,162772.06,51.89,32,58,17,107.80721489491519
ENGINERSIN,33,198.34,5426.627339999999,49.59,34.06,-8.81,11147.55,51.32,39,25,44,107.99718774745847
INDIAMART,33,2597.2,7925.184864999999,56.35,32.49,-13.43,15591.55,49.17,31,26,52,109.11016952906397
JAGSNPHARM,33,233.85,503.569805,46.39,11.49,42.18,1556.63,67.65,41,57,9,107.86771975219966
JAMNAAUTO,33,103.76,2072.393892,53.83,46.45,-17.46,4139.82,49.94,34,15,58,107.94980662178965
MSUMI,33,41.56,10547.667413000001,60.3,28.39,-11.48,27561.19,61.73,27,31,49,107.53514949387291
MPHASIS,33,2788,31772.30176,62.82,24.1,-10.21,53042.24,40.1,25,37,46,108.22988257833374
NETWEB,33,2207.6,3623.251827,52.87,53.31,-18.88,12506.91,71.03,35,11,61,107.26949433176732
POLICYBZR,33,1770.8,81325.28,48.69,25.25,-0.08,81325.28,0,40,35,34,108.96126944288085
PTCIL,33,14011,8450.18965,51.64,29.71,-5.74,20994.26,59.75,37,30,40,106.93007218574849
ZFCVINDIA,33,14075,10674.48,55.12,30.82,-9.59,26686.2,60,33,29,45,106.89982347679165
ADANIPORTS,34,1312.8,96730.17494399998,63.08,24.09,-11.41,283583.04,65.89,25,37,49,110.46612036697564
AGI,34,893.15,2297.51172,41.49,35.97,-5.57,5778.45,60.24,47,23,40,110.22378059057928
CAPLIPOINT,34,2098.6,4696.212863999999,50.24,15.95,10.16,15951.81,70.56,38,49,26,112.29978813126185
CIPLA,34,1589.4,90909.014883,71.26,13.38,-3.96,128384.43,29.19,18,54,38,110.7257226638899
GVPIL,34,338.65,715.326572,54.66,45.51,-19.78,2276.66,68.58,33,16,62,111.65282023708764
HESTERBIO,34,2026,797.4588230000002,50.74,41.97,-14.23,1723.49,53.73,37,18,54,109.50382849331274
INSECTICID,34,825.5,676.7941000000002,51.89,42.14,-16.99,2443.3,72.3,36,18,58,112.36148680880295
MAZDOCK,34,2603.1,19719.723030000005,36.84,20.37,22.75,105003.85,81.22,53,42,16,110.84538125242206
PRECWIRE,34,170.61,1282.3272559999998,51.08,28.07,-6.83,3048.08,57.93,37,31,42,110.25769548962872
PRESTIGE,34,1561.8,26276.228369999997,55.6,31.47,-13.86,67271.45,60.94,32,28,53,112.7100769287733
VIPIND,34,419.1,2873.054535,49.99,39.82,-13.9,5952.05,51.73,38,20,53,111.14711083231455
VESUVIUS,34,502.65,4532.668626,50.3,28.27,-7.16,10201.82,55.57,37,31,42,111.24258425343017
AZAD,35,1530,4404.954258,50.11,21.5,-0.84,9881.01,55.42,38,40,35,113.06195246798572
BAJFINANCE,35,877.85,247283.106039,69.75,2.24,21.92,546240.57,54.73,20,76,17,112.97131259350323
FINEORG,35,4694,3597.9475,57.89,25.57,-12.17,14391.79,75,29,35,51,114.420272944269
GMRAIRPORT,35,86.07,30681.462736000005,60.1,20.88,-8.9,90881.11,66.24,28,41,44,113.48997002444656
HINDALCO,35,703.95,103395.278136,69.66,9.71,0.37,158193.51,34.64,20,61,33,114.42885275361212
IDFCFIRSTB,35,67.99,49881.67,59.64,19.64,-7.92,49881.67,0,28,43,43,114.3390998111422
KPRMILL,35,986.4,10951.128944000002,36.08,21.06,16.49,33716.53,67.52,54,41,20,114.91071301201609
NUVAMA,35,6384,10410.895292,46.07,23.56,-0.97,23002.42,54.74,41,37,35,113.54635312955591
SHREECEM,35,29275,39557.083055,64.11,6.99,14.89,105626.39,62.55,24,67,21,112.84939987560917
SUMMITSEC,35,2177.5,601.7735099999999,34.5,52.2,-9.52,2373.86,74.65,57,12,45,113.82619466073515
SUPREMEIND,35,4471.2,29022.88375,55.92,32.39,-15.39,56796.25,48.9,31,26,56,113.57791162209178
TATASTEEL,35,154.48,128840.098593,66.97,10.87,1.13,192845.53,33.19,22,59,33,113.27691575724617
ALKYLAMINE,36,2005.5,2868.6647339999995,50.21,21.63,-4.72,10256.22,72.03,38,40,39,116.41768046550698
CDSL,36,1424.4,25304.466,40,27.61,-0.73,29769.96,15,49,32,35,115.53583692581117
CARRARO,36,410.8,729.3641580000002,35.91,28.82,NA,2335.46,68.77,54,31,31,115.54720740784151
EIHAHOTELS,36,378.75,576.99,50.46,21.9,-5.53,2307.96,75,37,39,40,116.80679829014863
INOXINDIA,36,1119.1,2539.335,58.03,15.9,-4.85,10157.34,75,29,49,39,117.08691269290685
JSWINFRA,36,296,10181.816189999998,56.78,21.04,-8.81,62160.05,83.62,30,41,44,115.77691581403528
JSWSTEEL,36,1026.6,137324.5141,69.98,5.39,9.09,251050.3,45.3,19,70,26,115.55924578636308
RACLGEAR,36,898.75,607.27674,53.09,23.97,-9.08,1059.45,42.68,35,37,44,115.99007167691823
RAYMOND,36,599.6,2040.9868880000004,49.28,34.98,-13.04,3991.76,48.87,39,24,52,115.15839334804397
SAKSOFT,36,212.07,936.6285319999998,46.27,30.58,-9.22,2811.01,66.68,41,29,45,115.15286271532719
TATAINVEST,36,6815.5,9179.433164000002,67.22,13.47,-6.42,34483.22,73.38,21,54,41,116.82636650452247
THOMASCOOK,36,177.73,3027.1360230000005,53.29,46.21,-22.76,8369.19,63.83,35,16,66,116.85064719118887
VSSL,36,253.35,1194.827517,52.33,28.19,-11.4,2444.91,51.13,36,31,49,115.96767434364307
AARTIDRUGS,37,469.55,1933.0675180000003,56.47,34,-19.43,4316.81,55.22,31,25,62,117.3472787462968
AMBUJACEM,37,563.2,44987.90457300001,57.89,18.57,-8.73,138723.11,67.57,29,44,44,117.4429576303412
APLAPOLLO,37,1604.7,31939.508025,51.49,12.56,9.75,44552.25,28.31,37,55,26,118.07750529615055
BANARISUG,37,3744.3,1939.1341199999997,44.43,14.48,12.71,4695.24,58.7,44,52,23,118.57684205636475
BIKAJI,37,790.3,4966.928472,55.4,16.85,-4.22,19804.34,74.92,32,47,38,117.86926884500531
GODIGIT,37,357.65,8882.842680000003,65.09,13.97,-6.79,33021.72,73.1,24,53,42,118.25913225361373
KSCL,37,1164.8,2366.6899,45.28,14.87,10.87,5991.62,60.5,42,51,24,118.34898531524986
LT,37,3601,495321.81,63.68,12.08,-2.8,495321.81,0,24,57,37,118.29713715973682
RTNINDIA,37,61.36,2133.124915000001,50.61,50.65,-23.14,8481.61,74.85,37,13,67,117.45132834225377
ROTO,37,84.01,528.448794,49.94,31.14,-13.36,1583.13,66.62,38,28,52,118.39655764978579
SCI,37,211.5,3571.2303749999996,52.81,43.97,-21.43,9851.67,63.75,35,17,65,117.1855539230585
SBIN,37,802.5,329636.89170000004,62.73,12.07,-1.61,740757.06,55.5,25,57,36,118.14666986502823
AJMERA,38,870.7,1088.7578999999998,42.71,10.84,25.68,3427,68.23,46,59,14,118.91934137603147
BAJAJFINSV,38,1913.5,125934.948564,62.03,6.88,7.32,305741.56,58.81,26,67,28,121.00720165169933
BANKBARODA,38,232.83,43381.860249000005,55.25,18.84,-6.91,120404.83,63.97,33,44,42,118.99508507460042
EDELWEISS,38,107.16,6821.772722999999,46.73,20.99,-2.01,10137.87,32.71,41,41,36,118.61144381946158
ICRA,38,6250,2903.211226000001,45.4,16.75,4.32,6032.02,51.87,42,47,29,119.03442991930952
IDBI,38,85.67,4872.9274070000065,48.9,25.99,-9.58,92115.83,94.71,39,34,45,118.91606566772387
JSWHL,38,17400,6510.749399999998,49.85,0.18,140.5,19314,66.29,38,80,2,120.70273864252268
LLOYDSENGG,38,63.01,4403.770872,48.88,30.02,-11.64,8696.23,49.36,40,30,50,118.75514492121536
NEULANDLAB,38,13455,11621.195783999998,42.23,18.06,7.62,17262.62,32.68,46,45,27,118.75646078122709
PFIZER,38,5156,8510.380824,52.87,29.35,-14.99,23587.53,63.92,35,30,56,121.24841393749657
SSWL,38,216.14,1320.1907800000001,43.28,25.05,-4.87,3397.3,61.14,45,36,39,119.41512927241365
YUKEN,38,1024.4,558.789712,52.54,38.46,-19.76,1331.72,58.04,36,21,62,119.36817747226763
APARINDS,39,7732,13115.852522,45.99,34.08,-15.62,31058.14,57.77,42,25,56,122.72610053849687
APCOTEXIND,39,388.3,840.8885780000002,55.76,25.79,-16.44,2013.14,58.23,32,35,57,123.36530439861036
CGPOWER,39,694.3,47687.442864,49.47,15.08,-0.26,109324.72,56.38,39,51,34,124.07708659018766
DCBBANK,39,122.37,3283.598962,42.52,20.06,-0.47,3849.02,14.69,46,42,35,122.98017095333437
INDOTHAI,39,157.34,761.794055,64.65,-20.55,272.93,1897.37,59.85,24,98,1,123.30330797586873
INDUSINVIT,39,112.92,4251.411,74.82,2.56,3.26,5001.66,15,16,76,30,122.62088443783571
JINDALSTEL,39,945.8,36315.04565199999,63.49,9.05,-2.54,96479.93,62.36,25,63,37,124.43139968752371
PILANIINVS,39,4866,2265.5530799999997,31.82,46.38,-11.46,5387.76,57.95,59,16,49,123.01797141873232
RICOAUTO,39,89.55,601.6855259999999,52.05,46.64,-26.27,1211.61,50.34,36,15,72,123.49116367433592
SEQUENT,39,169.37,2009.298088,44.93,15.47,3.51,4239.92,52.61,43,50,30,123.54404783322362
TIRUMALCHM,39,291.3,1733.7679410000003,46.47,30.91,-13.47,2982.57,41.87,41,28,52,122.09431378789138
VRLLOG,39,264.15,1837.293696,43.87,17.9,-0.22,4620.96,60.24,44,46,34,123.67690233230522
APOLLOTYRE,40,462.2,18504.994848,43.43,22.05,-6.23,29354.37,36.96,45,39,41,124.49753086714216
BPCL,40,308.2,62871.730348,52.25,23.32,-13.83,133712.74,52.98,36,37,53,125.87378090859818
BORORENEW,40,551.7,2794.49028,57.89,5.65,7.44,7340.4,61.93,29,69,27,125.97813654096288
ESCORTS,40,3567.8,12757.073699999997,48.09,20.56,-7.42,39915.75,68.04,40,42,43,124.62572599173058
EXCELINDUS,40,1232.3,733.029388,45.12,36.38,-18.43,1549.09,52.68,43,23,60,126.03769614383904
HINDPETRO,40,375.9,36073.16735,52.08,19.26,-10.3,79984.85,54.9,36,44,47,126.35994288380451
JUBLPHARMA,40,1023.1,8527.103136,43.53,11.18,11.27,16297.98,47.68,44,58,24,126.46112758373324
KEI,40,3810.6,23660.043245999994,60.26,21.32,-17.34,36411.27,35.02,27,41,58,126.16349539349613
OPTIEMUS,40,556.1,1308.1369439999999,35.99,28.06,-5.13,4852.14,73.04,54,32,40,124.83700798500041
PIDILITIND,40,3050.3,47540.818712,54.12,13.03,-2.34,155159.33,69.36,34,55,36,125.05092453774816
RELIANCE,40,1357.2,917027.7013239999,55.57,16.81,-10.1,1836626.68,50.07,32,47,46,125.79849135238449
WABAG,40,1457.8,7335.654239999999,41.75,12.23,14.56,9069.8,19.12,47,56,22,124.75313532567637
BALMLAWRIE,41,218.07,3729.08,49.1,35.64,-22.03,3729.08,0,39,23,66,128.15483051409575
BALUFORGE,41,615.45,3114.76305,40.52,35.34,-18.01,6898.7,54.85,48,24,59,130.9428600098949
BANKINDIA,41,110.29,13366.266694000002,50.29,15.01,-6.33,50211.37,73.38,38,51,41,129.95789560302518
CUBEINVIT,41,132,12167.271576000001,86.24,10,NA,17741.72,31.42,8,61,61,129.57229092187774
DRREDDY,41,1260.1,77149.902312,60.79,12.49,-10.39,105166.17,26.64,27,56,47,129.01221590121787
FILATEX,41,51.82,808.931102,45.24,33.94,-18.33,2300.06,64.83,42,25,60,127.7616053049188
KPIGREEN,41,481.2,4874.322464999999,56.12,25.67,-20.38,9496.05,48.67,31,35,64,129.37598137226976
MAITHANALL,41,1041.4,759.1326720000002,48.11,18.5,-9.51,3031.68,74.96,40,44,45,129.3003794760593
REDINGTON,41,240.85,18829.04,46.65,5.39,19.32,18829.04,0,41,70,18,129.12218740672392
RPGLIFE,41,2320.5,1038.14654,45.53,10.69,10.21,3837.88,72.95,42,59,25,126.67433574936838
SANGHVIMOV,41,326.45,1490.857425,44.82,51.15,-27.28,2826.27,47.25,43,13,74,129.7388973921087
SUPRIYA,41,652.8,1665.4926400000002,42.77,8.33,19.62,5253.92,68.3,46,65,18,128.4103419521
UNIPARTS,41,395.25,612.5946940000001,55.27,26.26,-19.49,1783.91,65.66,33,34,62,128.03445825706558
BALRAMCHIN,42,536.2,6184.899513,42.79,21.61,-10.43,10826.01,42.87,46,40,47,132.24080170067424
DEEDEV,42,267.65,551.1805380000001,52.17,30.55,-22.58,1850.22,70.21,36,29,66,131.3835875894485
GODREJCP,42,1242.6,59660.804346000004,46.79,25.48,-16.11,127127.22,53.07,41,35,57,132.5192586570425
INDHOTEL,42,758.45,66805.784136,45.2,5.8,17.14,107960.22,38.12,43,69,20,131.34749136465092
KITEX,42,178.03,1539.3067800000001,28.98,10.28,45.52,3551.7,56.66,63,60,8,131.04542599086741
MHRIL,42,349.9,2351.006382,53.75,19.93,-14.17,7068.57,66.74,34,43,54,130.9589176930727
PAGEIND,42,44335,28241.29477,46.72,9.96,4.27,49450.7,42.89,41,61,29,131.37103362277597
RTNPOWER,42,12.29,3691.961684,43.9,39.82,-24.14,6599.86,44.06,44,20,68,132.0542933801639
SAILIFE,42,824.7,11171.142642,61.55,14.15,NA,17223.47,35.14,26,52,52,131.01765516028834
SHARDAMOTR,42,1021.1,2092.11211,53.89,29.91,-24.67,5861.9,64.31,34,30,69,133.04482306109554
SIS,42,360,1449.9514120000001,51.95,16.04,-11.1,5204.42,72.14,36,49,48,132.96470183228863
SOLARA,42,612.95,1577.444466,38.63,29.78,-13.19,2720.67,42.02,51,30,52,132.45146628295413
BIOCON,43,348.35,21214.060714999996,49.96,10.66,-2.99,46573.13,54.45,38,60,37,135.2023972833008
CAPITALSFB,43,289.7,1064.76284,49.23,10.93,-1.14,1310.8,18.77,39,59,35,133.20784017687305
CRISIL,43,4986,12163.933368,35.67,12.39,11.75,36462.63,66.64,54,56,23,133.61848282720624
EIEL,43,249.6,1310.4258929999999,35.83,21.37,NA,4381.23,70.09,54,41,41,135.04755904588876
RUSTOMJEE,43,631.65,1724.6146859999997,47.23,21.87,-13.98,7962.21,78.34,41,40,53,133.4611794889618
KIRIINDUS,43,530.85,1868.6963680000001,47.36,-2.65,37.33,2953.06,36.72,40,84,10,134.40624984382998
KRSNAA,43,788.7,1864.846916,38.96,11.06,9.19,2558.44,27.11,50,59,26,134.9873806690845
MAXIND,43,219.54,571.11656,39.4,21.74,-10.01,1145.9,50.16,50,40,46,135.2041744978822
NBCC,43,98.26,10147.8015,45.84,31.77,-20.92,26530.2,61.75,42,27,64,133.2012237367494
PCJEWELLER,43,13.11,5225.637984,30.72,13.41,18.21,8620.32,39.38,61,54,19,133.58484057257942
RAMKY,43,545.6,1139.802317,47.31,31.33,-23.32,3775.43,69.81,40,28,67,135.22361982066462
SRF,43,2836.4,41820.367356,59.22,-0.59,10.6,84077.94,50.26,28,82,25,134.75166585117532
BBOX,44,452,2277.0102950000005,33.21,30.3,-11.96,7679.63,70.35,57,29,50,136.70795313037365
FSL,44,351,11500.049512,53.01,-0.81,15.75,24816.68,53.66,35,82,21,137.43879464928648
GLAXO,44,2785,11794.895,54.17,5.19,1.45,47179.58,75,34,70,32,136.033043754404
GULFOILLUB,44,1249.6,2025.1552279999999,56.19,12.17,-11.73,6162.98,67.14,31,57,50,137.4515833252693
MOL,44,81.84,1061.884362,42.96,27.4,-18.77,2081.31,48.98,45,32,61,138.11448237652803
PSPPROJECT,44,686.2,848.1645960000002,43.45,11.34,0.46,2720.22,68.82,45,58,33,135.42557903292266
SANGAMIND,44,372.05,557.8349280000001,35.89,25.29,-10.85,1869.42,70.16,54,35,47,136.43827855003366
SURYAROSNI,44,284,2319.676758,47.22,21.4,-15.96,6180.86,62.47,41,40,57,137.6859433258508
UNIONBANK,44,124.82,24049.345907999996,41.57,10.78,2.7,95282.67,74.76,47,59,31,136.73530326737168
WSTCSTPAPR,44,498.7,1431.2038949999999,45.35,26.43,-18.21,3293.91,56.55,42,34,60,135.70908851465634
ZENTEC,44,1459.6,6714.58841,30.56,35.6,-13.97,13178.78,49.05,61,23,53,137.4611291170387
ZENSARTECH,44,768.1,8890.5378239999991,51.71,7.92,0.03,17452.96,49.06,37,66,34,135.83914478810175
BERGEPAINT,45,533,15547.975938,49.65,10.67,-6.66,62142.19,74.98,39,59,42,139.60938936054123
CEWATER,45,542.85,546.13335,29.67,22.29,NA,1123.5,51.39,62,39,39,139.64975385336695
DBCORP,45,267.15,1262.7922319999998,41.01,31.22,-20.34,4761.66,73.48,47,28,63,138.7353352964186
EMBASSY,45,387.87,33938.648445,50.62,5.7,-0.07,36765.95,7.69,37,69,34,140.01488782791725
EPL,45,224.87,5295.265638,43.26,16.06,-9.72,7196.61,26.42,45,49,46,139.09129590205382
JKPAPER,45,374.7,3197.240787,39.96,29.47,-18.36,6347.51,49.63,49,30,60,138.97417692164058
PRSMJOHNSN,45,146.11,1848.2084669999997,28.98,31.39,-11.35,7354.59,74.87,63,28,49,139.3481558537967
STYRENIX,45,2674.6,2529.203712,35.75,13.7,1.19,4704.62,46.24,54,53,32,139.70590134054055
SUPRAJIT,45,452.2,3442.994275,48.74,17.2,-13.73,6270.25,45.09,40,47,53,138.95091599666898
TIL,45,272.5,572.9670869999999,43.79,56.78,-33.7,1814.91,68.43,44,10,84,138.56382281667527
VASCONEQ,45,48.97,763.5015700000002,43.1,43.27,-29.14,1108.13,31.1,45,17,77,139.23555251468906
ZEEL,45,116.04,10702.264373999998,42.86,25.39,-17.57,11145.87,3.98,45,35,59,139.1819216360528
3MINDIA,46,30760,8666.63,44.18,18.39,-13.75,34666.52,75,44,45,53,141.2085851929489
AHLUCONT,46,920.4,2754.763272,44.67,36.91,-28.4,6165.54,55.32,44,22,75,140.85774202260933
BOMDYEING,46,169.97,1629.5601739999997,37.89,34.23,-21.2,3510.47,53.58,51,25,65,140.96543123136465
CHOLAHLDNG,46,1725.7,17355.989456,39.12,8.2,7.72,32404.76,46.44,50,65,27,142.0778011673111
GRINFRA,46,1249.8,3058.9218,39.91,28.03,-18.3,12090.6,74.7,49,32,60,140.44039950897883
GSFC,46,197.62,4894.919736,46.86,17.05,-14.11,7874.71,37.84,41,47,54,141.42034830339185
GOODYEAR,46,980,587.8236,45.43,20,-16.41,2260.86,74,42,43,57,141.6654723353082
INGERRAND,46,3807.6,3004.9575,45.75,13.09,-9.78,12019.83,75,42,55,46,141.97896770608872
KIRLOSENG,46,898.45,7682.7763669999995,41.16,53.44,-32.67,13050.41,41.13,47,11,83,141.03792142616032
PNB,46,100.88,34689.490352,48.14,15.83,-13.46,115940.81,70.08,40,49,52,141.6351926195081
TATACONSUM,46,1065.4,69749.13368799999,51.91,11.61,-11.23,105424.93,33.84,36,57,48,141.99388324708207
VIJAYA,46,1007.8,4904.036094,49.89,1.14,10.43,10352.62,52.63,38,79,25,142.09254690892436
ZYDUSLIFE,46,981.05,24689.019159000003,53.94,12.55,-13.02,98716.59,74.99,34,55,51,140.87359765020375
ABBOTINDIA,47,31480,16730.439500000004,52.98,-0.19,4.25,66895,74.99,35,81,30,145.5648136727231
AMRUTANJAN,47,692.2,1070.236412,49.56,15.17,-15.47,2001.19,46.52,39,51,56,145.57771933423197
MAHABANK,47,51.95,8151.356520000001,54.57,14.4,-16.97,39957.63,79.6,33,52,58,143.2627360324961
CGCL,47,185.36,7138.860434999999,42.92,15.03,-9.81,17824.87,59.95,45,51,46,142.12430319786182
EPACK,47,380.05,1894.7463750000002,31.22,2.67,50.28,3647.25,48.05,60,76,7,142.33912610449102
HONDAPOWER,47,2793.8,944.2089029999999,36.45,45.36,-27.36,2832.91,66.67,53,16,74,143.30825527104977
IDEAFORGE,47,487.65,1494.1678700000002,43.81,42.75,-32.28,2107.43,29.1,44,18,82,144.06267158823638
JBCHEPHARM,47,1724.3,14101.249017,60.62,7.31,-11.75,26977.71,47.73,27,67,50,143.55751337837387
KPEL,47,423.15,1560.540904,25.58,17.56,7.34,2831.17,44.88,68,46,28,142.30886405009798
KOTAKBANK,47,1960.3,288927.21647200006,45.16,2.75,10.08,389810.06,25.88,43,75,26,143.87479510496215
SKFINDIA,47,4440,10408.908132,43.64,18.43,-15.9,21950.46,52.58,44,45,57,145.52136297678416
ZAGGLE,47,392.45,2939.9903999999997,31.44,10.02,10.99,5268.8,44.2,59,61,24,144.07498141860964
APLLTD,48,936.95,5585.870034,36.59,18.32,-11.53,18416.98,69.67,53,45,49,147.1129988751217
CANFINHOME,48,717.65,6690.022581,40.47,21.1,-16.9,9555.81,29.99,48,41,58,146.19621232668538
COCHINSHIP,48,1608.2,13576.845785000003,31.31,27.45,-14.76,42308.65,67.91,59,32,55,146.40876264749832
DEVYANI,48,174.22,8022.798378000001,47.65,4.66,-0.96,21462.81,62.62,40,71,35,146.35578910258243
FEDERALBNK,48,191.71,47137.95,40.24,8.61,-1.54,47137.95,0,48,64,36,147.7176302185199
GREENPLY,48,308.65,1862.0751329999998,44.67,20.28,-19.6,3854.43,51.69,44,42,62,147.72264781859477
JKTYRE,48,320.9,4348.28685,40.32,23.21,-19.84,8793.3,50.55,48,38,63,148.19363773648683
MAHLOG,48,316.85,1320.8095620000001,39.53,43.2,-30.3,3142.54,57.97,49,17,79,145.66490274073237
PIIND,48,3694.8,30220.226270999996,40.14,21.51,-17.81,56056.81,46.09,48,40,59,147.55103539005248
PTC,48,175.11,4342.65252,39.8,21.49,-17.79,5183.4,16.22,49,40,59,148.26683949858415
SAPPHIRE,48,327.05,7770.656619,53.45,2.24,-1.94,10510.83,26.07,35,76,36,147.31260366848437
TAJGVK,48,408.75,640.9862920000002,51.62,-15.15,23.25,2562.92,74.99,37,96,16,148.26035350300097
DLF,49,739.05,47417.506272,42.05,14.88,-12.55,182937.91,74.08,46,51,51,148.51852374942473
HPL,49,465.7,818.6880980000001,42.16,27.36,-25.7,2994.47,72.66,46,32,71,149.20857843504714
JSFB,49,490.65,4033.29654,52.24,13.46,-17.75,5162.95,21.88,36,54,59,148.8901408233146
KFINTECH,49,1021.2,13559.885400000001,27.68,16,-1.68,17587.4,22.9,65,49,36,150.26473875655518
MANKIND,49,2471.4,27866.886295999993,37.92,8.2,-0.66,102001.78,72.68,51,65,35,151.10620207284722
PERSISTENT,49,5305.5,57619.937088,43.81,2.96,2.6,82978.02,30.56,44,75,31,150.01493428139312
PREMIERENE,49,994.1,16020.104100000002,37.72,15.93,NA,44811.48,64.25,52,49,49,149.86844341557756
RCF,49,148.93,2054.08,41.95,26.58,-25.99,8216.32,75,46,33,71,150.86063446134636
RPEL,49,569.45,969.7032140000001,27.26,19.27,-6.66,2614.46,62.91,66,44,42,150.8696747734229
SANOFICONR,49,5185.4,3431.0227900000004,55.89,10.81,NA,11942.3,71.27,32,59,59,149.5507823946551
SBCL,49,487.3,1875.951515,37.47,18.25,-14.22,2807.05,33.17,52,45,54,150.94037338599728
